Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
50,108324,64114
114,361080,316870
216,252756,208546
314,119156,74946
423,328582,284372
518,58379,14169
620,14709,0
721,12852,0
821,13767,0
924,12852,0
1020,90270,46060
1122,31354,0
1226,11566,0
1325,14137,0
1426,13767,0
1527,24781,0
1628,25704,0
1728,34489,0
1830,0,0
1931,23133,0
2032,12852,0
2133,12852,0
2233,0,0
2335,25704,0
2435,0,0
2537,12852,0
2636,0,0
2736,13767,0
2837,26476,0
2938,0,0
3040,12852,0
3141,23133,0
3241,12852,0
3343,12852,0
3439,158875,114665
3543,13767,0
3644,12852,0
3747,12852,0
3846,0,0
3947,23133,0
4052,23133,0
4145,72216,28006
4249,12852,0
4351,0,0
4451,16180,0
4550,34700,0
4648,36108,0
4753,0,0
4854,12852,0
4955,12852,0
5055,12852,0
5156,12852,0
5256,23133,0
5357,12852,0
5459,0,0
5558,13767,0
5659,0,0
5760,23133,0
5861,12852,0
5963,12852,0
6063,12852,0
6164,11566,0
6264,12852,0
6365,12852,0
6466,13767,0
6568,12852,0
6669,0,0
6775,11566,0
6868,16180,0
6970,14137,0
7070,12852,0
7173,12852,0
7275,14137,0
7374,25704,0
7473,14137,0
7575,12852,0
7674,38919,0
7777,12852,0
7877,12852,0
7977,23133,0
8078,12852,0
8179,0,0
8281,14137,0
8330,25704,0
8431,23133,0
8532,0,0
8632,24781,0
8732,12852,0
8833,12852,0
8933,13767,0
9034,23133,0
9135,12852,0
9235,17244,0
9336,12852,0
9436,15677,0
9539,12852,0
9637,30007,0
9739,12852,0
9839,14709,0
9941,12852,0
10041,23133,0
10140,0,0
10242,23133,0
10343,0,0
10444,23133,0
10545,12852,0
10645,0,0
10745,13767,0
10846,23133,0
10949,14709,0
11045,36108,0
11148,12852,0
11249,12852,0
11351,0,0
11453,12852,0
11554,0,0
11654,28218,0
11754,0,0
11855,0,0
11956,11566,0
12054,12852,0
12154,0,0
12255,0,0
12357,23133,0
12458,14709,0
12560,12852,0
12660,0,0
12760,23133,0
12861,12852,0
12961,0,0
13064,12852,0
13163,14709,0
13264,14709,0
13365,0,0
13467,12852,0
13567,12852,0
13667,15677,0
13768,0,0
13869,25704,0
13969,14137,0
14070,12852,0
14171,12390,0
14272,0,0
14373,12852,0
14470,64994,20784
14573,12390,0
14674,0,0
14775,14709,0
14876,23133,0
14977,13767,0
15077,12852,0
15178,12852,0
15279,16180,0
15380,12852,0
15480,12852,0
15581,12852,0
15683,13767,0
15783,13767,0
15883,13767,0
15984,26476,0
16086,0,0
16186,0,0
16288,20563,0
16387,14137,0
16487,0,0
16589,0,0
16690,23133,0
16792,12852,0
16891,0,0
16993,12852,0
17094,25704,0
17194,0,0
17296,0,0
17396,12852,0
17497,12852,0
17598,12852,0
17701,23133,0
17800,44226,16
17902,12852,0
18002,25704,0
18103,23133,0
18206,12852,0
18304,25704,0
18405,14137,0
18506,23133,0
18605,0,0
18709,23133,0
18807,13767,0
18908,12852,0
19009,14137,0
19109,23133,0
19216,11566,0
19312,25704,0
19413,12852,0
19513,0,0
19621,0,0
19713,25704,0
19814,0,0
19915,12852,0
20016,12852,0
20121,0,0
20217,15422,0
20318,23133,0
20418,0,0
20526,12852,0
20620,14137,0
20721,13767,0
20822,0,0
20922,12852,0
21024,11566,0
21133,0,0
21224,41303,0
21327,32130,0
21427,0,0
21528,12852,0
21629,12852,0
21680,0,0
21783,12852,0
21882,23133,0
21982,13767,0
22083,0,0
22184,23133,0
22286,0,0
22386,11566,0
22487,0,0
22586,24781,0
22687,0,0
22788,12852,0
22888,0,0
22990,15677,0
23090,12852,0
23191,0,0
23294,0,0
23395,23133,0
23495,12852,0
23596,12852,0
23697,12852,0
23798,14137,0
23900,12852,0
23998,12852,0
24099,25704,0
24201,12852,0
24300,18337,0
24406,11566,0
24502,47764,3554
24603,0,0
24705,0,0
24807,0,0
24912,23133,0
25010,12852,0
25110,12852,0
25212,12852,0
25319,12852,0
25414,12852,0
25514,0,0
25614,0,0
