Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
59,1397655,1107197
158,1397655,1107197
259,503155,212697
378,125582,0
459,174420,0
564,46267,0
663,76744,0
764,17690,0
866,30007,0
966,0,0
1067,15677,0
1168,16670,0
1265,125582,0
1368,0,0
1471,12852,0
1571,14137,0
1672,12852,0
1779,25704,0
1875,28274,0
1976,34700,0
2077,14137,0
2176,12852,0
2276,25704,0
2376,12852,0
2477,0,0
2581,12852,0
2677,19459,0
2779,12852,0
2881,12852,0
2976,258141,0
3081,0,0
3179,627911,337453
3279,116171,0
3381,23179,0
3480,76744,0
3588,23133,0
3685,14137,0
3787,23133,0
3887,31354,0
3989,12852,0
4091,12852,0
4190,14137,0
4290,23133,0
4391,14137,0
4491,25704,0
4596,12852,0
4688,139536,0
4792,0,0
4897,12852,0
4999,12852,0
5095,28274,0
5199,25704,0
5299,25704,0
5403,23133,0
5499,51734,0
5599,25704,0
5699,23133,0
5809,12852,0
5901,38556,0
6003,14137,0
6104,34700,0
6208,14137,0
6303,15677,0
6404,15422,0
6500,69768,0
6605,11566,0
6706,27535,0
6809,0,0
6902,69768,0
7006,0,0
7109,23133,0
7209,23133,0
7309,0,0
7405,0,0
7510,23133,0
7613,28274,0
7712,0,0
7813,11566,0
7913,16670,0
8015,0,0
8117,0,0
8215,12852,0
8317,12852,0
8417,38919,0
8515,125582,0
8624,13767,0
8717,0,0
8823,23133,0
8919,139536,0
9025,23133,0
9127,25704,0
9223,12852,0
9326,23133,0
9421,83721,0
9526,22028,0
9624,139536,0
9728,0,0
9836,25704,0
9925,153489,0
10026,153489,0
10130,32130,0
10234,14137,0
10332,17690,0
10429,0,0
10534,0,0
10631,69768,0
10737,12852,0
10837,11566,0
10938,0,0
11034,62791,0
11139,0,0
11243,12852,0
11337,0,0
11442,25704,0
11543,11566,0
11640,0,0
11746,0,0
11845,23133,0
11946,12852,0
12048,33341,0
12146,18815,0
12249,34489,0
12343,125582,0
12449,14137,0
12501,20563,0
12600,17690,0
12702,12852,0
12797,76744,0
12898,69768,0
13004,20563,0
13103,14137,0
13198,0,0
13304,23133,0
13405,25704,0
13506,14137,0
13606,12852,0
13706,12852,0
13806,0,0
13907,0,0
14011,11566,0
14106,19459,0
14214,26476,0
14305,626722,336264
14405,559062,268604
14505,698827,408369
14606,1132100,841642
14707,880522,590064
14806,279531,0
14913,32130,0
15020,12852,0
15116,32130,0
15215,16670,0
15315,77838,0
15417,106963,0
15514,993915,703457
15616,1229936,939478
15712,1132100,841642
15812,188373,0
15918,12852,0
16017,35381,0
16118,25704,0
16219,12852,0
16321,139536,0
16421,0,0
16516,83721,0
16616,76744,0
16722,23133,0
16825,32360,0
16924,58379,0
17050,502329,211871
17121,1135903,845445
17219,1215959,925501
17319,251577,0
17420,0,0
17524,12852,0
17624,33341,0
17725,25704,0
17830,35381,0
17932,38556,0
18032,565120,274662
18123,992335,701877
18223,922452,631994
18335,34700,0
18430,18337,0
18532,47764,0
18632,0,0
18738,23133,0
18833,18337,0
18932,38919,0
19032,17690,0
19136,34700,0
19236,13767,0
19340,25704,0
19445,118848,0
19541,194842,0
19634,1002435,711977
19734,838593,548135
19835,0,0
19939,12852,0
20044,12852,0
20142,14137,0
20245,12852,0
20356,488375,197917
20445,588739,298281
20542,1397655,1107197
20645,1257889,967431
20746,55055,0
20851,12852,0
20952,25704,0
21048,69768,0
21154,23133,0
21254,25704,0
21375,251164,0
21451,318736,28278
21556,23133,0
21656,12852,0
21768,138787,0
21856,53581,0
21970,565120,274662
22055,1397655,1107197
22155,1118124,827666
22255,279531,0
22356,188373,0
22467,25704,0
22562,79607,0
22666,20563,0
22759,83721,0
22865,17690,0
22994,106625,0
23091,937681,647223
23163,1188006,897548
23263,1257889,967431
23365,42007,0
23472,11566,0
23571,12852,0
23671,20905,0
23772,0,0
23867,69768,0
23968,0,0
24076,0,0
24169,76744,0
24273,12852,0
24375,23133,0
24487,38919,0
24585,158613,0
24673,537213,246755
24772,1229936,939478
24872,768710,478252
24978,23133,0
25081,12852,0
25180,25704,0
25280,15422,0
25389,48837,0
25484,826133,535675
25584,1397655,1107197
25689,1257889,967431
25785,419296,128838
25888,23179,0
25992,0,0
26093,0,0
26195,0,0
26295,0,0
26395,0,0
26495,42328,0
26597,0,0
26698,12852,0
26798,69768,0
26896,108324,0
26998,558144,267686
27096,781401,490943
27195,838593,548135
27303,23133,0
27407,25704,0
27504,25704,0
27608,0,0
27706,32130,0
27806,14137,0
27901,0,0
28007,11566,0
28108,23133,0
28212,418607,128149
28330,664705,374247
28408,1229936,939478
28509,1006311,715853
28609,139765,0
28710,62791,0
28810,0,0
28918,11566,0
29017,14137,0
29118,23133,0
29222,23133,0
29321,15422,0
29379,42411,0
29466,230234,0
29573,348840,58382
29671,950484,660026
29767,1229936,939478
29867,698827,408369
29972,20563,0
30073,11566,0
30174,14137,0
30277,0,0
30375,25087,0
30477,13767,0
30577,0,0
30680,23133,0
30783,418607,128149
30884,949579,659121
30977,1188006,897548
31077,978358,687900
31178,0,0
31283,13238,0
31382,18337,0
31484,23133,0
31585,14137,0
31688,12852,0
31797,61954,0
31885,588739,298281
31986,1257889,967431
32086,1118124,827666
32191,26476,0
32292,23133,0
32392,12852,0
32493,0,0
32599,23133,0
32696,32360,0
32794,41303,0
32898,0,0
32998,25704,0
33107,0,0
33198,31354,0
33303,38556,0
33400,83354,0
33501,1045547,755089
33595,950484,660026
33695,1076194,785736
33799,0,0
33903,12852,0
33997,139536,0
34103,12852,0
34202,31843,0
34305,16180,0
34403,664705,374247
34504,1118124,827666
