Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
73,246890,0
118,1290799,909554
223,1118124,736879
322,1048241,666996
420,978358,597113
520,75704,0
620,209303,0
724,12852,0
822,750145,368900
921,800295,419050
1022,105455,0
1121,383724,2479
1227,12852,0
1322,139536,0
1422,153489,0
1524,69768,0
1624,61248,0
1728,12852,0
1835,70762,0
1941,697680,316435
2025,768710,387465
2131,45011,0
2233,34700,0
2328,0,0
2428,0,0
2535,12852,0
2634,31843,0
2740,47764,0
2841,23133,0
2944,25704,0
3043,835629,454384
3135,1076194,694949
3245,79306,0
3337,697680,316435
3438,165166,0
3542,12852,0
3644,34700,0
3744,25704,0
3874,42411,0
3943,277250,0
4045,69768,0
4158,0,0
4244,125582,0
4350,0,0
4452,26476,0
4553,25704,0
4655,25704,0
4748,76744,0
4849,62791,0
4950,105019,0
5055,23133,0
5158,56437,0
5254,21228,0
5354,35381,0
5456,38556,0
5556,45011,0
5658,12852,0
5756,19459,0
5858,32130,0
5966,759663,378418
6056,922452,541207
6155,76744,0
6260,0,0
6366,20563,0
6461,35381,0
6563,28274,0
6662,12852,0
6763,14137,0
6869,20563,0
6963,28274,0
7062,569747,188502
7160,208373,0
7265,12852,0
7380,23133,0
7462,153489,0
7568,12852,0
7675,32130,0
7776,731175,349930
7870,129079,0
7975,26673,0
8077,14137,0
8173,69768,0
8282,12852,0
8378,17244,0
8478,38556,0
8580,0,0
8682,25704,0
8776,348840,0
8875,614968,233723
8976,698827,317582
9077,110111,0
9185,53071,0
9301,57834,0
9379,174420,0
9481,306979,0
9580,85462,0
9692,25704,0
9785,180540,0
9886,28274,0
10004,52693,0
10090,361080,0
10188,361080,0
10289,79437,0
10393,14137,0
10493,34700,0
10593,34700,0
10709,34700,0
10795,21228,0
10897,23133,0
11004,20563,0
11096,74300,0
11200,12852,0
11300,14137,0
11398,23133,0
11499,15422,0
11601,27535,0
11703,32130,0
11800,0,0
11902,14709,0
12002,0,0
12105,25704,0
12202,288864,0
12307,12852,0
12405,0,0
12506,12852,0
12607,25704,0
12708,32130,0
12809,12852,0
12908,25704,0
13009,0,0
13109,118848,0
13212,12852,0
13312,25704,0
13412,14137,0
13512,23133,0
13618,0,0
13715,23133,0
13816,11566,0
13916,12852,0
14017,12852,0
14129,88453,0
14216,238312,0
14314,119156,0
14418,23133,0
14522,12852,0
14620,23133,0
14721,14137,0
14817,36108,0
14922,11566,0
15022,14137,0
15122,129988,0
15222,14137,0
15325,0,0
15425,0,0
15475,0,0
15579,0,0
15672,0,0
15776,11566,0
15877,0,0
15978,12852,0
16078,12852,0
16180,154207,0
16278,317750,0
16382,23133,0
16487,14137,0
16583,34700,0
16688,0,0
16786,23133,0
16888,12852,0
16987,0,0
17086,32130,0
17187,14137,0
17288,64994,0
17386,216648,0
17488,17690,0
17590,12852,0
17690,25704,0
17792,12852,0
17892,14137,0
17996,23133,0
18095,14137,0
18194,108324,0
18292,97491,0
18397,25704,0
18496,12852,0
18597,0,0
18697,25704,0
18800,23133,0
18905,12852,0
19002,18337,0
19103,12852,0
19217,58379,0
19303,270810,0
19401,90270,0
19509,11566,0
19603,0,0
19706,25704,0
19810,12852,0
19908,13767,0
20010,25704,0
20114,23133,0
20208,90270,0
20312,72531,0
20412,14137,0
20513,0,0
20614,0,0
20714,11566,0
20818,0,0
20916,14137,0
21017,0,0
21118,12852,0
21219,12852,0
21324,317750,0
21416,252756,0
21520,0,0
21620,12852,0
21723,11566,0
21822,0,0
21924,23133,0
22025,12852,0
22126,23133,0
22228,0,0
22328,11566,0
22426,324972,0
22528,91689,0
22629,0,0
22733,34700,0
22832,23133,0
22934,14137,0
23034,12852,0
23136,25704,0
23238,62708,0
23341,14137,0
23436,23133,0
23537,25704,0
23642,23133,0
23740,12852,0
23840,0,0
23941,0,0
24042,23133,0
24146,0,0
24244,25704,0
24343,361080,0
24443,324972,0
24542,270810,0
24646,20563,0
24746,14137,0
24847,14137,0
24948,37172,0
25051,12852,0
25151,14137,0
25251,27535,0
25351,38919,0
25452,162486,0
25552,252756,0
25656,14137,0
25755,25704,0
25856,20563,0
25957,0,0
26062,11566,0
26160,0,0
26261,12852,0
26389,38556,0
26482,361080,0
26563,361080,0
26666,25704,0
26770,12852,0
26868,14137,0
26969,12852,0
27076,14137,0
27169,66683,0
27274,23133,0
27371,12852,0
27470,0,0
27573,361080,0
27669,324972,0
27769,288864,0
27874,0,0
27981,12852,0
28077,14137,0
28177,25704,0
28278,12852,0
28386,25704,0
28479,25704,0
28577,119156,0
28677,303307,0
28780,0,0
28885,12852,0
28982,13767,0
29082,23133,0
29182,14137,0
29283,12852,0
29385,14137,0
29490,77838,0
29583,361080,0
29682,0,0
29788,11566,0
29888,27535,0
29989,12852,0
30090,12852,0
30191,12852,0
30293,12852,0
30391,13767,0
