Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
61,361080,303234
163,106963,49117
264,133599,75753
364,259977,202131
464,361080,303234
566,14137,0
667,216648,158802
765,278031,220185
870,12852,0
970,12852,0
1069,25704,0
1170,14137,0
1269,259977,202131
1376,317750,259904
1470,361080,303234
1570,158875,101029
1672,20563,0
1774,0,0
1876,25704,0
1978,16180,0
2081,361080,303234
2178,361080,303234
2277,23133,0
2382,38556,0
2482,12852,0
2582,0,0
2688,12852,0
2783,25704,0
2883,0,0
2984,23133,0
3087,20563,0
3185,30288,0
3295,223869,166023
3401,288864,231018
3483,198594,140748
3587,12852,0
3689,38556,0
3790,28274,0
3889,12852,0
3986,158875,101029
4091,0,0
4192,11566,0
4295,0,0
4396,25704,0
4492,288864,231018
4591,39718,0
4696,23133,0
4799,0,0
4898,12852,0
4999,25704,0
5100,0,0
5202,12852,0
5310,60015,2169
5402,15422,0
5504,12852,0
5605,0,0
5706,0,0
5808,23133,0
5907,12852,0
6009,12852,0
6109,12852,0
6210,12852,0
6328,42328,0
6418,361080,303234
6512,51408,0
6612,24781,0
6713,0,0
6814,25704,0
6919,66683,8837
7013,324972,267126
7112,72216,14370
7215,28274,0
7317,34419,0
7417,14137,0
7518,12852,0
7618,12852,0
7719,25704,0
7819,0,0
7920,12852,0
8033,238312,180466
8119,324972,267126
8225,12852,0
8324,24781,0
8423,121163,63317
8525,14137,0
8625,32130,0
8727,0,0
8827,12852,0
8928,14709,0
9029,14709,0
9132,12852,0
9227,43329,0
9330,32130,0
9431,88453,30607
9530,288864,231018
9631,37630,0
9733,12852,0
9834,0,0
9935,25704,0
10037,12852,0
10136,14709,0
10237,0,0
10338,0,0
10438,180540,122694
10537,64994,7148
10668,32130,0
10739,270810,212964
10839,361080,303234
10943,92534,34688
11047,0,0
11144,0,0
11244,23133,0
11346,0,0
11448,28274,0
11543,108324,50478
11651,23133,0
11749,288864,231018
11845,144432,86586
11949,0,0
12050,0,0
12151,24781,0
12255,0,0
12353,28274,0
12486,97491,39645
12556,361080,303234
12657,64260,6414
12757,25704,0
12858,28274,0
12960,34700,0
13065,34700,0
13163,12852,0
13263,14137,0
13365,0,0
13466,12852,0
13563,198594,140748
13663,158875,101029
13768,34700,0
13864,39718,0
13972,0,0
14068,30288,0
14168,12852,0
14269,12852,0
14376,0,0
14470,25704,0
14575,252756,194910
14669,161252,103406
14769,119156,61310
14873,12852,0
14973,12852,0
15078,20563,0
15177,25704,0
15277,12852,0
15378,0,0
15478,12852,0
15580,25704,0
15679,238312,180466
15805,83354,25508
15839,185055,127209
15933,361080,303234
16032,36108,0
16136,15921,0
16237,0,0
16338,0,0
16439,0,0
16542,12852,0
16642,12852,0
16743,12852,0
16839,39718,0
16939,216648,158802
17044,0,0
17156,11566,0
17244,58379,533
17346,11566,0
17447,12852,0
17550,0,0
17656,292474,234628
17750,34419,0
17852,0,0
17953,12852,0
18053,0,0
18157,11566,0
18255,34700,0
18356,12852,0
18456,0,0
18560,11566,0
18664,180540,122694
18759,238312,180466
18858,144432,86586
18962,0,0
19065,0,0
19164,39192,0
19264,23133,0
19365,0,0
19469,0,0
19566,15144,0
19668,70762,12916
19769,27535,0
19867,252756,194910
19971,12852,0
20072,0,0
20172,12852,0
20275,23133,0
20378,12852,0
20481,23133,0
20572,133599,75753
20685,72216,14370
20777,324972,267126
20874,39718,0
20977,0,0
21078,14137,0
21178,12852,0
21281,0,0
21384,20563,0
21483,12852,0
21584,14137,0
21685,0,0
21786,23133,0
21886,361080,303234
21983,144432,86586
22088,12852,0
22189,23133,0
22290,14137,0
22393,12852,0
22492,14137,0
22592,0,0
22706,24781,0
22792,68989,11143
22896,0,0
22995,25704,0
23096,12852,0
23196,12390,0
23297,13767,0
23401,12852,0
23499,0,0
23599,14137,0
23700,0,0
23816,361080,303234
23898,361080,303234
24008,32130,0
24102,34489,0
24203,0,0
24304,0,0
24406,0,0
24507,12852,0
24609,23133,0
24710,12852,0
24822,288864,231018
24908,324972,267126
25011,113097,55251
25111,0,0
25213,23133,0
25313,13767,0
25414,0,0
25517,12852,0
25617,25704,0
25667,23535,0
25783,25704,0
25889,361080,303234
25969,361080,303234
26073,32130,0
26175,12852,0
26274,13767,0
26375,0,0
26476,23133,0
26577,0,0
26677,12852,0
26783,12852,0
26877,252756,194910
26978,216648,158802
27081,14137,0
27182,14137,0
27283,11566,0
27389,12852,0
27483,180540,122694
27584,0,0
27686,12852,0
27782,39718,0
27884,35381,0
27990,29559,0
28086,14137,0
28187,14137,0
28288,12852,0
28391,12852,0
28488,0,0
28589,53071,0
28690,0,0
28793,288864,231018
28887,252756,194910
28990,0,0
29091,12852,0
29191,0,0
29295,12852,0
29394,23133,0
29493,0,0
29593,97491,39645
29692,180540,122694
29798,12852,0
29893,216648,158802
29995,25704,0
30097,32130,0
30198,14137,0
30301,0,0
30399,25704,0
30500,23133,0
30600,23133,0
30705,12852,0
30801,13767,0
30949,74945,17099
31037,361080,303234
31100,256366,198520
31205,12852,0
31306,12852,0
31407,23133,0
31508,12852,0
31607,12852,0
31710,0,0
31810,13767,0
31910,25704,0
32010,14709,0
32107,238312,180466
32211,23133,0
32311,25704,0
32412,25704,0
32512,23133,0
32613,12852,0
32715,0,0
32817,23133,0
32913,72216,14370
33022,361080,303234
33114,108324,50478
33216,144432,86586
33319,12852,0
33420,12852,0
33520,0,0
33623,11566,0
33727,12852,0
33824,11566,0
33925,14137,0
34036,361080,303234
34124,361080,303234
34227,0,0
34333,11566,0
34428,0,0
34533,20563,0
34633,14709,0
34736,0,0
34835,25704,0
34936,0,0
35038,252756,194910
35137,64260,6414
35238,34700,0
35339,25704,0
35447,25704,0
35541,25704,0
35641,23133,0
35742,0,0
35848,14709,0
35942,0,0
36043,92718,34872
36143,324972,267126
36241,158875,101029
36345,11566,0
36448,12852,0
36548,16180,0
36649,12852,0
36749,25704,0
36848,12852,0
36949,25704,0
37049,24781,0
37151,23133,0
37251,0,0
37354,23133,0
37455,0,0
37555,12852,0
37656,23133,0
37756,12852,0
37866,25704,0
37954,133599,75753
38065,47764,0
38157,0,0
38261,11566,0
38362,0,0
38466,0,0
38563,32130,0
38663,0,0
38765,0,0
38866,12852,0
38968,0,0
39096,42411,0
39178,361080,303234
39267,278031,220185
39371,12852,0
39472,0,0
39572,42411,0
39673,14137,0
39772,34700,0
39874,12852,0
39974,15422,0
40074,14137,0
40180,324972,267126
40274,72216,14370
40378,14137,0
40478,25704,0
40579,12852,0
40629,0,0
40730,0,0
40830,42411,0
40931,12852,0
41030,14137,0
41148,64276,6430
41243,361080,303234
41330,361080,303234
41431,216648,158802
41534,27535,0
41635,0,0
41737,0,0
41840,12852,0
41938,0,0
42040,24781,0
42140,12852,0
42242,0,0
42344,23133,0
42447,14137,0
42545,23133,0
42644,58379,533
42745,12852,0
42846,23133,0
42950,0,0
43048,16670,0
43145,72216,14370
43248,198594,140748
43352,23133,0
43454,0,0
43553,27535,0
43653,121163,63317
43751,252756,194910
43855,24781,0
43955,0,0
44057,15677,0
44159,0,0
44261,110148,52302
44357,216648,158802
44461,20563,0
44556,223869,166023
44660,12852,0
44761,12852,0
44863,0,0
44961,25704,0
45062,12852,0
45163,38556,0
45265,158875,101029
45364,361080,303234
45468,34700,0
45567,0,0
45667,34700,0
45768,14137,0
45869,23133,0
45969,0,0
46072,0,0
46174,0,0
46291,191372,133526
46374,84823,26977
46475,25704,0
46578,14137,0
46676,23133,0
46776,14137,0
46879,0,0
46984,11566,0
47079,25704,0
47180,12852,0
47285,14137,0
47382,180540,122694
47483,25704,0
47584,0,0
47683,38556,0
47783,25704,0
47887,12852,0
47989,14137,0
48084,46267,0
48186,12852,0
48317,39192,0
48384,238312,180466
48489,11566,0
48591,35985,0
48692,12852,0
48796,252756,194910
48892,25704,0
48993,0,0
49095,12852,0
49196,12852,0
49295,25704,0
49397,12852,0
49497,34700,0
49596,180540,122694
49696,162486,104640
49801,12852,0
49900,14137,0
50001,12852,0
50101,0,0
50202,23133,0
50303,23133,0
50435,292474,234628
50502,151653,93807
50603,227480,169634
50703,361080,303234
50803,361080,303234
50904,361080,303234
51003,324972,267126
51112,0,0
51209,41303,0
51310,14137,0
51419,93681,35835
51509,324972,267126
51608,39718,0
51713,14137,0
51813,25704,0
51917,25704,0
52014,0,0
52115,28274,0
52215,12852,0
52319,25704,0
52419,79232,21386
52519,0,0
52620,12852,0
52722,0,0
52824,0,0
52922,0,0
53023,23133,0
53124,12852,0
53225,0,0
53326,36108,0
53424,73291,15445
53524,259977,202131
53575,0,0
53679,0,0
53780,0,0
53883,25704,0
53983,12852,0
54083,12852,0
54183,12852,0
54283,12852,0
54385,0,0
54494,132178,74332
54586,288864,231018
54716,36773,0
54791,361080,303234
54890,12852,0
54992,12852,0
55092,0,0
55193,12852,0
55293,12852,0
55395,13767,0
55495,11566,0
55597,0,0
55696,23133,0
55797,28274,0
55896,292474,234628
55994,72216,14370
56100,0,0
56198,14137,0
56299,11566,0
56399,25704,0
56525,137210,79364
56602,361080,303234
56701,14137,0
56804,11566,0
56904,12852,0
57005,11566,0
57106,0,0
57207,0,0
57311,23133,0
57409,14137,0
57519,24781,0
57614,278031,220185
57724,28274,0
57814,238312,180466
57925,20563,0
58016,158875,101029
58120,25704,0
58220,12852,0
58323,23133,0
58422,25704,0
58520,90270,32424
58621,12852,0
58727,37172,0
58822,361080,303234
58920,361080,303234
59023,100025,42179
59126,0,0
59229,12852,0
59327,0,0
59430,0,0
59531,12852,0
59629,292474,234628
59733,28274,0
59832,12852,0
59932,14709,0
60033,0,0
60134,0,0
60237,11566,0
60335,27535,0
60436,0,0
60538,0,0
60640,162486,104640
60736,158875,101029
60836,144432,86586
60941,0,0
61046,12852,0
61142,12852,0
61243,25704,0
61344,23133,0
61449,11566,0
61550,34700,0
61643,79437,21591
61744,0,0
61845,324972,267126
61947,11566,0
62055,12852,0
62151,12852,0
62251,24781,0
62351,0,0
62451,14709,0
62554,0,0
62657,162486,104640
62751,223869,166023
62855,11566,0
62957,0,0
63060,28274,0
63159,23133,0
63259,23133,0
63360,12852,0
63460,14137,0
63565,129988,72142
63663,63892,6046
63774,79232,21386
63860,270810,212964
63962,180540,122694
64065,0,0
64165,25704,0
64266,12852,0
64367,12852,0
64473,11566,0
64571,12852,0
64676,14137,0
64772,317750,259904
64871,39616,0
64974,14137,0
65076,0,0
65172,216648,158802
65276,0,0
65378,0,0
65478,34700,0
65578,28274,0
65679,14137,0
65784,299696,241850
65881,38556,0
65982,14137,0
66083,12852,0
66183,12852,0
66287,25704,0
66386,12852,0
66486,25704,0
66586,34700,0
66687,0,0
66812,238312,180466
66888,317750,259904
66992,13767,0
67092,13767,0
67194,23133,0
67293,28274,0
67393,12852,0
67494,14137,0
67595,0,0
67696,23133,0
67793,158875,101029
67896,12852,0
68000,12852,0
68097,28274,0
68198,12852,0
68300,13767,0
68401,12852,0
68502,12852,0
68554,25704,0
68670,12852,0
68756,97421,39575
68856,361080,303234
68961,110027,52181
69060,12852,0
69161,14137,0
69262,23133,0
69362,25704,0
69464,12852,0
69563,24781,0
69664,0,0
69765,12852,0
69865,23133,0
69965,216648,158802
70067,42411,0
70168,12852,0
70268,23133,0
70369,0,0
70470,12852,0
70571,13767,0
70671,12852,0
70772,24781,0
70885,216648,158802
70971,361080,303234
71073,72216,14370
71175,35381,0
71277,12852,0
71378,0,0
71480,23133,0
71579,13767,0
71679,12852,0
71781,0,0
71882,23133,0
71984,0,0
72085,12852,0
72186,278031,220185
72284,227480,169634
72387,0,0
72488,12852,0
72589,12852,0
72690,12852,0
72790,25704,0
72896,63686,5840
72991,292474,234628
73093,12852,0
73194,0,0
73296,24781,0
73397,23133,0
73496,14137,0
73597,0,0
73698,12852,0
73798,79232,21386
73926,119156,61310
74012,361080,303234
74098,314139,256293
74205,0,0
74303,25704,0
74403,0,0
74504,0,0
74606,12852,0
74705,14137,0
74805,14709,0
74908,12852,0
75008,324972,267126
75110,14137,0
75210,14137,0
75311,20563,0
75411,14137,0
75512,23133,0
75613,0,0
75715,23133,0
75813,0,0
75915,25704,0
76015,288864,231018
76117,361080,303234
76215,361080,303234
76317,12852,0
76420,0,0
76522,12852,0
76622,12852,0
76722,24781,0
76822,28274,0
76923,12852,0
77026,12852,0
77126,14137,0
77225,180540,122694
77325,15144,0
77426,12852,0
77526,25704,0
77626,14137,0
77727,12852,0
77828,14137,0
77928,12852,0
78043,194983,137137
78128,106143,48297
78230,0,0
78333,12852,0
78433,14137,0
78534,0,0
78634,12852,0
78735,0,0
78835,14137,0
78937,22029,0
79038,102228,44382
79134,361080,303234
79240,69400,11554
79334,0,0
79454,11767,0
79538,0,0
79639,13238,0
79740,0,0
79842,11566,0
79948,12852,0
80072,108324,50478
80143,317750,259904
80247,25704,0
80345,23133,0
80446,14137,0
80546,23133,0
80646,12852,0
80749,12852,0
80849,0,0
80948,27535,0
81049,12852,0
81148,180540,122694
81250,69400,11554
81351,17651,0
81452,25704,0
81552,25704,0
81652,12852,0
81753,0,0
81853,14137,0
81953,32130,0
82054,0,0
82156,70762,12916
82258,25704,0
82362,14137,0
82459,25704,0
82559,38556,0
82660,32130,0
82761,14137,0
82878,23133,0
82958,119156,61310
83062,14137,0
83163,121776,63930
83263,252756,194910
83366,25704,0
83467,25704,0
83567,25704,0
83669,20563,0
83768,27535,0
83869,15422,0
83969,34700,0
84068,108324,50478
84185,114887,57041
84273,79682,21836
84373,25704,0
84479,0,0
84574,25704,0
84675,12852,0
84777,11566,0
84830,0,0
84928,0,0
85028,0,0
85130,11566,0
85249,324972,267126
85327,361080,303234
85431,0,0
85538,11566,0
85633,0,0
85734,11566,0
85836,0,0
85937,0,0
86035,12852,0
86136,12852,0
86243,112891,55045
86337,180540,122694
86439,108324,50478
86541,0,0
86642,20563,0
86744,0,0
86846,0,0
86949,11566,0
87046,14137,0
87146,25704,0
87247,35381,0
87346,361080,303234
87449,29418,0
87551,23133,0
87654,0,0
87752,12852,0
87852,12852,0
87953,23133,0
88054,0,0
88156,12852,0
88257,162486,104640
88355,278031,220185
88458,0,0
88565,0,0
88661,25704,0
88762,23133,0
88862,25704,0
88967,0,0
89066,23133,0
89163,72216,14370
89264,72216,14370
89364,361080,303234
89468,42411,0
89569,12852,0
89670,23133,0
89771,0,0
89874,14709,0
89975,33341,0
90070,72216,14370
90174,11566,0
90301,90270,32424
90379,361080,303234
90481,25704,0
90581,12852,0
90682,23133,0
90784,12852,0
90890,12852,0
90984,12852,0
91085,12852,0
91187,0,0
91315,12852,0
91387,292474,234628
91484,180540,122694
91589,12852,0
91692,12852,0
91790,314139,256293
91889,361080,303234
91989,252756,194910
92094,0,0
92200,12852,0
92295,12852,0
92400,194983,137137
92495,270810,212964
92594,39718,0
92697,99856,42010
92795,119156,61310
92899,25704,0
93000,12852,0
93102,23133,0
93201,28274,0
93302,25704,0
93403,12852,0
93532,79607,21761
93605,317750,259904
93706,64721,6875
93804,324972,267126
93909,25704,0
94004,79437,21591
94108,25704,0
94209,34700,0
94307,72216,14370
94412,12852,0
94511,25704,0
94612,28274,0
94712,72216,14370
94812,216648,158802
94919,14137,0
95016,23133,0
95116,25704,0
95218,14137,0
95319,20563,0
95432,133599,75753
95518,278031,220185
95621,0,0
95726,11566,0
95822,0,0
95923,23133,0
96023,23133,0
96124,0,0
96226,23133,0
96326,0,0
96378,25704,0
96476,129988,72142
96578,136217,78371
96680,11566,0
96782,0,0
96889,11566,0
96978,158875,101029
97082,0,0
97182,0,0
97283,0,0
97387,12852,0
97485,14137,0
97582,180540,122694
97686,14137,0
97786,32130,0
97891,14137,0
97989,12852,0
98089,23133,0
98189,14137,0
98289,0,0
98391,12852,0
98492,38919,0
98595,12852,0
98697,25704,0
98795,324972,267126
98897,15422,0
98998,14709,0
99099,12852,0
99200,14709,0
99301,23133,0
99403,0,0
99504,11566,0
99605,0,0
99706,0,0
99803,252756,194910
99908,98960,41114
100008,12852,0
100104,72216,14370
100208,13767,0
100316,0,0
100411,25704,0
