Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
51,75826,0
109,72216,0
212,17690,0
332,180540,0
413,278031,78715
513,119156,0
615,292474,93158
713,104094,0
818,0,0
919,25704,0
1024,0,0
1117,252756,53440
1216,36108,0
1320,0,0
1428,10281,0
1522,15144,0
1624,0,0
1724,25704,0
1826,23133,0
1925,15422,0
2025,23133,0
2126,23133,0
2228,14137,0
2330,0,0
2428,25704,0
2529,23133,0
2630,25704,0
2729,47764,0
2830,12852,0
2933,0,0
3033,0,0
3134,0,0
3236,11566,0
3336,12852,0
3437,25704,0
3537,0,0
3638,14137,0
3741,12852,0
3839,14137,0
3940,25704,0
4043,14137,0
4137,64994,0
4248,0,0
4341,12852,0
4442,0,0
4543,12852,0
4645,25704,0
4745,14137,0
4845,25704,0
4945,12852,0
5046,25704,0
5149,57834,0
5247,35381,0
5348,25704,0
5449,12852,0
5552,32130,0
5652,15422,0
5751,25704,0
5852,14137,0
5952,12852,0
6054,28274,0
6155,23133,0
6255,0,0
6355,12852,0
6457,23133,0
6559,23133,0
6658,0,0
6759,12852,0
6860,12852,0
6960,23133,0
7067,0,0
7161,0,0
7262,12852,0
7363,12852,0
7466,23133,0
7565,14137,0
7668,14137,0
7767,37172,0
7868,25704,0
7972,12852,0
8071,12852,0
8172,28274,0
8273,12852,0
8375,23133,0
8477,12852,0
8576,14137,0
8677,0,0
8777,12852,0
8877,25704,0
8980,12852,0
9079,42411,0
9183,23133,0
9280,28274,0
9380,12852,0
9481,23133,0
9581,14137,0
9685,23133,0
9782,28274,0
9883,0,0
9984,14137,0
10089,32130,0
10187,14137,0
10288,25704,0
10388,12852,0
10489,12852,0
10596,11566,0
10690,12852,0
10791,12852,0
10892,12852,0
10996,0,0
11093,12852,0
11203,12852,0
11292,18337,0
11394,14137,0
11494,34700,0
11597,23133,0
11695,38556,0
11796,12852,0
11897,34700,0
11998,12852,0
12101,0,0
12151,51408,0
12253,12852,0
12352,25704,0
12452,0,0
12552,25704,0
12653,12852,0
12755,14137,0
12854,14137,0
12954,12852,0
13054,15677,0
13155,25704,0
13256,0,0
13356,14137,0
13456,23133,0
13556,12852,0
13657,0,0
13761,0,0
13859,23133,0
13959,0,0
14062,12852,0
14160,14137,0
14262,14137,0
14361,11566,0
14461,14137,0
14563,23133,0
14663,42411,0
14766,14137,0
14864,32130,0
14964,292474,93158
15064,317750,118434
15163,317750,118434
15264,218598,19282
15364,361080,161764
15465,361080,161764
15565,185055,0
15670,12852,0
15771,28274,0
15871,12852,0
15971,25704,0
16071,227480,28164
16176,324972,125656
16272,361080,161764
16370,278031,78715
16470,238312,38996
16570,144432,0
16677,11566,0
16777,34700,0
16878,0,0
16980,88453,0
17084,278031,78715
17180,324972,125656
17277,314139,114823
17377,216648,17332
17477,216648,17332
17582,0,0
17683,25704,0
17783,0,0
17886,23133,0
17981,79437,0
18089,34700,0
18185,14137,0
18285,25704,0
18385,12852,0
18487,25704,0
18590,23133,0
18690,23133,0
18791,55013,0
18889,317750,118434
18987,317750,118434
19092,361080,161764
19188,79437,0
19291,14137,0
19394,34700,0
19497,12852,0
19594,25704,0
19694,0,0
19795,12852,0
19892,108324,0
19998,12852,0
20120,12852,0
20196,317750,118434
20297,288864,89548
20395,259977,60661
20496,216648,17332
20596,180540,0
