Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
75,320932,78880
118,949579,707527
218,1229936,987884
318,978358,736306
417,768710,526658
467,111628,0
571,38556,0
674,12852,0
774,53071,0
875,23133,0
979,0,0
1083,17690,0
1171,0,0
1277,0,0
1378,31843,0
1472,76744,0
1577,24781,0
1679,12852,0
1779,14137,0
1883,31843,0
1976,76744,0
2082,23133,0
2185,15144,0
2282,72698,0
2391,12852,0
2485,19459,0
2589,12852,0
2685,38919,0
2791,32130,0
2882,0,0
2986,0,0
3082,76744,0
3188,45011,0
3282,1161719,919667
3387,0,0
3485,139536,0
3589,23133,0
3691,12852,0
3791,23133,0
3892,0,0
3996,12852,0
4090,35381,0
4193,42328,0
4288,153489,0
4397,12852,0
4497,28274,0
4593,11566,0
4696,28274,0
4791,139536,0
4896,42411,0
4992,76744,0
5099,11566,0
5193,0,0
5298,11566,0
5399,25704,0
5496,69768,0
5603,25704,0
5697,0,0
5801,13767,0
5901,25704,0
5999,1069295,827243
6097,628944,386892
6204,11566,0
6304,35381,0
6406,12852,0
6506,35381,0
6610,25704,0
6708,27535,0
6809,28274,0
6909,34700,0
7012,23133,0
7108,19459,0
7209,46267,0
7310,15144,0
7411,23133,0
7510,14137,0
7613,25704,0
7713,14137,0
7814,25704,0
7917,23133,0
8014,0,0
8111,125582,0
8217,0,0
8317,32130,0
8420,12852,0
8518,44128,0
8619,25704,0
8721,23133,0
8824,16521,0
8921,23133,0
9021,0,0
9122,25704,0
9225,70762,0
9322,46359,0
9423,25704,0
9524,23133,0
9626,12852,0
9730,34700,0
9825,16670,0
9926,15677,0
10024,174420,0
10130,23133,0
10225,69768,0
10330,23133,0
10431,14137,0
10532,25704,0
10637,12852,0
10732,19459,0
10829,69768,0
10934,12852,0
11035,0,0
11136,23133,0
11231,0,0
11336,12852,0
11437,25704,0
11537,14137,0
11641,12852,0
11740,26476,0
11835,0,0
11940,0,0
12040,0,0
12147,11566,0
12242,28274,0
12343,34700,0
12443,0,0
12543,19459,0
12646,12852,0
12744,0,0
12845,32130,0
12947,0,0
13046,12852,0
13153,12852,0
13247,14137,0
13347,25704,0
13447,0,0
13549,139536,0
13651,23133,0
13752,0,0
13849,23133,0
13950,23133,0
14047,139536,0
14151,15422,0
14252,12852,0
14362,565120,323068
14450,1048241,806189
14553,1397655,1155603
14650,978358,736306
14750,0,0
14854,58379,0
14959,14137,0
15056,53071,0
15157,23133,0
15258,28274,0
15360,0,0
15455,188373,0
15560,12852,0
15655,139536,0
15761,0,0
15863,23133,0
15956,153489,0
16066,28274,0
16164,168676,0
16270,439538,197486
16359,0,0
16465,14137,0
16565,12852,0
16666,14137,0
16771,23133,0
16865,38919,0
16969,34700,0
17063,153489,0
17170,12852,0
17264,209303,0
17364,188373,0
17465,854621,612569
17565,1397655,1155603
17668,30007,0
17773,12852,0
17871,18337,0
17972,23133,0
18075,12852,0
18172,0,0
18274,12852,0
18374,0,0
18471,139536,0
18578,0,0
18677,14137,0
18777,25704,0
18881,31354,0
18986,14137,0
19085,502329,260277
19180,306979,64927
19281,67450,0
19393,0,0
19482,697680,455628
19579,1257889,1015837
19679,1118124,876072
19789,25704,0
19885,43577,0
19986,11566,0
20087,11566,0
20191,0,0
20283,153489,0
20389,11566,0
20488,79607,0
20590,13767,0
20700,0,0
20790,0,0
20891,14137,0
20992,12852,0
21093,12852,0
21211,104529,0
21290,460468,218416
21400,75018,0
21491,0,0
21591,69768,0
21697,11566,0
21793,76744,0
21899,29559,0
21998,0,0
22099,19459,0
22201,12852,0
22253,20563,0
22347,258141,16089
22452,12852,0
22574,864117,622065
22650,1215959,973907
22749,1006311,764259
22849,0,0
22955,0,0
23050,69768,0
23157,34700,0
23260,32130,0
23361,15422,0
23458,16670,0
23553,94957,0
23660,23133,0
23754,83721,0
23860,37172,0
23960,25704,0
24061,12852,0
24156,0,0
24262,113420,0
24364,488375,246323
24461,58637,0
24588,376747,134695
24660,969020,726968
24764,1257889,1015837
24866,24106,0
24971,28218,0
25076,12852,0
25170,0,0
25277,0,0
25377,17690,0
25471,139536,0
25578,14709,0
25676,32130,0
25777,0,0
25878,14709,0
25979,23133,0
26082,15422,0
26176,69768,0
26289,348840,106788
26381,432561,190509
26485,89136,0
26577,76744,0
26678,646088,404036
26780,1032639,790587
26880,307484,65432
26984,0,0
27086,72319,0
27187,0,0
27287,12852,0
27388,12852,0
27494,34700,0
27585,663317,421265
27685,475242,233190
27785,559062,317010
27885,614968,372916
27986,307484,65432
28086,559062,317010
28186,279531,37479
28287,628944,386892
28387,614968,372916
28487,559062,317010
28587,153742,0
