Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
21,332352,0
77,1032639,369922
183,1397655,734938
277,1257889,595172
372,838593,175876
471,62791,0
573,138625,0
672,165166,0
779,23133,0
877,19459,0
974,0,0
1081,23133,0
1181,0,0
1283,25704,0
1377,0,0
1483,11566,0
1583,0,0
1683,31843,0
1787,20563,0
1881,0,0
1986,23133,0
2086,27535,0
2192,12852,0
2284,279072,0
2388,15921,0
2489,31843,0
2591,14137,0
2694,34700,0
2787,139536,0
2888,0,0
2987,251164,0
3093,14137,0
3194,19459,0
3289,683697,20980
3389,283975,0
3495,12852,0
3596,12852,0
3696,14137,0
3799,32130,0
3894,27815,0
3991,139536,0
4092,0,0
4193,69768,0
4302,11566,0
4398,34700,0
4500,0,0
4602,23133,0
4703,12852,0
4803,25704,0
4904,25704,0
5007,23133,0
5110,28274,0
5205,25704,0
5306,25704,0
5406,0,0
5506,26476,0
5616,0,0
5708,28218,0
5809,14137,0
5912,23133,0
6010,41220,0
6111,25704,0
6211,14137,0
6312,25704,0
6418,25704,0
6513,15677,0
6614,34700,0
6715,32130,0
6813,188373,0
6917,0,0
7012,0,0
7112,0,0
7217,11566,0
7316,35381,0
7420,20563,0
7514,153489,0
7619,12852,0
7719,25704,0
7819,12852,0
7920,0,0
8017,111628,0
8121,12852,0
8221,12852,0
8326,25704,0
8423,23133,0
8524,0,0
8625,23133,0
8726,28274,0
8832,23133,0
8926,36675,0
9026,14137,0
9128,23133,0
9229,15422,0
9332,23133,0
9426,69768,0
9531,12852,0
9631,29418,0
9732,12852,0
9833,25704,0
9928,0,0
10034,0,0
10129,69768,0
10236,11566,0
10334,69768,0
10431,62791,0
10538,12852,0
10638,25704,0
10739,34700,0
10841,14137,0
10938,20610,0
11051,12852,0
11139,17244,0
11240,31843,0
11337,0,0
11443,23133,0
11545,12852,0
11643,12852,0
11745,23133,0
11846,0,0
11946,23133,0
12046,0,0
12151,12852,0
12247,19459,0
12347,30007,0
12447,38919,0
12545,139536,0
12651,12852,0
12745,69768,0
12849,14109,0
12953,23133,0
13051,14137,0
13151,0,0
13252,23133,0
13355,25704,0
13448,0,0
13553,0,0
13653,23133,0
13753,16670,0
13855,15677,0
13959,12852,0
14052,0,0
14158,0,0
14258,23133,0
14361,14137,0
14469,11566,0
14569,15144,0
14658,76744,0
14762,23133,0
14863,35381,0
14967,14137,0
15064,0,0
15166,0,0
15266,30288,0
15366,0,0
15468,23133,0
15567,37472,0
15665,83721,0
15769,13238,0
15868,430725,0
15967,1257889,595172
16067,1397655,734938
16168,1397655,734938
16268,1397655,734938
16374,15003,0
16478,12852,0
16576,25704,0
16677,0,0
16776,0,0
16890,50994,0
16923,949579,286862
17024,1229936,567219
17124,1397655,734938
17228,11566,0
17330,348840,0
17438,12852,0
17532,125582,0
17638,25704,0
17733,153489,0
17837,28218,0
17979,816638,153921
18038,1397655,734938
18140,1257889,595172
18240,153742,0
18345,15677,0
18441,69768,0
18546,20563,0
18642,69768,0
18747,0,0
18859,23133,0
18960,697680,34963
19045,1132100,469383
19146,1076194,413477
19246,139765,0
19348,0,0
19452,12852,0
19553,0,0
19648,69768,0
19753,14109,0
19857,0,0
19954,14137,0
20054,42328,0
20156,12852,0
20261,12852,0
20358,14137,0
20459,23133,0
20559,11566,0
20672,465183,0
20764,735119,72402
20866,69768,0
20994,256246,0
21069,949579,286862
21168,1257889,595172
21269,880522,217805
21376,23133,0
21469,0,0
21570,125582,0
21675,0,0
21776,29418,0
