Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
65,101102,47985
117,361080,307963
218,208188,155071
317,144432,91315
417,216648,163531
518,292474,239357
620,361080,307963
719,361080,307963
823,70762,17645
923,16670,0
1025,0,0
1126,23133,0
1224,198594,145477
1328,119156,66039
1443,361080,307963
1538,361080,307963
1630,361080,307963
1732,361080,307963
1832,361080,307963
1933,361080,307963
2032,361080,307963
2134,361080,307963
2235,133367,80250
2339,361080,307963
2449,361080,307963
2541,361080,307963
2643,361080,307963
2744,361080,307963
2842,158875,105758
2946,38556,0
3046,25704,0
3147,25704,0
3249,0,0
3349,12852,0
3452,32130,0
3551,0,0
3650,34700,0
3750,14137,0
3853,61682,8565
3950,252756,199639
4054,46267,0
4153,41303,0
4268,29559,0
4351,79437,26320
4455,0,0
4556,0,0
4656,12852,0
4766,23133,0
4857,34489,0
4981,67224,14107
5061,205815,152698
5159,288864,235747
5266,12852,0
5373,46267,0
5467,38556,0
5569,25704,0
5671,46267,0
5775,46267,0
5864,90270,37153
5975,30288,0
6071,23133,0
6174,42411,0
6271,34700,0
6371,47031,0
6476,23133,0
6573,53978,861
6684,42411,0
6772,0,0
6875,35381,0
6981,23133,0
7082,25704,0
7177,79437,26320
7281,0,0
7384,42411,0
7483,28274,0
7585,42411,0
7684,25704,0
7785,14137,0
7889,51408,0
7986,25704,0
8086,25704,0
8189,12852,0
8292,28274,0
8389,12852,0
8487,238312,185195
8588,238312,185195
8692,12852,0
8788,72216,19099
8893,14137,0
8991,158875,105758
9093,46267,0
9199,12852,0
9294,0,0
9396,12852,0
9497,23133,0
9546,0,0
9647,25704,0
9748,23133,0
9848,28274,0
9948,14137,0
10049,12852,0
10151,32130,0
10251,0,0
10355,23133,0
10452,14137,0
10552,12852,0
10653,28274,0
10757,25704,0
10853,14137,0
10954,12852,0
11055,12852,0
11156,0,0
11259,23133,0
11356,14137,0
11457,0,0
11557,14709,0
11659,12852,0
11759,0,0
11859,32130,0
11960,12852,0
12061,0,0
12162,12852,0
12264,12852,0
12364,0,0
12464,12852,0
12565,12852,0
12667,12852,0
12768,12852,0
12869,0,0
12969,23133,0
13070,0,0
13169,19459,0
13270,12852,0
13372,0,0
13469,36108,0
13572,0,0
13673,23133,0
13774,12852,0
13875,23133,0
13975,12852,0
14075,25704,0
14176,12852,0
14276,0,0
14377,12852,0
14478,25704,0
14579,12852,0
14679,14709,0
14780,12852,0
14881,25704,0
14982,0,0
15087,23133,0
15184,11566,0
15286,0,0
15386,12852,0
15487,12852,0
15593,0,0
15689,25704,0
15789,0,0
15889,12852,0
15995,25704,0
16092,14137,0
16193,12852,0
16293,0,0
16394,0,0
16495,0,0
16598,11566,0
16698,0,0
16798,23133,0
16900,0,0
17001,26476,0
17104,12852,0
17205,0,0
17305,12852,0
17406,12852,0
17505,12852,0
17607,24781,0
17709,0,0
17809,12852,0
17911,11566,0
18011,0,0
18112,12852,0
18213,12852,0
18315,12852,0
18414,12852,0
18515,12852,0
18615,0,0
18715,11566,0
18816,23133,0
18919,0,0
19019,25704,0
19120,38556,0
19220,25704,0
19320,14137,0
19421,12852,0
19522,25704,0
19622,0,0
19723,25704,0
19828,11566,0
19927,14137,0
20027,23133,0
20128,0,0
20228,0,0
20336,12852,0
20428,16670,0
20529,12852,0
20630,12852,0
20731,12852,0
20833,0,0
20933,14709,0
21034,14137,0
21136,23133,0
21236,14137,0
21337,12852,0
21442,0,0
21538,26476,0
21640,15422,0
21736,64994,11877
21840,25704,0
21941,25704,0
22043,12852,0
22143,0,0
22243,11566,0
22344,0,0
22444,23133,0
22545,0,0
22645,24781,0
22747,25704,0
22848,12852,0
22949,12852,0
23052,25704,0
23151,12852,0
23251,14137,0
23351,23133,0
23452,14137,0
23552,12852,0
23653,27535,0
23754,12852,0
23854,0,0
23955,12852,0
24056,12852,0
24157,34419,0
24258,0,0
24358,12852,0
24460,14137,0
24510,27535,0
24610,12852,0
24711,12852,0
24810,27535,0
24912,12852,0
25013,0,0
25116,11566,0
25219,12852,0
25318,25704,0
25419,12852,0
25518,14137,0
25619,0,0
25727,32130,0
25818,119156,66039
25923,12852,0
26024,12852,0
26122,14137,0
26223,12852,0
26324,12852,0
26425,25704,0
26525,0,0
26626,25704,0
26726,25704,0
26830,14137,0
26928,34700,0
27029,0,0
27129,23133,0
27228,12852,0
27330,12852,0
27431,12852,0
27533,14137,0
27631,25704,0
27733,11566,0
27835,0,0
27936,23133,0
28036,14137,0
28137,23133,0
28238,0,0
28339,25704,0
28438,12852,0
28538,0,0
28636,129988,76871
28739,12852,0
28840,14137,0
28941,23133,0
29040,23133,0
29142,0,0
29242,25704,0
29342,25704,0
29447,23133,0
29544,15144,0
29646,34489,0
29771,165222,112105
29846,270810,217693
29947,34700,0
30047,25704,0
30149,25704,0
30248,23133,0
30352,23133,0
30453,0,0
30553,28274,0
30655,12852,0
30760,23133,0
30855,0,0
30956,23133,0
31056,25704,0
31156,12852,0
31260,12852,0
31356,23133,0
31457,0,0
31558,23133,0
31663,0,0
31759,25704,0
31862,0,0
31963,0,0
32064,12852,0
32166,0,0
32266,34700,0
32366,25704,0
32466,14137,0
32569,23133,0
32669,14137,0
32770,23133,0
32869,0,0
32970,25704,0
33071,23133,0
33173,0,0
33272,23133,0
33375,0,0
33473,29418,0
33575,0,0
33676,12852,0
33777,25704,0
33877,0,0
33977,12852,0
34078,12852,0
34180,12852,0
34279,13767,0
34379,0,0
34481,15677,0
34584,0,0
34687,12852,0
34784,23133,0
34883,12852,0
34984,12852,0
35084,12852,0
35186,23133,0
35285,0,0
35385,0,0
35486,23133,0
35591,25704,0
35690,0,0
35791,23133,0
35891,14137,0
35991,0,0
36094,0,0
36195,23133,0
36295,0,0
36396,0,0
36496,14709,0
36598,0,0
36700,0,0
36798,0,0
36899,19459,0
37000,23133,0
37101,25704,0
37210,0,0
37302,0,0
37402,12852,0
37503,11566,0
37603,0,0
37707,0,0
37805,14137,0
37906,12852,0
38006,12852,0
38107,13767,0
38212,12852,0
38310,34700,0
38411,12852,0
38462,25704,0
38561,34700,0
38662,12852,0
38763,12852,0
38870,0,0
38963,0,0
39063,12852,0
39163,25704,0
39264,0,0
39370,11566,0
39465,0,0
39567,12852,0
39666,12852,0
39772,12852,0
39870,23133,0
39970,14137,0
40069,0,0
40181,11566,0
40269,43329,0
40376,12852,0
40472,12852,0
40573,25704,0
40674,23133,0
40776,0,0
40876,38556,0
40977,12852,0
41078,23133,0
41179,0,0
41279,11566,0
41380,13767,0
41482,13767,0
41582,0,0
41681,23133,0
41782,14137,0
41883,25704,0
41985,26476,0
42085,0,0
42187,25704,0
42287,23133,0
42389,14137,0
42490,0,0
42593,23133,0
42693,12852,0
42793,0,0
42894,12852,0
42995,0,0
43096,14137,0
43198,12852,0
43299,24781,0
43400,0,0
43498,23133,0
43601,0,0
43709,25704,0
43798,64994,11877
43902,0,0
44001,25704,0
44103,11566,0
44204,12852,0
44305,12852,0
44405,0,0
44505,28218,0
44606,25704,0
44708,12852,0
44808,12852,0
44907,12852,0
45008,0,0
45109,14137,0
45215,12852,0
45311,14137,0
45412,12852,0
45511,0,0
45611,12852,0
45714,12852,0
45813,14137,0
45914,12852,0
46015,14137,0
46116,12852,0
46216,12852,0
46316,23133,0
46417,12852,0
46517,14137,0
46619,13767,0
46724,14137,0
46821,34700,0
46922,15422,0
47022,34700,0
47123,38556,0
47229,12390,0
47322,42411,0
47423,25704,0
47523,25704,0
47628,23133,0
47726,28274,0
47827,34700,0
47927,23133,0
48027,15422,0
48136,12852,0
48228,25704,0
48329,0,0
48429,12852,0
48532,14137,0
48631,23133,0
48730,0,0
48832,13767,0
48933,0,0
49034,25704,0
49133,12852,0
49234,14137,0
49335,12852,0
49441,12852,0
49537,35381,0
49640,12852,0
49739,0,0
49840,12852,0
49941,0,0
50042,32130,0
50147,0,0
50242,12852,0
50343,12852,0
50447,23133,0
50544,35381,0
50645,25704,0
50744,12852,0
50845,12852,0
50945,25704,0
51045,13767,0
51147,14137,0
51248,12852,0
51349,12852,0
51450,12852,0
51551,14137,0
51652,15422,0
51752,12852,0
51853,14137,0
51956,23133,0
52055,14137,0
52154,23133,0
52255,0,0
52356,27535,0
52456,12852,0
52559,12852,0
52659,14137,0
52759,12852,0
52859,25704,0
52959,34700,0
53060,0,0
53161,13767,0
53261,0,0
53363,25704,0
53464,23133,0
53567,14137,0
53666,12852,0
53763,19459,0
53865,12852,0
53966,12852,0
54072,23133,0
54167,14137,0
54267,23133,0
54369,12852,0
54469,0,0
54571,12852,0
54670,14137,0
54770,11566,0
54871,14709,0
54972,0,0
55075,12852,0
55174,27535,0
55275,14709,0
55375,12852,0
55476,0,0
55576,25704,0
55678,12852,0
55778,12852,0
55880,25704,0
55979,25704,0
56082,12852,0
56179,25704,0
56230,0,0
56332,23133,0
56431,28274,0
56531,0,0
56632,11566,0
56736,25704,0
56831,0,0
56934,23133,0
57034,0,0
57134,14137,0
57235,12852,0
57336,13767,0
57437,12852,0
57538,0,0
57640,0,0
57742,23133,0
57840,0,0
57940,23133,0
58041,13767,0
58141,0,0
58242,0,0
58342,23133,0
58444,14709,0
58544,12852,0
58644,14137,0
58745,0,0
58847,23133,0
58946,0,0
59046,26476,0
59147,13767,0
59248,25704,0
59351,12852,0
59449,0,0
59550,0,0
59651,24781,0
59751,0,0
59863,13336,0
59952,0,0
60053,32130,0
60153,25704,0
60254,14137,0
60364,12852,0
60454,43577,0
60556,12852,0
60656,23133,0
60758,0,0
60860,12852,0
60959,25704,0
61059,25704,0
61160,0,0
61261,25704,0
61363,0,0
61460,18337,0
61561,0,0
61664,11566,0
61769,25704,0
61865,12852,0
61965,14137,0
62066,23133,0
62166,0,0
62267,12852,0
62370,0,0
62468,23133,0
62569,0,0
62674,20563,0
62771,0,0
62871,23133,0
62972,12852,0
63072,0,0
63178,12852,0
63274,12852,0
63375,12852,0
63475,0,0
63577,12852,0
63680,0,0
63784,0,0
63875,39718,0
63979,25704,0
64080,12852,0
64181,25704,0
64280,25704,0
64380,25704,0
64481,0,0
64581,12852,0
64686,12852,0
64784,0,0
64884,12852,0
64984,12852,0
65085,0,0
65189,0,0
65288,11566,0
65390,25704,0
65488,14137,0
65590,12852,0
65688,14137,0
65789,23133,0
65889,0,0
65990,14137,0
66091,23133,0
66192,14137,0
66292,12852,0
66392,25704,0
66493,12852,0
66595,23133,0
66694,0,0
66794,32130,0
66895,0,0
66997,23133,0
67099,0,0
67196,53071,0
67297,12852,0
67398,0,0
67499,23133,0
67599,0,0
67699,14137,0
67800,25704,0
67901,12852,0
68002,23133,0
68102,14137,0
68202,34700,0
68302,19459,0
68403,31843,0
68504,13767,0
68604,72216,19099
68704,0,0
68806,12852,0
68907,14137,0
69006,23133,0
69108,25704,0
69209,14137,0
69309,25704,0
69412,0,0
69510,23133,0
69609,0,0
69709,23133,0
69810,0,0
69912,14137,0
70012,34700,0
70113,25704,0
70212,0,0
70317,12852,0
70413,180540,127423
70515,0,0
70616,12852,0
70715,33341,0
70816,14137,0
70916,23133,0
71017,0,0
71117,14709,0
71218,25704,0
71318,13767,0
71419,14137,0
71523,12852,0
71621,12852,0
71722,0,0
71822,12852,0
71923,11566,0
72029,0,0
72127,16180,0
72225,14137,0
72325,12852,0
72426,12852,0
72531,11566,0
72627,0,0
72727,25704,0
72828,0,0
72929,0,0
73029,0,0
73129,23133,0
73230,14137,0
73332,12852,0
73383,27535,0
73483,14137,0
73588,15677,0
73686,23133,0
73787,14137,0
73887,53071,0
73990,12852,0
74091,12852,0
74192,11566,0
74292,14709,0
74391,0,0
74492,23133,0
74593,0,0
74693,27535,0
74793,14137,0
74893,25704,0
74998,20563,0
75095,15422,0
75195,0,0
75296,12852,0
75397,14709,0
75498,12852,0
75601,0,0
75700,24781,0
75801,0,0
75900,14137,0
76001,25704,0
76104,12852,0
76202,14137,0
76303,25704,0
76403,14137,0
76500,108324,55207
76601,361080,307963
76702,361080,307963
76802,361080,307963
76908,361080,307963
77005,361080,307963
77110,361080,307963
77206,361080,307963
77320,361080,307963
77408,361080,307963
77510,361080,307963
77614,361080,307963
77715,361080,307963
77816,361080,307963
77915,361080,307963
78020,106143,53026
78122,42411,0
78220,25704,0
78323,0,0
78423,0,0
78523,0,0
78625,12852,0
78724,12852,0
78825,0,0
78925,13767,0
79026,23133,0
79128,0,0
79229,12852,0
79330,23133,0
79431,12852,0
79531,0,0
79633,12852,0
79735,12852,0
79834,14709,0
79935,12852,0
80035,12852,0
80136,12852,0
80238,14137,0
80337,13767,0
80438,12852,0
80539,0,0
80640,12852,0
80744,12852,0
80843,20563,0
80938,144432,91315
81042,0,0
