Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
58,93880,36628
120,270810,213558
246,270810,213558
323,361080,303828
423,238312,181060
528,69400,12148
631,23133,0
727,15422,0
828,25704,0
928,12852,0
1037,12852,0
1131,25704,0
1231,0,0
1328,252756,195504
1429,361080,303828
1531,102816,45564
1632,0,0
1733,20563,0
1834,0,0
1935,12852,0
2043,11566,0
2138,14137,0
2239,11566,0
2341,0,0
2444,0,0
2542,14137,0
2642,12852,0
2743,12852,0
2845,0,0
2947,0,0
3044,25704,0
3145,12852,0
3245,12852,0
3346,0,0
3450,0,0
3549,14137,0
3649,14137,0
3750,12852,0
3851,25704,0
3961,20563,0
4050,30668,0
4152,14137,0
4252,0,0
4352,23133,0
4453,12852,0
4553,13767,0
4658,12852,0
4753,144432,87180
4855,0,0
4959,12852,0
5059,14137,0
5158,25704,0
5259,12852,0
5362,23133,0
5463,0,0
5564,23133,0
5665,0,0
5766,12852,0
5868,12852,0
5969,25704,0
6069,12852,0
6171,12852,0
6271,12852,0
6373,12852,0
6473,12852,0
6576,12852,0
6675,23133,0
6775,23133,0
6877,12852,0
6977,0,0
7080,0,0
7181,23133,0
7281,0,0
7382,12852,0
7484,12852,0
7584,12852,0
7687,12852,0
7787,12852,0
7888,25704,0
7989,14137,0
8092,12852,0
8190,72216,14964
8289,12852,0
8390,12852,0
8491,38556,0
8592,23133,0
8693,12852,0
8798,12852,0
8895,0,0
8995,23133,0
9096,0,0
9198,20563,0
9298,0,0
9400,12852,0
9501,0,0
9602,23133,0
9702,12852,0
9807,12852,0
9903,0,0
10004,0,0
10105,23133,0
10206,0,0
10309,12852,0
10409,12852,0
10510,0,0
10610,23133,0
10711,12852,0
10812,25704,0
10862,25704,0
10963,0,0
11064,12852,0
11164,13767,0
11265,12852,0
11371,23133,0
11465,34489,0
11566,0,0
11667,0,0
11768,12852,0
11869,0,0
11970,11566,0
12071,0,0
12170,0,0
12278,12852,0
12370,15677,0
12471,12852,0
12572,12852,0
12673,12852,0
12774,0,0
12875,12852,0
12975,23133,0
13077,0,0
13177,12852,0
13279,12852,0
13379,12852,0
13480,12852,0
13581,12852,0
13682,12852,0
13782,12852,0
13884,12852,0
13984,13767,0
14085,13767,0
14185,12852,0
14286,12852,0
14389,0,0
14488,13767,0
14592,23133,0
14686,108324,51072
14789,0,0
14891,0,0
14994,12852,0
15092,12852,0
15192,0,0
15294,11566,0
15394,0,0
15495,0,0
15603,11566,0
15696,0,0
15796,11566,0
15897,0,0
15997,0,0
16101,12852,0
16200,23133,0
16300,0,0
16401,23133,0
16502,12852,0
16602,12852,0
16701,12852,0
16802,0,0
16902,12390,0
17004,0,0
17104,0,0
17205,12852,0
17305,13767,0
17408,33341,0
17520,361080,303828
17605,361080,303828
17709,55070,0
17809,32130,0
17909,0,0
18010,14709,0
18119,12852,0
18212,41303,0
18313,0,0
18414,12852,0
18515,0,0
18616,24781,0
18716,0,0
18818,12852,0
18919,0,0
19019,12852,0
19120,12852,0
19221,23133,0
19323,23133,0
19423,0,0
19524,12852,0
19625,12852,0
19725,12852,0
19826,12852,0
19928,12852,0
20028,0,0
20129,25704,0
20229,14137,0
20330,32130,0
20432,0,0
20531,23133,0
20632,12852,0
20732,0,0
20834,12852,0
20935,12852,0
21035,12852,0
21136,14137,0
21236,12852,0
21337,23133,0
21438,12852,0
21545,14709,0
21640,38919,0
21740,12852,0
21842,11566,0
21942,0,0
22043,12852,0
22144,12852,0
22245,12852,0
22346,12852,0
22443,36108,0
22549,12852,0
22648,25704,0
22747,12852,0
22848,14137,0
22948,23133,0
23049,12852,0
23150,0,0
23250,0,0
23351,23133,0
23452,0,0
23555,11566,0
23655,15144,0
23754,32130,0
23855,0,0
23955,14709,0
24058,12852,0
24158,12852,0
24259,12852,0
24360,0,0
24461,12852,0
24561,14137,0
24662,12852,0
24763,13767,0
24863,13767,0
24964,12852,0
25069,24781,0
25161,43329,0
25266,11566,0
25366,13767,0
25467,14137,0
25568,12852,0
25673,23133,0
25770,324972,267720
25871,12852,0
25972,12852,0
26072,12852,0
26173,15144,0
26274,12852,0
26376,12852,0
26475,23133,0
26575,14137,0
26675,12852,0
26777,0,0
26879,12852,0
26979,12852,0
27079,14137,0
27182,14137,0
27280,129988,72736
27388,12852,0
27436,361080,303828
27538,361080,303828
27661,361080,303828
27739,111307,54055
27839,198594,141342
27938,361080,303828
28038,361080,303828
28139,292474,235222
28239,361080,303828
28343,328582,271330
28444,361080,303828
28540,361080,303828
28643,361080,303828
28750,361080,303828
28843,324972,267720
28943,361080,303828
29045,361080,303828
29149,361080,303828
29247,324972,267720
29346,361080,303828
29447,361080,303828
29548,317750,260498
29651,361080,303828
29747,361080,303828
29848,324972,267720
29949,361080,303828
30050,361080,303828
30150,361080,303828
30252,361080,303828
30351,238312,181060
30451,361080,303828
30551,361080,303828
30652,317750,260498
30752,361080,303828
30853,361080,303828
30967,324972,267720
31057,361080,303828
31161,361080,303828
31275,279839,222587
31362,361080,303828
31462,361080,303828
31563,361080,303828
31663,361080,303828
31775,361080,303828
31865,288864,231612
31964,324972,267720
32069,361080,303828
32183,288864,231612
32277,361080,303828
32382,361080,303828
32480,252756,195504
32579,361080,303828
32683,361080,303828
32788,361080,303828
32889,361080,303828
32993,278031,220779
33091,361080,303828
33192,361080,303828
33292,252756,195504
33393,361080,303828
33493,361080,303828
33595,324972,267720
33694,324972,267720
33796,361080,303828
33897,361080,303828
33997,324972,267720
34097,361080,303828
34200,361080,303828
34299,299696,242444
34400,361080,303828
34500,361080,303828
34600,361080,303828
34704,361080,303828
34801,292474,235222
34902,361080,303828
35002,324972,267720
35102,324972,267720
35206,361080,303828
35303,324972,267720
35404,278031,220779
35505,317750,260498
35607,361080,303828
35708,194983,137731
35809,361080,303828
35911,361080,303828
36013,361080,303828
36063,361080,303828
36162,361080,303828
36262,288864,231612
36363,324972,267720
36464,361080,303828
36564,324972,267720
36665,361080,303828
