Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
23,146512,1406
121,1257889,1112783
220,1076194,931088
320,1229936,1084830
428,111628,0
469,0,0
570,69768,0
671,27562,0
780,14137,0
874,439538,294432
977,523260,378154
1078,37630,0
1173,348840,203734
1276,15921,0
1380,25704,0
1481,14137,0
1581,38556,0
1677,0,0
1787,20563,0
1880,153489,8383
1978,603015,457909
2078,208907,63801
2184,11566,0
2279,230234,85128
2385,12852,0
2480,76744,0
2587,53071,0
2681,258141,113035
2785,31843,0
2889,38919,0
2983,125582,0
3089,38556,0
3183,774479,629373
3288,38556,0
3389,12852,0
3497,0,0
3586,139536,0
3692,12852,0
3795,0,0
3896,15677,0
3990,153489,8383
4093,20905,0
4191,62791,0
4298,0,0
4402,14137,0
4499,36773,0
4598,21228,0
4694,125582,0
4794,76744,0
4905,15921,0
5001,32360,0
5096,914841,769735
5198,76744,0
5300,0,0
5402,24781,0
5504,0,0
5605,12852,0
5708,23133,0
5800,76744,0
5905,31843,0
6021,286048,140942
6101,397677,252571
6209,17690,0
6305,19459,0
6407,12852,0
6503,125582,0
6608,15144,0
6714,0,0
6808,18337,0
6910,32130,0
7011,12852,0
7106,439538,294432
7206,237394,92288
7312,34419,0
7408,76744,0
7513,23133,0
7615,34700,0
7717,0,0
7815,15677,0
7911,139536,0
8015,12852,0
8120,729308,584202
8212,0,0
8317,30007,0
8414,0,0
8519,11566,0
8621,12852,0
8716,76744,0
8822,32130,0
8923,14137,0
9026,28274,0
9125,38919,0
9222,891053,745947
9324,18736,0
9431,12852,0
9526,46840,0
9629,36773,0
9728,35381,0
9836,28274,0
9931,12852,0
10035,25704,0
10135,12852,0
10234,0,0
10340,23133,0
10436,12852,0
10538,0,0
10640,23133,0
10739,14137,0
10840,12852,0
10935,34698,0
11042,25704,0
11160,88453,0
11238,112451,0
11345,14137,0
11442,23535,0
11545,14137,0
11644,0,0
11744,23133,0
11850,11566,0
11944,14137,0
12048,0,0
12148,39715,0
12242,731175,586069
12342,922452,777346
12446,46002,0
12544,125582,0
12648,38919,0
12746,188373,43267
12853,12852,0
12953,25704,0
13054,12852,0
13158,0,0
13261,439538,294432
13352,76744,0
13459,12852,0
13560,23133,0
13661,23133,0
13764,0,0
13863,18337,0
13962,12852,0
14062,0,0
14167,12852,0
14286,598234,453128
14360,796663,651557
14461,11566,0
14567,11566,0
14671,0,0
14767,30007,0
14867,28274,0
14968,12852,0
15068,17690,0
15177,12852,0
15265,76744,0
15370,0,0
15472,0,0
15576,0,0
15678,11566,0
15771,0,0
15877,11566,0
15977,12852,0
16079,0,0
16181,12852,0
16289,313955,168849
16381,14137,0
16483,14137,0
16578,69768,0
16683,0,0
16783,15144,0
16884,12852,0
16984,12852,0
17085,0,0
17194,0,0
17282,153489,8383
17382,343816,198710
17486,11566,0
17588,38556,0
17689,23133,0
17789,25704,0
17890,25704,0
17994,23133,0
18092,21228,0
