Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
60,101102,52148
120,288864,239910
223,361080,312126
319,361080,312126
419,288864,239910
523,31354,0
625,0,0
725,26476,0
827,27535,0
929,12852,0
1031,140564,91610
1124,361080,312126
1224,288864,239910
1324,39718,0
1427,23133,0
1533,12852,0
1629,15144,0
1726,180540,131586
1830,0,0
1931,14137,0
2038,23133,0
2131,119156,70202
2231,361080,312126
2330,234548,185594
2430,129988,81034
2534,12852,0
2634,34700,0
2739,0,0
2836,25704,0
2936,28274,0
3036,23133,0
3138,28274,0
3239,28274,0
3364,332193,283239
3435,72216,23262
3539,23133,0
3642,52953,3999
3745,306244,257290
3839,292474,243520
3938,108324,59370
4044,0,0
4142,38556,0
4248,25704,0
4345,25704,0
4446,14137,0
4547,0,0
4652,15677,0
4747,79232,30278
4849,27535,0
4950,15422,0
5052,25704,0
5153,28274,0
5250,12852,0
5351,12852,0
5452,15422,0
5556,23133,0
5654,12852,0
5755,12852,0
5855,0,0
5955,23133,0
6056,0,0
6157,47031,0
6257,56209,7255
6359,0,0
6459,13767,0
6562,13767,0
6662,13767,0
6762,25704,0
6862,12852,0
6963,0,0
7070,34700,0
7161,38167,0
7264,292474,243520
7362,162486,113532
7468,14709,0
7570,0,0
7671,11566,0
7772,12852,0
7872,16180,0
7981,32130,0
8071,158875,109921
8177,12852,0
8276,91986,43032
8378,11566,0
8479,12852,0
8580,12852,0
8681,12852,0
8782,23133,0
8883,0,0
8983,12852,0
9085,12852,0
9185,12852,0
9314,148042,99088
9384,306918,257964
9487,12852,0
9587,13238,0
9689,0,0
9790,23133,0
9891,0,0
9990,14137,0
10091,12852,0
10192,14709,0
10295,11566,0
10395,14137,0
10495,25704,0
10599,12852,0
10696,34700,0
10797,25704,0
10898,0,0
10998,23133,0
11099,13767,0
11200,0,0
11300,99040,50086
11406,0,0
11502,79607,30653
11604,14137,0
11704,14137,0
11809,25704,0
11907,23133,0
12007,0,0
12108,12852,0
12209,14709,0
12307,194983,146029
12407,361080,312126
12510,89964,41010
12612,12852,0
12712,13767,0
12814,0,0
12914,12852,0
13016,12852,0
13067,25704,0
13166,52693,3739
13267,0,0
13373,104529,55575
13466,252756,203802
13569,0,0
13670,25704,0
13770,0,0
13872,14137,0
13973,12852,0
14074,12852,0
14174,23133,0
14275,0,0
14376,79607,30653
14474,216648,167694
14577,14137,0
14680,23133,0
14783,34700,0
14878,42411,0
14979,25704,0
15081,14137,0
15182,25704,0
15282,23133,0
15383,12852,0
15483,14709,0
15584,38919,0
15686,25704,0
15786,34700,0
15887,0,0
15990,11566,0
16089,0,0
16190,12852,0
16291,13767,0
16392,41303,0
16492,361080,312126
16591,361080,312126
16693,77112,28158
16794,23133,0
16894,15422,0
16996,23133,0
17100,0,0
17197,25704,0
17297,34700,0
17396,180540,131586
17502,12852,0
17599,34700,0
17700,0,0
17802,0,0
17904,23133,0
18004,25704,0
18101,180540,131586
18206,11566,0
18306,12852,0
18407,12852,0
18519,160975,112021
18603,158875,109921
18709,20563,0
18808,0,0
18908,23133,0
19009,0,0
19114,32130,0
19210,25704,0
19311,28274,0
19412,25704,0
19523,180540,131586
19611,317750,268796
19714,0,0
19815,25704,0
19916,14137,0
20017,12852,0
20118,23133,0
20218,15422,0
20319,34700,0
20419,34700,0
20519,158875,109921
20621,72216,23262
20719,72216,23262
20821,14137,0
20924,25704,0
21023,28274,0
21123,0,0
21228,12852,0
21324,42411,0
21426,23133,0
21533,42411,0
21644,361080,312126
21725,63892,14938
21832,23133,0
21928,14137,0
22030,12852,0
22130,23133,0
22234,0,0
22331,23133,0
22432,23133,0
22534,0,0
22635,23133,0
22734,13767,0
22835,28274,0
22935,25704,0
23035,14137,0
23138,20563,0
23236,13767,0
23338,13767,0
23439,12852,0
23550,23133,0
23638,314139,265185
23740,14137,0
23842,14137,0
23943,25704,0
24045,23133,0
24144,12852,0
24245,12852,0
24346,14137,0
24446,12852,0
24546,0,0
24646,278031,229077
24746,198594,149640
24845,64994,16040
24948,0,0
25049,13767,0
25149,12852,0
25252,13238,0
25352,0,0
25453,23133,0
25553,0,0
25652,79607,30653
25754,12852,0
25854,24781,0
25954,14137,0
26055,25704,0
26155,23133,0
26260,12852,0
26357,12852,0
26459,0,0
26559,23133,0
26663,158875,109921
26757,361080,312126
26860,55070,6116
26962,0,0
27062,25704,0
27163,23133,0
27264,0,0
27366,24781,0
27466,0,0
27567,23133,0
27669,0,0
27768,15144,0
27871,23133,0
27970,12852,0
28070,15144,0
28175,12852,0
28271,53071,4117
28373,11566,0
28472,0,0
28570,119156,70202
28693,44226,0
28773,317750,268796
28876,0,0
28976,23133,0
29077,0,0
29178,0,0
29279,23133,0
29380,12852,0
29479,12852,0
29580,12852,0
29680,12852,0
29777,361080,312126
29827,0,0
29931,14709,0
30032,12852,0
30141,11566,0
30231,0,0
30332,12852,0
30434,25704,0
30538,11566,0
30633,0,0
30767,180540,131586
30835,361080,312126
30939,32360,0
31040,23133,0
31139,25704,0
31240,12852,0
31339,14137,0
31458,32130,0
31536,133599,84645
31640,0,0
31740,0,0
31845,198594,149640
31939,238312,189358
32043,15422,0
32145,11566,0
32243,38556,0
32343,12852,0
32445,0,0
32549,0,0
32645,14137,0
32746,12852,0
32843,144432,95478
32947,14137,0
33050,23133,0
33149,34700,0
33250,15422,0
33350,11566,0
33450,12852,0
33557,146131,97177
33648,119156,70202
33749,119156,70202
33851,180540,131586
33950,144432,95478
34053,13238,0
34155,0,0
34256,12852,0
34357,12852,0
34462,23133,0
34559,28274,0
34660,12852,0
34760,34700,0
34861,12852,0
34965,25704,0
35069,127487,78533
35161,216648,167694
35265,14137,0
35365,14137,0
35469,0,0
35567,25704,0
35668,0,0
35769,0,0
35872,0,0
35970,14137,0
36070,0,0
36171,23133,0
36269,361080,312126
36375,25704,0
