Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
390,377366,0
396,698827,0
399,1397655,438864
402,1397655,438864
413,1397655,438864
513,880522,0
613,978358,19567
713,838593,0
814,614968,0
916,349413,0
1015,978358,19567
1115,1076194,117403
1215,419296,0
1315,419296,0
1421,19459,0
1524,31843,0
1624,28274,0
1727,25704,0
1824,38556,0
1924,25704,0
2021,664705,0
2120,419296,0
2220,419296,0
2321,0,0
2426,47764,0
2528,0,0
2629,34700,0
2743,31354,0
2825,279072,0
2930,23133,0
3030,25704,0
3133,14137,0
3227,1118124,159333
3327,0,0
3441,42411,0
3528,351344,0
3639,23133,0
3734,12852,0
3836,14137,0
3935,12852,0
4035,16670,0
4133,256569,0
4236,12852,0
4336,14137,0
4436,279072,0
4539,0,0
4640,11566,0
4739,14137,0
4840,25704,0
4940,13767,0
5042,14137,0
5139,348840,0
5243,916844,0
5337,461226,0
5441,20563,0
5548,12852,0
5643,17244,0
5744,14137,0
5845,0,0
5949,23133,0
6044,0,0
6156,147317,0
6245,76561,0
6343,256386,0
6443,559062,0
6543,153742,0
6645,0,0
6750,0,0
6851,0,0
6954,23133,0
7051,0,0
7151,13767,0
7249,1002435,43644
7349,258159,0
7453,0,0
7556,25704,0
7671,28274,0
7751,76744,0
7857,32130,0
7964,23133,0
8058,14137,0
8155,0,0
8259,11566,0
8359,0,0
8470,11566,0
8562,25704,0
8663,0,0
8763,12852,0
8871,139536,0
8959,379831,0
9064,0,0
9164,13767,0
9271,937681,0
9366,14137,0
9467,17690,0
9569,0,0
9665,125582,0
9770,25704,0
9876,12852,0
9971,34489,0
10072,14137,0
10167,125582,0
10269,279072,0
10372,38556,0
10473,23133,0
10574,0,0
10675,12852,0
10774,32130,0
10879,12852,0
10971,174420,0
11076,26476,0
11179,23133,0
11275,306979,0
11373,165166,0
11479,11566,0
11581,12852,0
11682,0,0
11781,23133,0
11883,0,0
11984,25704,0
12083,16180,0
12184,23133,0
12296,25704,0
12382,1161719,202928
12482,461226,0
12587,12852,0
12688,25704,0
12783,0,0
12889,0,0
12989,25704,0
13090,34700,0
13190,0,0
13287,153489,0
13390,46359,0
13493,0,0
13597,14137,0
13692,31354,0
13793,23133,0
13895,279072,0
13990,520934,0
14107,12852,0
14192,174420,0
14298,0,0
14394,813203,0
14496,167718,0
14602,20563,0
14703,25704,0
14803,153489,0
14907,430725,0
14999,261383,0
15102,31843,0
15205,0,0
15319,530236,0
15401,866546,0
15503,838593,0
15605,44059,0
15710,66683,0
15808,83721,0
15905,709939,0
16005,698827,0
16111,12852,0
16226,79607,0
16338,123834,0
16415,314139,0
16519,180540,0
16616,14137,0
16717,25704,0
16817,0,0
16918,23133,0
17033,23133,0
17119,46840,0
17221,12852,0
17321,0,0
17420,72216,0
17521,324972,0
17624,23133,0
17725,13767,0
17827,12852,0
17926,14137,0
18030,23133,0
18127,0,0
18178,0,0
18282,25704,0
18380,15677,0
18480,166892,0
18582,72216,0
18679,108324,0
18780,0,0
18882,49563,0
18983,12852,0
19084,28274,0
19185,11566,0
19285,15422,0
19386,12852,0
19485,129988,0
19588,270810,0
19689,25704,0
19789,25704,0
19893,28274,0
19988,79437,0
20092,20563,0
20202,23133,0
20294,15422,0
20394,0,0
20499,0,0
20599,12852,0
20700,12852,0
20801,25704,0
20901,12852,0
21002,25704,0
21103,12852,0
21203,57834,0
21303,0,0
21405,0,0
21506,162486,0
21605,25704,0
21706,25704,0
21807,11566,0
21908,0,0
22014,20563,0
22110,28274,0
22210,14137,0
22311,23133,0
22412,38556,0
22515,0,0
22612,270810,0
22716,12852,0
22811,79437,0
22916,34700,0
23017,11566,0
23115,28274,0
23216,23133,0
23317,14137,0
23417,25704,0
23548,56209,0
23617,90114,0
23721,12852,0
23823,14137,0
23922,23133,0
24022,14137,0
24122,28274,0
24223,32130,0
24327,12852,0
24428,25704,0
24526,25704,0
24625,180540,0
24723,198594,0
24828,23133,0
24928,0,0
25029,12852,0
25131,12852,0
25230,29418,0
25332,77112,0
25432,36773,0
25532,45433,0
25631,115897,0
25732,12852,0
25833,0,0
25934,26476,0
26035,0,0
26137,12852,0
26237,23133,0
26337,0,0
26440,12852,0
26538,38919,0
26648,108324,0
26739,324972,0
26842,0,0
26943,14137,0
27044,12852,0
27146,12852,0
27246,0,0
27345,12852,0
27446,25704,0
27546,11566,0
27653,16670,0
27749,14137,0
27849,17244,0
27950,33341,0
28053,63686,0
28148,158875,0
28258,95529,0
28357,56209,0
28451,89136,0
28552,361080,0
28654,66683,0
28755,32360,0
28855,33341,0
28957,25704,0
29060,12852,0
29173,252756,0
29257,317750,0
29360,0,0
29464,11566,0
29561,14137,0
29664,12852,0
29764,13767,0
29865,14137,0
29971,11566,0
30066,0,0
30169,23133,0
30268,14137,0
30371,25704,0
30470,12852,0
30571,12852,0
30671,25704,0
30770,124791,0
30879,23133,0
30972,44226,0
31073,32130,0
31174,0,0
31274,14137,0
31374,11566,0
31476,0,0
31576,12852,0
31677,23133,0
31775,361080,0
31876,75018,0
31979,41220,0
32094,361080,0
32180,114982,0
32281,38556,0
32382,25704,0
32488,32130,0
32585,0,0
32685,14137,0
32787,25704,0
32889,11566,0
32991,15144,0
33086,19459,0
33189,25704,0
33290,12852,0
33399,32130,0
33439,88453,0
33543,0,0
33641,15144,0
33742,12852,0
33842,288864,0
33942,361080,0
34041,361080,0
34144,23133,0
34245,28274,0
34346,12852,0
34447,11566,0
34547,14137,0
34647,23133,0
34747,12852,0
34847,79437,0
34948,288864,0
35051,0,0
35152,0,0
35253,14137,0
35353,12852,0
35455,12852,0
35563,12852,0
35656,17690,0
35764,12852,0
35861,216648,0
35956,90270,0
36060,25704,0
36161,12852,0
36262,11566,0
36365,0,0
36464,51408,0
36564,12852,0
36665,14137,0
36767,0,0
36864,180540,0
36964,180540,0
37069,0,0
37169,0,0
37274,11566,0
37374,13767,0
37474,0,0
37576,23133,0
37676,12852,0
37780,0,0
37902,162486,0
37976,361080,0
38077,129988,0
38183,28274,0
38280,0,0
38380,12852,0
38482,12852,0
38588,23133,0
38684,14137,0
38785,12852,0
38887,12852,0
38991,288864,0
39084,198594,0
39188,0,0
39289,0,0
39394,23133,0
39490,278031,0
39592,0,0
39693,25704,0
39794,14709,0
39897,12852,0
39999,12852,0
40097,12852,0
40197,14709,0
40300,0,0
40396,129988,0
40499,12852,0
40602,0,0
40702,25704,0
40802,14109,0
40905,12852,0
41014,234548,0
41102,324972,0
41206,11566,0
41307,12852,0
41411,0,0
41508,14137,0
41610,0,0
41711,23133,0
41818,0,0
41913,35381,0
42013,48465,0
42116,361080,0
42214,51408,0
42319,12852,0
42416,14137,0
42517,0,0
42614,108324,0
42718,11566,0
42823,11566,0
42919,0,0
43022,111450,0
43119,180540,0
43225,11566,0
43325,12852,0
43426,12852,0
43528,13767,0
43628,12852,0
43728,0,0
43830,20563,0
43930,12852,0
44076,169368,0
44143,361080,0
44229,146593,0
44333,0,0
44434,24781,0
44535,0,0
44638,23133,0
44739,14709,0
44837,106143,0
44935,48465,0
45040,14137,0
45151,332193,0
45240,0,0
45342,20563,0
45442,25704,0
45542,0,0
45645,23133,0
45744,14137,0
45844,12852,0
45946,0,0
46052,29418,0
46149,324972,0
46248,361080,0
46350,108324,0
46452,0,0
46553,0,0
46654,12852,0
46754,23133,0
46862,12852,0
46954,44226,0
47055,0,0
47154,0,0
47256,12852,0
47361,0,0
47459,23133,0
47560,12852,0
47661,12852,0
47762,0,0
47862,12852,0
47963,12852,0
48063,25704,0
48166,166892,0
48262,361080,0
48362,0,0
48462,39718,0
48562,90270,0
48664,36108,0
48764,0,0
48864,238312,0
48975,15921,0
49070,28274,0
49122,0,0
49271,361080,0
49369,158875,0
49421,0,0
49522,25704,0
49623,12852,0
49725,12852,0
49830,12852,0
49925,0,0
50026,23133,0
50128,11566,0
50247,288864,0
50330,12852,0
50431,0,0
50533,20563,0
50634,0,0
50734,25704,0
50834,12852,0
50938,12852,0
51040,32360,0
51137,14137,0
51247,292474,0
51336,324972,0
51436,119156,0
51536,108324,0
51640,0,0
51744,12852,0
51843,0,0
51944,12852,0
52045,12852,0
52146,13767,0
52257,11566,0
52350,0,0
52451,12852,0
52553,29559,0
52657,0,0
52752,29418,0
52854,12852,0
52955,34700,0
53056,12852,0
53154,119156,0
53256,82440,0
53356,238312,0
53460,0,0
53560,23133,0
53664,11566,0
53763,14137,0
53863,23133,0
53964,14137,0
54067,0,0
54165,23133,0
54266,34700,0
54367,361080,0
54468,12852,0
54573,11566,0
54671,15144,0
54776,12852,0
54872,25704,0
54973,0,0
55078,20563,0
55175,12852,0
55309,97421,0
55375,306918,0
55479,25704,0
55580,23133,0
55680,25704,0
55780,32130,0
55881,14137,0
55985,12852,0
56082,23133,0
56182,0,0
56283,23133,0
56389,252756,0
56486,42411,0
56591,12852,0
56688,38556,0
56789,12852,0
56890,12852,0
56992,12852,0
57090,25704,0
57191,0,0
57293,24781,0
57393,14137,0
57496,12852,0
57596,12852,0
57696,0,0
57797,12852,0
57899,23133,0
57999,0,0
58101,12852,0
58202,27535,0
58306,119156,0
58408,219889,0
58500,108324,0
58606,12852,0
58705,0,0
58806,25704,0
58907,12852,0
59009,0,0
59109,12852,0
59159,25704,0
59263,11566,0
59365,25704,0
59460,278031,0
59560,32497,0
59665,12852,0
59767,12852,0
59874,27535,0
59967,25704,0
60067,0,0
60168,12852,0
60269,12852,0
60371,12852,0
60489,361080,0
60572,51408,0
60673,23133,0
60774,0,0
60874,14709,0
60976,0,0
61076,12852,0
61176,16670,0
61279,12852,0
61378,23133,0
61480,180540,0
61577,216648,0
61681,12852,0
61781,11566,0
61886,12852,0
61982,25704,0
62083,12852,0
62186,41220,0
62292,23133,0
62384,18337,0
62483,108324,0
62585,12852,0
62685,23133,0
62786,0,0
62894,23133,0
62984,79437,0
63088,0,0
63190,12852,0
63290,0,0
63391,180540,0
63496,108324,0
63591,361080,0
63693,14137,0
63795,23133,0
63896,12852,0
63997,23133,0
64097,0,0
64198,23133,0
64302,12852,0
64398,38919,0
64507,11566,0
64600,0,0
64702,12852,0
64803,12852,0
64904,12852,0
65006,23133,0
65105,0,0
65206,23133,0
65307,14137,0
65407,12852,0
65533,119156,0
65622,361080,0
65713,51408,0
65815,0,0
65916,12852,0
66016,14109,0
66120,14137,0
66218,12852,0
66320,0,0
66420,12852,0
66521,11566,0
66620,223869,0
66720,324972,0
66826,23133,0
66926,29418,0
67023,12852,0
67124,14137,0
67226,0,0
67327,12852,0
67425,14137,0
67526,0,0
67626,53071,0
67729,25704,0
67833,12852,0
67929,25704,0
68029,42411,0
68130,15422,0
68235,11566,0
68331,25704,0
68432,0,0
68531,180540,0
68631,194983,0
68730,278031,0
68834,0,0
68936,0,0
69047,23133,0
69137,38556,0
69238,0,0
69339,44128,0
69439,0,0
69547,34700,0
69641,15422,0
69742,12852,0
69842,12852,0
69942,12852,0
70045,12852,0
70143,38556,0
70243,13238,0
70344,0,0
70445,11566,0
70547,12852,0
70657,70762,0
70745,278031,0
70849,23133,0
70952,12852,0
71049,15422,0
71151,46267,0
71251,14137,0
71352,14137,0
71454,12852,0
71553,28274,0
71654,12852,0
71754,158875,0
71852,180540,0
71958,0,0
72059,38556,0
72157,19459,0
72259,34700,0
72364,0,0
72461,25704,0
72562,14137,0
72661,23133,0
72760,158875,0
72861,278031,0
72963,11566,0
73068,28274,0
73164,38919,0
73266,12852,0
73378,0,0
73467,27535,0
73570,11566,0
73667,96930,0
73770,252756,0
73868,238312,0
73972,0,0
74072,53071,0
74174,0,0
74279,0,0
74376,14137,0
74476,25704,0
74576,0,0
74678,11566,0
74783,127487,0
74876,328582,0
74979,108324,0
75076,0,0
75180,23133,0
75281,0,0
75381,25704,0
75482,23133,0
75583,0,0
75684,23133,0
75782,144432,0
75883,361080,0
75985,361080,0
76086,0,0
76188,12852,0
76289,12852,0
76390,0,0
