Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
76,126378,96121
125,238312,208055
229,214326,184069
327,180540,150283
426,324972,294715
530,12852,0
631,23133,0
737,14137,0
834,27535,0
930,278031,247774
1031,180540,150283
1132,72216,41959
1238,12852,0
1338,0,0
1437,25704,0
1541,30288,31
1639,223869,193612
1741,328582,298325
1837,227480,197223
1938,119156,88899
2048,23133,0
2145,0,0
2243,14137,0
2345,14137,0
2449,34700,4443
2545,34700,4443
2645,0,0
2745,34700,4443
2795,25704,0
2896,32130,1873
2997,30288,31
3100,25704,0
3203,25704,0
3298,361080,330823
3398,238312,208055
3500,238312,208055
3604,160745,130488
3703,15422,0
3804,25704,0
3905,23133,0
4007,0,0
4106,34700,4443
4206,12852,0
4308,32130,1873
4411,14137,0
4509,25704,0
4609,14137,0
4705,108324,78067
4814,0,0
4911,36108,5851
5010,12852,0
5113,12852,0
5213,25704,0
5314,25704,0
5415,0,0
5516,0,0
5623,14709,0
5714,72216,41959
5820,0,0
5922,12852,0
6020,12852,0
6120,14137,0
6221,12852,0
6322,11566,0
6425,0,0
6525,13767,0
6627,25704,0
6743,209426,179169
6825,180540,150283
6927,23133,0
7029,0,0
7129,25704,0
7230,23133,0
7330,12852,0
7431,34700,4443
7532,14137,0
7633,23133,0
7734,34700,4443
7835,0,0
7937,23133,0
8038,0,0
8138,13767,0
8241,12852,0
8340,14137,0
8440,20563,0
8542,0,0
8643,11566,0
8742,101102,70845
8841,129988,99731
8953,11566,0
9045,17244,0
9147,0,0
9248,0,0
9352,23133,0
9449,23133,0
9550,0,0
9650,0,0
9752,34700,4443
9851,259977,229720
9948,0,0
10052,0,0
10153,0,0
10255,23133,0
10356,0,0
10458,23133,0
10559,12852,0
10660,12852,0
10761,158875,128618
10861,0,0
10962,25704,0
11063,14137,0
11164,23133,0
11264,23133,0
11366,0,0
11466,14137,0
11570,25704,0
11664,64994,34737
11768,25704,0
11873,361080,330823
11967,361080,330823
12068,36108,5851
12172,12852,0
12273,34700,4443
12374,23133,0
12476,13767,0
12577,14709,0
12679,12852,0
12779,24781,0
12881,13767,0
12981,0,0
13082,0,0
13183,0,0
13288,11566,0
13385,0,0
13437,25704,0
13537,13767,0
13638,23133,0
13735,0,0
13838,23133,0
13940,158875,128618
14039,278031,247774
14146,23133,0
14243,12852,0
14344,0,0
14444,23133,0
14544,13767,0
14646,12852,0
14745,13767,0
14846,14709,0
14951,12852,0
15053,361080,330823
15156,42411,12154
15256,14709,0
15357,12852,0
15458,12852,0
15560,14137,0
15660,23133,0
15761,12852,0
15880,71198,40941
15961,306918,276661
16061,108324,78067
16172,23133,0
16266,0,0
16367,14137,0
16468,11566,0
16573,12390,0
16670,0,0
16772,12852,0
16872,25704,0
16971,180540,150283
17073,28274,0
17174,23133,0
17275,14137,0
17378,14137,0
17477,12852,0
17577,13767,0
17678,12852,0
17779,0,0
17882,23133,0
17977,158875,128618
18082,0,0
18184,11566,0
18284,12852,0
18387,24781,0
18483,39718,9461
18588,0,0
18688,12852,0
18788,12852,0
18890,12852,0
18989,252756,222499
19093,361080,330823
19188,361080,330823
19291,102816,72559
19393,14137,0
19493,34700,4443
19597,12852,0
19697,12852,0
19796,14137,0
19897,12852,0
19997,32130,1873
20098,0,0
20199,12852,0
20299,0,0
20400,23133,0
20500,14137,0
20601,0,0
20702,0,0
20804,23133,0
20904,14137,0
21015,88118,57861
21106,317750,287493
21207,361080,330823
21310,361080,330823
21414,77112,46855
21512,23133,0
21612,25704,0
21713,14137,0
21817,23133,0
21918,38556,8299
22012,144432,114175
22111,288864,258607
22216,0,0
22317,0,0
22417,14137,0
22518,23133,0
22619,0,0
22721,25704,0
22820,11566,0
22921,23133,0
23032,38556,8299
23122,19459,0
23225,23133,0
23324,14137,0
23425,0,0
23527,0,0
23628,23133,0
23729,0,0
23830,12852,0
23932,0,0
24043,45011,14754
24137,324972,294715
24234,25704,0
24286,0,0
24388,14137,0
24488,12852,0
24588,12852,0
24697,0,0
24791,17992,0
24891,12852,0
24992,12852,0
25098,23133,0
25193,14137,0
25295,0,0
25391,162486,132229
25495,12852,0
25598,12852,0
25697,0,0
25797,12852,0
25898,12852,0
26001,12852,0
26128,119156,88899
26202,361080,330823
26304,23133,0
26404,23133,0
26504,0,0
26605,0,0
26706,14137,0
26807,23133,0
26907,0,0
27008,12852,0
27110,11566,0
