Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
3,83048,45912
111,324972,287836
159,361080,323944
264,278031,240895
360,144432,107296
460,144432,107296
566,12852,0
664,0,0
766,23133,0
867,14137,0
964,180540,143404
1064,119156,82020
1164,324972,287836
1268,20563,0
1367,180540,143404
1469,238312,201176
1573,361080,323944
1667,259977,222841
1771,14137,0
1873,25704,0
1976,31354,0
2074,14709,0
2175,12852,0
2287,25704,0
2377,25704,0
2483,0,0
2575,39718,2582
2679,32130,0
2781,0,0
2882,34700,0
2981,14137,0
3083,12852,0
3192,72531,35395
3285,361080,323944
3380,324972,287836
3480,72216,35080
3604,288864,251728
3685,216648,179512
3788,12852,0
3886,0,0
3987,20563,0
4088,0,0
4189,12852,0
4294,11566,0
4390,14137,0
4491,23133,0
4596,0,0
4696,14137,0
4798,41303,4167
4898,15144,0
5000,23133,0
5101,23133,0
5202,12852,0
5304,12852,0
5402,12852,0
5505,0,0
5604,0,0
5705,0,0
5806,12852,0
5909,23133,0
6010,12852,0
6108,87155,50019
6209,11566,0
6311,12852,0
6420,26476,0
6511,101989,64853
6613,0,0
6717,23133,0
6817,14137,0
6916,14137,0
7017,14137,0
7117,23133,0
7219,0,0
7318,23133,0
7419,12852,0
7543,88453,51317
7620,223869,186733
7725,23133,0
7823,14137,0
7923,12852,0
8024,0,0
8129,25704,0
8222,43329,6193
8326,23133,0
8427,25704,0
8529,180540,143404
8633,12852,0
8734,23133,0
8834,0,0
8934,25704,0
9036,12852,0
9137,23133,0
9238,0,0
9338,12852,0
9439,23133,0
9540,119156,82020
9643,361080,323944
9747,20563,0
9801,20563,0
9898,0,0
10001,12852,0
10102,12852,0
10202,12852,0
10307,11566,0
10405,12852,0
10513,12852,0
10603,108324,71188
10709,0,0
10812,0,0
10910,12852,0
11011,0,0
11111,24781,0
11215,0,0
11319,12390,0
11416,14137,0
11516,0,0
11616,238312,201176
11715,361080,323944
11815,361080,323944
11920,12852,0
12019,0,0
12120,12852,0
12222,12852,0
12322,28274,0
12423,23133,0
12525,12852,0
12630,0,0
12725,12852,0
12826,0,0
12925,25704,0
13028,0,0
13124,180540,143404
13228,0,0
13329,12852,0
13429,0,0
13527,72216,35080
13641,194983,157847
13731,28274,0
13832,12852,0
13933,0,0
14035,14137,0
14135,23133,0
14236,23133,0
14338,12852,0
14443,12852,0
14538,25704,0
14640,57834,20698
14740,361080,323944
14842,13767,0
14950,0,0
15043,25704,0
15145,0,0
15245,23133,0
15347,0,0
15452,0,0
15548,12852,0
15656,73547,36411
15752,38556,1420
15850,238312,201176
15952,51408,14272
16052,12852,0
16152,14137,0
16254,12852,0
16355,0,0
16457,23133,0
16552,108324,71188
16662,14137,0
16766,361080,323944
16861,34700,0
16961,0,0
17062,12852,0
17167,11566,0
17263,25704,0
17364,0,0
17465,12852,0
17571,20563,0
17666,14137,0
17767,12852,0
17868,12852,0
17969,12852,0
18073,11566,0
18170,0,0
18271,12852,0
18372,0,0
18478,23133,0
18574,0,0
18671,39718,2582
18773,252756,215620
18876,25704,0
18983,0,0
19082,23133,0
19184,12852,0
19284,12852,0
19385,23133,0
19487,0,0
19587,12852,0
19688,0,0
19797,227480,190344
19886,317750,280614
19992,0,0
20089,25704,0
20190,23133,0
20293,23133,0
20398,0,0
20493,25704,0
20594,12852,0
20695,32130,0
20801,12852,0
20898,0,0
20998,0,0
21051,25704,0
21149,14137,0
21249,12852,0
21350,12852,0
21450,0,0
21553,23133,0
21653,12852,0
21754,12852,0
21856,292474,255338
21953,317750,280614
22056,115007,77871
22154,90270,53134
22254,36108,0
22360,23133,0
22460,12852,0
22560,34700,0
22661,25704,0
22762,12852,0
22863,180540,143404
22964,317750,280614
23063,57772,20636
23168,0,0
23270,12852,0
23371,12852,0
23472,13767,0
23573,12852,0
23675,12852,0
23772,36108,0
23877,216648,179512
23975,56548,19412
24076,34700,0
24176,14137,0
24279,0,0
24378,13767,0
24479,12852,0
24580,0,0
24681,0,0
24782,23133,0
24883,64994,27858
24982,317750,280614
25085,13767,0
25186,12852,0
25289,0,0
25390,0,0
25489,12390,0
25592,0,0
25697,13767,0
25794,12852,0
25900,148042,110906
25991,361080,323944
26097,89964,52828
26196,23133,0
26297,25704,0
26403,25704,0
26494,39718,2582
26599,34700,0
26699,13767,0
26801,0,0
26901,12852,0
27002,324972,287836
27100,216648,179512
27203,11566,0
27304,0,0
27405,0,0
27505,12852,0
27606,12852,0
27709,11566,0
27810,12852,0
27914,0,0
28009,324972,287836
28110,77112,39976
28213,12852,0
28313,23133,0
28414,0,0
28516,0,0
28616,0,0
28718,11566,0
28819,0,0
28917,119156,82020
29020,148042,110906
29118,198594,161458
29224,12852,0
29322,25704,0
29423,0,0
29525,12852,0
29628,11566,0
29730,12852,0
29823,0,0
29926,23133,0
30026,23133,0
30131,12852,0
30227,0,0
30328,0,0
30429,0,0
30529,0,0
30632,11566,0
30732,0,0
30832,12852,0
30933,12852,0
31036,77838,40702
31133,252756,215620
31235,14137,0
31339,12852,0
31438,0,0
31538,12852,0
31638,24781,0
31739,12852,0
31842,12852,0
31941,14137,0
32043,12852,0
32139,317750,280614
32241,0,0
32342,12852,0
32443,13767,0
32543,12852,0
32644,12852,0
32747,12852,0
32846,12852,0
32948,14137,0
33076,151653,114517
33149,361080,323944
33247,39718,2582
33348,62584,25448
33451,11566,0
33552,13767,0
33652,12852,0
33755,0,0
33855,23133,0
33955,0,0
34057,23133,0
34153,198594,161458
34256,34700,0
34357,13767,0
34458,14137,0
34558,0,0
34659,23133,0
34760,12852,0
34861,0,0
34962,12852,0
35062,13767,0
35163,25704,0
35278,34700,0
35363,19459,0
35465,0,0
35565,12852,0
35670,0,0
35767,14137,0
35867,23133,0
35968,0,0
36028,20563,0
36117,18337,0
36218,14137,0
36319,75018,37882
36419,158875,121739
36520,0,0
36620,13767,0
36722,0,0
36823,23133,0
36924,0,0
37024,23133,0
37125,12852,0
37225,277584,240448
37323,39718,2582
37427,12852,0
37527,0,0
37628,23133,0
37730,0,0
37832,23133,0
37931,12852,0
38032,12852,0
38133,25704,0
38234,278031,240895
38335,52693,15557
38435,14137,0
38536,23133,0
38636,0,0
38737,12852,0
38837,11566,0
38938,14137,0
39040,23133,0
39146,42411,5275
39241,314139,277003
39344,46267,9131
39446,14137,0
39547,11566,0
39667,12852,0
39747,58379,21243
39848,14137,0
39950,25704,0
40052,12852,0
40151,12852,0
40252,77838,40702
40357,0,0
40458,0,0
40559,0,0
40658,13767,0
40760,12852,0
40860,25704,0
40961,12852,0
41061,25704,0
41161,23133,0
41272,180540,143404
41361,361080,323944
41461,102228,65092
41567,11566,0
41666,34700,0
41766,0,0
41867,13767,0
41970,0,0
42069,25704,0
42170,32130,0
42269,0,0
42370,13767,0
42473,0,0
42573,24781,0
42672,0,0
42774,13767,0
42876,23133,0
42977,0,0
43076,108324,71188
43175,72216,35080
43279,23133,0
43399,0,0
43490,361080,323944
43581,25704,0
43682,15422,0
43784,12852,0
43889,25704,0
43986,25704,0
44086,0,0
44187,14137,0
44285,144432,107296
44387,12852,0
44490,12852,0
44589,288864,251728
44692,14137,0
44794,0,0
44893,12852,0
44995,259977,222841
45094,19459,0
45196,25704,0
45296,12852,0
45396,0,0
45498,12852,0
45599,23133,0
45699,25704,0
45800,12852,0
45901,0,0
46003,23133,0
46102,70762,33626
46202,317750,280614
46305,11566,0
46405,23133,0
46507,0,0
46607,12852,0
46709,12852,0
46806,79437,42301
46909,0,0
47010,12852,0
47111,0,0
47214,23133,0
47315,12852,0
47365,0,0
47466,23133,0
47567,12852,0
47668,12852,0
47770,12852,0
47871,0,0
47973,23133,0
48073,12852,0
48174,12852,0
48276,0,0
48377,23133,0
48507,292474,255338
48579,35985,0
48681,23133,0
48783,0,0
48887,11566,0
48983,14137,0
49084,0,0
49185,23133,0
49286,12852,0
49389,0,0
49489,227480,190344
49585,270810,233674
49689,11566,0
49791,12852,0
49896,12852,0
49992,0,0
50093,0,0
50196,34700,0
50291,39718,2582
50396,23133,0
50508,112418,75282
50595,227480,190344
50699,14137,0
50799,23133,0
50901,14137,0
51001,14137,0
51102,23133,0
51203,0,0
51305,12852,0
51404,34700,0
51504,19459,0
51603,270810,233674
51707,23133,0
51806,25704,0
51907,12852,0
52006,14137,0
52107,23133,0
52208,0,0
52309,13767,0
52409,15677,0
52517,47764,10628
52613,12852,0
52716,14137,0
52815,34700,0
52923,238312,201176
53011,129988,92852
53115,0,0
53218,12852,0
53318,24781,0
53419,12852,0
53523,25704,0
53619,270810,233674
53718,0,0
53823,23133,0
53922,34489,0
