Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
74,645399,251280
117,838593,444474
213,1257889,863770
313,1076194,682075
416,1132100,737981
510,139765,0
617,12852,0
713,48710,0
820,251164,0
924,313955,0
1021,569747,175628
1128,91986,0
1231,25704,0
1332,0,0
1432,12852,0
1533,12852,0
1638,14137,0
1736,31354,0
1835,12852,0
1951,495352,101233
2031,1290799,896680
2129,1076194,682075
2234,20905,0
2340,0,0
2437,36675,0
2532,251164,0
2637,17690,0
2747,11566,0
2834,153489,0
2947,417814,23695
3042,1229936,835817
3135,251577,0
3246,139536,0
3337,768710,374591
3450,0,0
3540,542714,148595
3652,11566,0
3746,19459,0
3848,0,0
3952,25704,0
4042,251164,0
4155,15422,0
4250,16670,0
4347,153489,0
4446,119931,0
4552,0,0
4654,25704,0
4754,23133,0
4854,25704,0
4954,34700,0
5054,19459,0
5150,125582,0
5255,0,0
5351,139536,0
5452,351344,0
5552,349868,0
5675,34700,0
5756,0,0
5860,15677,0
5962,12852,0
6062,0,0
6167,32130,0
6263,0,0
6363,12852,0
6466,25704,0
6570,12852,0
6660,397677,3558
6759,69768,0
6880,81213,0
6964,70096,0
7072,12852,0
7163,542714,148595
7266,53569,0
7368,17690,0
7471,42411,0
7571,0,0
7670,38919,0
7771,23133,0
7867,69768,0
7967,460468,66349
8074,12852,0
8173,0,0
8274,23133,0
8374,12852,0
8475,14137,0
8594,58348,0
8674,1097179,703060
8773,0,0
8876,23133,0
8978,25704,0
9073,69768,0
9179,12852,0
9278,25704,0
9379,34700,0
9484,25704,0
9581,26476,0
9701,864117,469998
9738,1290799,896680
9838,1397655,1003536
9938,1118124,724005
10044,12852,0
10150,12852,0
10244,35381,0
10345,14137,0
10446,0,0
10551,16670,0
10649,0,0
10749,25704,0
10848,12852,0
10964,23133,0
11044,153489,0
11148,18337,0
11248,53071,0
11349,25704,0
11446,0,0
11551,31843,0
11668,188373,0
11749,258141,0
11857,22028,0
11956,12852,0
12056,0,0
12157,25704,0
12257,12852,0
12363,12852,0
12458,0,0
12559,0,0
12661,32130,0
12776,627911,233792
12857,922452,528333
12965,12852,0
13067,25704,0
13166,14137,0
13267,34700,0
13367,0,0
13467,12852,0
13570,12852,0
13667,12852,0
13774,94076,0
13869,15422,0
13965,76744,0
14070,25704,0
14170,23133,0
14276,0,0
14378,0,0
14467,76744,0
14574,23133,0
14671,0,0
14770,208907,0
14870,258159,0
14975,12852,0
15072,69768,0
15172,0,0
15278,12852,0
15377,12852,0
15478,15677,0
15575,69768,0
15679,15003,0
15798,59424,0
15877,258141,0
15983,32130,0
16083,0,0
16188,24781,0
16281,383724,0
16386,12852,0
16486,23133,0
16589,0,0
16683,125582,0
16788,12852,0
16888,12852,0
16989,31843,0
17094,25704,0
17191,15422,0
17291,379831,0
17390,838593,444474
17509,63686,0
17591,490079,95960
17691,0,0
17796,11566,0
17903,11566,0
17996,49520,0
18098,35381,0
18199,27535,0
18305,25704,0
18400,0,0
18500,12852,0
18598,474789,80670
18701,25704,0
18803,0,0
18898,418607,24488
19003,18812,0
19105,12852,0
19200,139536,0
19305,12852,0
19407,14137,0
19506,27535,0
19612,12852,0
19708,16521,0
19809,12852,0
19910,313955,0
20005,768710,374591
20112,19459,0
20206,139536,0
20311,13767,0
20411,0,0
20514,12852,0
20620,23133,0
20714,28274,0
20815,23133,0
20910,125582,0
21016,12852,0
21115,1118124,724005
21211,307484,0
21313,36108,0
21417,22028,0
21520,0,0
21622,0,0
21718,0,0
21822,23133,0
21944,72531,0
22023,69324,0
22122,0,0
22224,23133,0
22320,76744,0
22420,0,0
22525,12852,0
22625,14709,0
22721,0,0
22825,12852,0
22922,76744,0
23022,683697,289578
23126,12852,0
23227,17690,0
23329,12852,0
23424,0,0
23524,0,0
23625,0,0
23730,14109,0
23831,12852,0
23957,38343,0
24065,1290799,896680
24130,587015,192896
24235,0,0
24335,15921,0
24440,0,0
24537,27535,0
24638,12852,0
24737,25704,0
24840,23133,0
24938,15422,0
25039,14137,0
25141,25704,0
25244,25704,0
25340,27535,0
25394,25704,0
25492,14137,0
25593,12852,0
25692,0,0
25794,23133,0
25898,14137,0
25993,0,0
26094,91986,0
26196,12852,0
26297,23133,0
26396,12852,0
26495,12852,0
26596,12852,0
26697,25704,0
26798,0,0
26900,0,0
26995,69768,0
27096,835629,441510
27197,0,0
27300,11566,0
27397,0,0
27507,11566,0
27597,0,0
27703,25704,0
27804,24781,0
27905,12852,0
28006,14709,0
28112,1032639,638520
28202,922452,528333
28309,12852,0
28408,16670,0
28511,0,0
28606,139536,0
28711,12852,0
28811,14137,0
28911,25704,0
29013,12852,0
29111,110148,0
29209,903559,509440
29313,25704,0
29413,13767,0
29519,12852,0
29615,19459,0
29717,12852,0
29819,0,0
29917,17690,0
30016,0,0
30118,230234,0
30215,113420,0
30320,0,0
30415,0,0
30524,12852,0
30617,209303,0
30722,14109,0
30823,25704,0
30924,12852,0
31020,69768,0
31142,348840,0
31220,1290799,896680
31321,1257889,863770
31421,419296,25177
31528,12852,0
31628,23133,0
31729,17690,0
31830,12852,0
31931,14137,0
32030,14137,0
