Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
64,108324,60717
126,361080,313473
231,278031,230424
330,194983,147376
430,216648,169041
533,17244,0
636,14137,0
734,26476,0
836,14137,0
941,12852,0
1060,97491,49884
1134,361080,313473
1236,106143,58536
1338,11566,0
1438,0,0
1546,0,0
1643,25704,0
1740,180540,132933
1840,324972,277365
1951,361080,313473
2042,361080,313473
2141,144432,96825
2244,23133,0
2346,12852,0
2446,15144,0
2547,27535,0
2648,12852,0
2749,14137,0
2849,23133,0
2949,37172,0
3047,0,0
3151,12852,0
3250,14137,0
3361,12852,0
3452,361080,313473
3549,259977,212370
3655,0,0
3756,154207,106600
3860,116758,69151
3955,73351,25744
4058,35381,0
4155,72216,24609
4261,25704,0
4359,25704,0
4473,25704,0
4556,144432,96825
4660,25704,0
4761,14137,0
4866,23133,0
4962,28274,0
5063,12852,0
5163,12852,0
5266,0,0
5361,39718,0
5465,12852,0
5565,259977,212370
5666,102816,55209
5769,108324,60717
5868,0,0
5970,20563,0
6073,12852,0
6172,12852,0
6272,12852,0
6373,0,0
6474,12852,0
6575,0,0
6677,12852,0
6779,26476,0
6877,361080,313473
6986,216648,169041
7077,238312,190705
7181,0,0
7287,11566,0
7382,38556,0
7483,12852,0
7584,0,0
7691,23133,0
7787,12852,0
7888,23133,0
7989,0,0
8087,227480,179873
8139,361080,313473
8240,0,0
8339,72216,24609
8443,23133,0
8543,12852,0
8648,0,0
8741,144432,96825
8895,43902,0
8997,0,0
9100,11566,0
9147,39192,0
9254,23133,0
9350,25704,0
9450,0,0
9550,12852,0
9652,23133,0
9755,20563,0
9860,108324,60717
9953,361080,313473
10054,38556,0
10155,34419,0
10259,0,0
10356,14137,0
10457,12852,0
10559,23133,0
10663,25704,0
10763,12852,0
10892,67224,19617
10961,57772,10165
11061,361080,313473
11160,292474,244867
11267,12852,0
11365,14137,0
11465,12852,0
11567,11566,0
11677,23133,0
11769,12852,0
11869,12852,0
11971,317750,270143
12070,158613,111006
12177,28274,0
12274,25704,0
12374,23133,0
12476,25704,0
12581,0,0
12676,14137,0
12777,23133,0
12877,0,0
13002,220258,172651
13080,361080,313473
13179,66683,19076
13282,0,0
13385,11566,0
13485,25704,0
13585,0,0
13686,23133,0
13787,0,0
13888,12852,0
14010,238312,190705
14087,133599,85992
14187,288864,241257
14293,0,0
14397,12852,0
14494,25704,0
14594,25704,0
14695,0,0
14796,38556,0
14897,12852,0
14997,0,0
15098,23133,0
15197,14137,0
15299,14137,0
15406,23133,0
15495,79437,31830
15600,12852,0
15700,14709,0
15800,0,0
15902,12852,0
16002,32130,0
16145,140872,93265
16225,306918,259311
16301,314139,266532
16404,12852,0
16506,12852,0
16608,23133,0
16708,0,0
16810,23133,0
16908,14137,0
17027,32130,0
17109,43329,0
17212,0,0
17313,23133,0
17413,0,0
17514,23133,0
17614,0,0
17716,25704,0
17815,0,0
17918,12852,0
18013,36108,0
18151,324972,277365
18214,361080,313473
18319,28274,0
18420,23133,0
18521,0,0
18626,23133,0
18718,79437,31830
18823,11566,0
18922,314139,266532
19023,12852,0
19125,12852,0
19233,227480,179873
19331,92534,44927
19430,14137,0
19531,12852,0
19631,0,0
19731,11566,0
19830,27535,0
19932,14137,0
20032,25704,0
20138,118848,71241
20231,216648,169041
20335,25704,0
20437,23133,0
20536,0,0
20636,23133,0
20737,25704,0
20839,0,0
20939,25704,0
21040,12852,0
21140,79232,31625
21239,324972,277365
21340,20610,0
21445,12852,0
21542,14137,0
21642,12852,0
21749,25704,0
21846,25704,0
21953,23133,0
22048,14137,0
22153,129988,82381
22250,0,0
22353,12852,0
22459,11566,0
22553,0,0
22604,20563,0
22709,0,0
22805,0,0
22906,12852,0
23007,0,0
23103,36108,0
23213,194983,147376
23305,314139,266532
23410,47764,157
23507,278031,230424
23610,12852,0
23710,34700,0
23810,25704,0
23917,12852,0
24011,36675,0
24112,25704,0
24212,14137,0
24316,14137,0
24414,25704,0
24514,23133,0
24616,14137,0
24721,42411,0
24813,44226,0
24915,23133,0
25015,0,0
25115,0,0
25221,70762,23155
25316,278031,230424
25414,198594,150987
25520,11566,0
25620,50940,3333
25719,12852,0
25821,12852,0
25925,12852,0
26022,0,0
26123,12852,0
26226,12852,0
26330,12852,0
26425,14137,0
26526,12852,0
26627,144432,96825
26726,361080,313473
26825,361080,313473
26928,12852,0
27031,11566,0
27134,12852,0
27235,27535,0
27332,324972,277365
27432,317750,270143
27535,0,0
27643,23133,0
27734,158875,111268
27839,11566,0
27939,0,0
28041,0,0
28160,23133,0
28243,72698,25091
28345,88453,40846
28455,361080,313473
28543,252756,205149
28644,144432,96825
28744,361080,313473
28844,361080,313473
28945,361080,313473
29045,252756,205149
29150,12852,0
29251,0,0
29352,23133,0
29450,39718,0
29550,324972,277365
29655,11566,0
29755,25704,0
29857,0,0
29956,24781,0
30058,0,0
30158,12852,0
30259,12852,0
30359,252756,205149
30460,324972,277365
30557,39718,0
30665,44226,0
30763,12852,0
30864,12852,0
30964,0,0
31070,12852,0
31168,0,0
31262,162486,114879
31366,0,0
31468,0,0
31571,23133,0
31672,14137,0
31767,216648,169041
31869,12852,0
31970,25704,0
32073,12852,0
32173,25704,0
32274,12852,0
32398,45433,0
32473,278031,230424
32579,12852,0
32678,34700,0
32778,12852,0
32880,14137,0
32981,12852,0
33085,12852,0
33181,23133,0
33282,12852,0
33385,72216,24609
33483,361080,313473
33585,74345,26738
33686,12852,0
33788,14137,0
33893,12852,0
33988,25704,0
34088,0,0
34190,23133,0
34291,0,0
34392,0,0
34508,299696,252089
34593,15422,0
34697,34700,0
34791,72216,24609
34895,12852,0
34996,0,0
35102,12852,0
35197,0,0
35297,0,0
35398,0,0
35516,220258,172651
35599,256366,208759
35699,61248,13641
35802,12852,0
35903,0,0
36004,11566,0
36103,38556,0
36204,88453,40846
36304,361080,313473
36403,178899,131292
36507,11566,0
36607,14137,0
36706,198594,150987
36809,14137,0
36910,0,0
37011,12852,0
37063,51408,3801
37164,12852,0
37266,14137,0
37363,34700,0
37464,13767,0
37564,79607,32000
37665,12852,0
37774,0,0
37868,17690,0
37970,12852,0
38072,12852,0
38173,13767,0
38275,12852,0
38372,63686,16079
38472,0,0
38585,252756,205149
38676,324972,277365
38780,25704,0
38881,0,0
38985,34700,0
39083,32130,0
39185,0,0
39285,23133,0
39386,14137,0
39487,0,0
39609,79607,32000
39688,278031,230424
39792,25704,0
39892,12852,0
39992,28274,0
40093,12852,0
40193,23133,0
40298,0,0
40396,23133,0
40496,12852,0
40602,180540,132933
40695,361080,313473
40799,51408,3801
40899,25704,0
41001,12852,0
41102,25704,0
41202,12852,0
41300,72216,24609
41406,14137,0
41506,14137,0
41606,23133,0
41710,15422,0
41806,361080,313473
41905,259977,212370
42008,23133,0
42109,25704,0
42210,0,0
42311,23133,0
42415,12852,0
42512,0,0
42629,23133,0
42712,306918,259311
42814,34700,0
42915,12852,0
43015,25704,0
43116,0,0
43218,12852,0
43321,11566,0
43418,0,0
43523,23133,0
43618,79437,31830
43719,238312,190705
43823,23133,0
43923,0,0
44023,23133,0
44124,0,0
44224,12852,0
44328,12852,0
44427,12852,0
44527,25704,0
44627,12852,0
44735,288864,241257
44829,361080,313473
44932,25704,0
45033,15144,0
45135,12852,0
45235,11566,0
45340,12852,0
45439,46267,0
45540,0,0
45640,12852,0
45738,65455,17848
45841,12852,0
45942,0,0
46043,23133,0
46143,0,0
46244,23133,0
46345,0,0
46446,23133,0
46545,14137,0
46596,20563,0
46696,0,0
46797,299696,252089
46899,0,0
46998,99040,51433
47104,12852,0
47200,25704,0
47301,23133,0
47401,41303,0
47506,14137,0
47602,0,0
47703,12852,0
47810,292474,244867
47906,28274,0
48006,288864,241257
48107,34700,0
48208,12852,0
48309,15422,0
48412,23133,0
48511,28274,0
48611,23133,0
48708,180540,132933
48811,18337,0
48914,88453,40846
49012,216648,169041
49118,12852,0
49223,23133,0
49319,28274,0
49420,12852,0
49520,28274,0
49621,0,0
49722,23133,0
49823,216648,169041
49918,180540,132933
50022,12852,0
50123,11566,0
50225,12852,0
50324,13767,0
50425,0,0
50526,11566,0
50627,13767,0
50732,12852,0
50827,83623,36016
50928,278031,230424
51028,25557,0
51133,11566,0
51234,12852,0
51332,14709,0
51433,11566,0
51534,0,0
51635,0,0
51737,20563,0
51838,12852,0
51938,12852,0
52039,12852,0
52141,33341,0
52243,12852,0
52342,14137,0
52442,0,0
52542,32130,0
52643,0,0
52746,12852,0
52846,12852,0
52947,12852,0
53047,25704,0
53148,14137,0
53249,0,0
53349,23133,0
53450,0,0
53551,12852,0
53652,0,0
53753,23133,0
53853,13767,0
53952,317750,270143
54051,108324,60717
54155,0,0
54255,12852,0
54356,23133,0
54457,0,0
54557,12852,0
54660,12852,0
54760,0,0
54860,13767,0
54963,259977,212370
55060,361080,313473
55165,25704,0
55265,12852,0
55366,14709,0
55463,39718,0
55566,12852,0
55676,12852,0
55768,25704,0
55869,0,0
55974,88453,40846
56068,238312,190705
56170,12852,0
56272,0,0
56373,0,0
56481,11566,0
56576,14137,0
56676,23133,0
56778,0,0
56877,28218,0
56982,77838,30231
57077,227480,179873
57179,28274,0
57282,34700,0
57380,16180,0
57481,12852,0
57581,0,0
57682,14709,0
57785,0,0
57885,24781,0
57989,38556,0
58084,252756,205149
58185,47764,157
58287,12852,0
58387,12852,0
58487,0,0
58588,12852,0
58689,12852,0
58789,0,0
58894,12852,0
58991,39718,0
59090,227480,179873
59195,252756,205149
59293,89964,42357
59395,13767,0
59495,12852,0
59597,0,0
59701,23133,0
59798,12852,0
59899,12852,0
59999,23133,0
60104,317750,270143
60198,361080,313473
60299,36108,0
60402,25704,0
60504,23133,0
60605,15144,0
60706,25704,0
60805,25704,0
60905,14137,0
61007,23133,0
61106,266513,218906
61207,361080,313473
61307,278031,230424
61411,23133,0
61515,25704,0
61613,14137,0
61714,12852,0
61814,12852,0
61915,12852,0
62017,12852,0
62116,42411,0
62217,32130,0
62317,28274,0
62421,25704,0
62515,72216,24609
62622,11566,0
62721,28274,0
62822,25704,0
62923,12852,0
63024,11566,0
63127,158875,111268
63253,332193,284586
63321,238312,190705
63427,194983,147376
63526,25704,0
63629,25704,0
63728,28274,0
63828,12852,0
63928,12852,0
64026,36108,0
64130,12852,0
64183,35985,0
64286,252756,205149
64379,198594,150987
64483,0,0
64584,0,0
64687,12852,0
64786,12852,0
64885,0,0
64993,252756,205149
65085,144432,96825
65187,17690,0
65289,12852,0
65390,12852,0
65492,12852,0
65590,14137,0
65694,0,0
65791,18337,0
65893,32130,0
65991,133599,85992
66093,361080,313473
66191,361080,313473
66298,12852,0
66397,24781,0
66498,13767,0
66598,13767,0
66700,14137,0
66800,12852,0
66901,12852,0
67003,12852,0
67103,23133,0
67218,129988,82381
67303,361080,313473
67404,88256,40649
67505,0,0
67610,11566,0
67707,0,0
67807,0,0
67909,23133,0
68011,0,0
68111,24781,0
68231,97491,49884
68308,38347,0
68430,156794,109187
68509,38347,0
68614,13238,0
68714,12852,0
68815,0,0
68918,12852,0
69013,36108,0
69119,12852,0
69220,12852,0
69320,278031,230424
69417,158875,111268
69522,0,0
69623,11566,0
69725,0,0
69826,13767,0
69926,12390,0
70028,0,0
70129,12852,0
70232,23133,0
70331,288864,241257
70428,238312,190705
70532,0,0
70636,84313,36706
70750,0,0
70836,0,0
70938,25704,0
71039,0,0
71139,0,0
71242,23133,0
71342,25704,0
71442,0,0
71543,0,0
71648,32130,0
71747,238312,190705
71847,15144,0
71949,23133,0
72050,0,0
72157,23133,0
72251,34700,0
72352,180540,132933
72452,227480,179873
72553,12852,0
72655,0,0
72756,0,0
72857,0,0
72958,20563,0
73063,0,0
73161,15422,0
73261,25704,0
73363,79306,31699
73464,361080,313473
73565,70686,23079
73666,11566,0
73768,12852,0
73871,13238,0
73968,14137,0
74069,12852,0
74172,25704,0
74273,34700,0
74373,12852,0
74473,0,0
74592,324972,277365
74676,38556,0
74779,12852,0
74877,25704,0
74978,23133,0
75079,0,0
75179,0,0
75278,39718,0
75380,19459,0
75482,12852,0
75593,180540,132933
75680,144432,96825
75780,0,0
75889,0,0
75987,12852,0
76088,14137,0
76189,12852,0
76290,0,0
76391,13767,0
76490,23133,0
76606,361080,313473
76692,0,0
76742,0,0
76844,11566,0
76943,12852,0
77045,11566,0
77144,0,0
77245,12852,0
77346,37172,0
77459,108324,60717
77546,278031,230424
77651,34700,0
77750,0,0
77851,25704,0
77951,0,0
78052,14137,0
78153,12852,0
78254,0,0
78354,0,0
78490,166096,118489
78572,361080,313473
78652,361080,313473
78752,39718,0
78856,32130,0
78958,12852,0
79058,15144,0
79154,108324,60717
79258,12852,0
79359,12852,0
79461,12852,0
79562,324972,277365
79661,28274,0
79762,34700,0
79868,25704,0
79966,14137,0
80067,11566,0
80167,14137,0
80269,12852,0
80370,25704,0
80468,25704,0
80574,166096,118489
80670,361080,313473
80776,13767,0
80874,25704,0
80976,12852,0
81076,12852,0
81177,12852,0
81279,12852,0
81379,13767,0
81480,12852,0
81581,0,0
81694,194983,147376
81782,317750,270143
81886,0,0
81987,13767,0
82089,0,0
82189,12852,0
82291,11566,0
82392,0,0
82493,25704,0
82595,70762,23155
82692,76492,28885
82794,23133,0
82896,14137,0
82998,12852,0
83097,12852,0
83198,0,0
83299,12852,0
83400,23133,0
83503,12852,0
83626,209426,161819
83704,361080,313473
83803,84656,37049
83908,0,0
84005,14137,0
84106,0,0
84207,14137,0
84312,11566,0
84410,14137,0
84509,25704,0
84617,67224,19617
84709,270810,223203
84814,23133,0
84913,13767,0
85014,12852,0
85115,23133,0
85216,12852,0
85318,14137,0
85416,13767,0
85517,23133,0
85651,57948,10341
85718,361080,313473
85816,223869,176262
85920,0,0
86021,23133,0
86121,180540,132933
86221,0,0
86323,12852,0
86424,0,0
86525,0,0
86630,12852,0
86728,12852,0
86826,227480,179873
86928,64260,16653
87029,23133,0
87130,12852,0
87233,0,0
87332,24781,0
87431,14137,0
87532,34700,0
87582,0,0
87690,102605,54998
87782,270810,223203
87885,12852,0
87985,34700,0
88085,14137,0
88186,23133,0
88291,12852,0
88388,28274,0
88489,34700,0
88591,23133,0
88724,42411,0
88790,361080,313473
88888,324972,277365
88994,23133,0
89093,12852,0
89194,12852,0
89294,0,0
89395,12852,0
89498,0,0
