Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
31,265882,28095
86,1071363,833576
173,1397655,1159868
272,1118124,880337
368,461226,223439
474,12852,0
626,209303,0
733,23133,0
782,0,0
882,25704,0
984,25704,0
1079,139536,0
1183,28218,0
1288,25704,0
1385,53071,0
1488,0,0
1586,44128,0
1687,12852,0
1788,0,0
1897,11566,0
1986,55074,0
2087,17690,0
2189,14137,0
2291,12852,0
2392,58837,0
2486,0,0
2593,11566,0
2696,25704,0
2792,16180,0
2893,12852,0
2994,12852,0
3091,279072,41285
3190,76744,0
3291,558144,320357
3392,1290799,1053012
3491,0,0
3597,12852,0
3697,14137,0
3793,62791,0
3898,0,0
3998,39192,0
4100,14137,0
4202,23133,0
4297,76744,0
4402,0,0
4503,26476,0
4603,25704,0
4709,23133,0
4804,22483,0
4906,12852,0
5008,0,0
5102,279072,41285
5210,11566,0
5308,14137,0
5410,23133,0
5510,0,0
5607,125582,0
5713,14137,0
5819,12852,0
5912,47764,0
6013,25704,0
6114,39715,0
6216,12852,0
6315,23133,0
6416,23133,0
6517,0,0
6618,25704,0
6718,0,0
6820,12852,0
6919,12852,0
7020,23133,0
7120,12852,0
7221,30007,0
7320,46359,0
7421,12852,0
7523,0,0
7626,23133,0
7723,15144,0
7825,23133,0
7925,14137,0
8026,28274,0
8123,139536,0
8227,17690,0
8329,12852,0
8431,12852,0
8531,41303,0
8633,23133,0
8734,23133,0
8831,0,0
8933,12852,0
9034,13767,0
9136,14709,0
9242,20563,0
9335,14137,0
9431,0,0
9538,23133,0
9638,1002435,764648
9739,25704,0
9836,125582,0
9941,0,0
10042,25704,0
10145,12852,0
10243,38556,0
10342,38919,0
10443,0,0
10545,23133,0
10646,34700,0
10746,25704,0
10846,14137,0
10949,12852,0
11044,0,0
11145,0,0
11249,25704,0
11350,50012,0
11456,23133,0
11552,15422,0
11653,25704,0
11766,12852,0
11851,26790,0
11954,25704,0
12055,25704,0
12151,83721,0
12256,12852,0
12357,34700,0
12457,25704,0
12558,35381,0
12660,23133,0
12758,0,0
12855,111628,0
12960,0,0
13061,23133,0
13161,19459,0
13261,0,0
13363,0,0
13464,31843,0
13562,0,0
13666,11566,0
13762,69768,0
13867,0,0
13963,69768,0
14068,39616,0
14167,146593,0
14268,25704,0
14368,38919,0
14468,430725,192938
14567,1135903,898116
14667,1257889,1020102
14766,922452,684665
14867,251577,13790
14979,0,0
15068,76744,0
15177,11566,0
15270,83721,0
15370,111628,0
15470,0,0
15570,69768,0
15682,0,0
15772,0,0
15878,11566,0
15977,33341,0
16074,0,0
16203,101336,0
16248,168676,0
16335,460468,222681
16435,181683,0
16543,0,0
16640,29418,0
16736,69768,0
16841,11566,0
16942,69768,0
17041,0,0
17143,14137,0
17244,23133,0
17404,67224,0
17454,0,0
17558,25704,0
17657,14137,0
17758,23133,0
17858,25704,0
17959,37172,0
18063,12852,0
18158,92527,0
18260,33341,0
18360,35381,0
18465,23133,0
18561,35381,0
18664,14137,0
18764,23133,0
18864,14137,0
18970,12852,0
19069,17244,0
19168,12852,0
19268,0,0
19378,0,0
19465,76744,0
19570,12852,0
19671,35381,0
19767,0,0
19868,69768,0
19974,11566,0
20073,15422,0
20174,32130,0
20273,14137,0
20377,25704,0
20474,37172,0
20575,0,0
20677,23133,0
20778,0,0
20879,23133,0
20982,0,0
21080,434911,197124
21175,1215959,978172
21276,1257889,1020102
21376,698827,461040
21480,17690,0
21577,69768,0
21682,12852,0
21784,12852,0
21883,60015,0
21983,35381,0
22080,76744,0
22182,125582,0
22286,0,0
22388,38556,0
22486,14137,0
22586,32360,0
22689,23133,0
22795,99133,0
22885,348840,111053
22994,348840,111053
23090,0,0
23192,14137,0
23292,12852,0
23393,38556,0
23495,11566,0
23595,25704,0
23694,12852,0
23795,23133,0
23903,14137,0
23993,306979,69192
24095,0,0
24198,0,0
24302,0,0
24400,38556,0
24501,12852,0
24601,15677,0
24703,14137,0
24805,25704,0
24904,12852,0
25005,29418,0
25101,0,0
25205,30007,0
25303,69768,0
25406,11566,0
25504,139536,0
25607,0,0
25709,25704,0
25810,12852,0
25913,0,0
26011,23133,0
26111,19459,0
26211,41303,0
26309,306979,69192
26421,32130,0
26511,25704,0
26613,25704,0
26714,25704,0
26815,18812,0
26919,32130,0
27017,0,0
27125,23133,0
27225,1257889,1020102
27323,1229936,992149
27423,1132100,894313
27532,12852,0
27628,26435,0
27732,12852,0
27833,12852,0
27933,23133,0
28039,0,0
28132,19459,0
28241,20563,0
28329,139536,0
28433,27535,0
28538,23133,0
28635,15422,0
28736,12852,0
28838,25704,0
28966,142618,0
29034,513139,275352
29146,73547,0
29240,21228,0
29341,25704,0
29444,23133,0
29545,14137,0
29641,12852,0
29743,50012,0
29843,21228,0
29945,34700,0
30065,34700,0
30144,63892,0
30247,38556,0
30353,25704,0
30443,125582,0
30547,12852,0
30648,34700,0
30748,12852,0
30848,19459,0
30949,36675,0
31050,23133,0
31151,25704,0
31253,14137,0
31352,19459,0
31456,25704,0
31550,76744,0
31654,11566,0
31759,0,0
31855,12852,0
31955,0,0
32056,12852,0
32157,11566,0
32285,31843,0
32356,348840,111053
32454,1132100,894313
32555,978358,740571
32655,153742,0
32762,11566,0
32860,25704,0
32961,25704,0
33061,14137,0
33166,12852,0
33263,58837,0
33363,70762,0
33464,31843,0
33566,14137,0
33666,16670,0
33768,13767,0
33868,14137,0
33969,12852,0
34080,88453,0
34167,603015,365228
34267,79437,0
34375,16670,0
34472,23133,0
34525,0,0
34623,44128,0
34721,36675,0
34822,0,0
34923,15422,0
35028,23133,0
35124,17690,0
35226,251164,13377
35375,26989,0
35475,15677,0
35577,17690,0
35678,12852,0
35779,12852,0
35878,17690,0
35980,0,0
36080,15677,0
36182,12852,0
36289,27535,0
36332,78385,0
36434,30007,0
36533,0,0
36634,13767,0
36734,13767,0
36835,14709,0
36936,12852,0
37031,69768,0
37135,0,0
37232,0,0
37333,62791,0
37437,0,0
37544,32130,0
37635,155509,0
37739,34700,0
37839,14137,0
37940,23133,0
38040,12852,0
38137,69768,0
38238,0,0
38342,0,0
38491,236530,0
38554,579074,341287
38643,1257889,1020102
38741,1048241,810454
38845,15921,0
38943,0,0
39047,11566,0
39147,12852,0
39248,25704,0
39348,14137,0
39456,20563,0
39550,18337,0
39650,12852,0
39751,25704,0
39857,0,0
39952,17244,0
40053,25704,0
40154,17690,0
40258,348840,111053
40350,279072,41285
40457,12852,0
40550,141987,0
40651,0,0
40750,0,0
40859,12852,0
40958,23133,0
41064,25704,0
41153,153489,0
41264,12852,0
41365,56445,0
41462,102228,0
41565,12852,0
41666,25704,0
41767,0,0
41867,12852,0
41967,15677,0
42068,15003,0
42168,0,0
42277,0,0
42371,35381,0
42472,32360,0
42576,15422,0
42678,23133,0
42775,16180,0
42876,12852,0
42977,25704,0
43078,0,0
43177,15677,0
43278,12852,0
43378,25704,0
43478,12852,0
43580,14137,0
43680,72531,0
43779,14137,0
43881,0,0
43981,23133,0
44083,0,0
44178,0,0
44279,0,0
44383,0,0
44484,12852,0
44580,230234,0
44688,20563,0
44782,76744,0
44886,23133,0
44986,28274,0
45087,23133,0
45189,25704,0
45284,76744,0
45389,72531,0
45489,38919,0
45593,348840,111053
45687,1135903,898116
45787,1076194,838407
45887,139765,0
45993,12852,0
46089,69768,0
46194,28218,0
46296,15422,0
46397,47764,0
46497,25704,0
46596,28274,0
46693,188373,0
46798,14137,0
46898,32130,0
47000,0,0
47096,69768,0
47201,12852,0
47308,79607,0
47413,348840,111053
47503,306979,69192
47602,50994,0
47703,31843,0
47811,34700,0
47904,19459,0
48007,25704,0
48108,15422,0
48202,0,0
48310,12852,0
48407,72531,0
48524,348840,111053
48613,0,0
48714,24781,0
48814,25704,0
48916,0,0
49014,34489,0
49115,0,0
49216,22028,0
49317,12852,0
49415,12852,0
49518,0,0
49617,15003,0
49715,69768,0
49823,25704,0
49920,12852,0
50021,15422,0
50120,12852,0
50221,27535,0
50327,0,0
50422,21228,0
50523,23133,0
50624,14137,0
50722,69768,0
50830,11566,0
50927,14137,0
51026,23133,0
51128,0,0
51229,0,0
51323,0,0
51427,53071,0
51528,17690,0
51640,12852,0
51746,687633,449846
51829,1215959,978172
51929,1132100,894313
52034,46267,0
52130,139536,0
52234,25704,0
52331,76744,0
52435,23133,0
52541,34700,0
52637,13767,0
52737,0,0
52836,26476,0
52939,11566,0
53040,12852,0
53135,83721,0
53235,139536,0
53339,16670,0
53460,123210,0
53543,362426,124639
53642,279072,41285
53747,0,0
53850,14137,0
53948,12852,0
54048,12852,0
54150,0,0
54256,23133,0
54350,0,0
54453,23133,0
54553,14137,0
54660,348840,111053
54757,23133,0
54859,15144,0
54960,14137,0
55062,12852,0
55168,34700,0
55262,31354,0
55361,19459,0
55462,25704,0
55563,25704,0
55670,12852,0
55763,32360,0
55865,14137,0
55966,23133,0
56064,69768,0
56165,0,0
56267,12852,0
56368,12852,0
56467,14137,0
56566,0,0
56669,23133,0
56769,0,0
56871,23133,0
56967,348840,111053
57072,12852,0
57173,14137,0
57273,34700,0
57374,14137,0
57476,27535,0
57576,12852,0
57672,0,0
57773,0,0
57894,313955,76168
57973,1032639,794852
58074,1229936,992149
58174,1118124,880337
58275,69768,0
58381,23133,0
58480,17690,0
58582,0,0
58677,76744,0
58779,125582,0
58884,31354,0
58991,32130,0
59033,44226,0
59138,12852,0
59235,25704,0
59336,14137,0
59437,28218,0
59533,209303,0
59638,0,0
59735,279072,41285
59836,258141,20354
59940,0,0
60041,11566,0
60143,12852,0
60242,14137,0
60342,34700,0
60444,15422,0
60546,23133,0
60644,14137,0
60751,17690,0
60843,140564,0
60947,32130,0
61048,12852,0
61144,76744,0
61248,13238,0
61349,29418,0
61454,12852,0
61550,27535,0
61651,14137,0
61751,25704,0
61855,14137,0
61952,31843,0
62054,25704,0
62162,12852,0
62251,69396,0
62355,11566,0
62456,0,0
62554,69768,0
62658,0,0
62759,23133,0
62855,69768,0
62965,12852,0
63062,559833,322046
63157,854621,616834
63257,1076194,838407
63357,279531,41744
63462,25704,0
63558,188373,0
63660,76744,0
63763,12852,0
63864,12852,0
63965,12852,0
64061,0,0
64165,31843,0
64267,11566,0
64363,0,0
64468,12852,0
64569,12852,0
64668,14137,0
64805,155873,0
64878,460468,222681
64977,102228,0
65083,12852,0
65181,0,0
65283,11566,0
65384,17690,0
65484,42328,0
65586,0,0
65689,12852,0
65786,0,0
65894,32130,0
65984,460468,222681
66086,0,0
66188,12852,0
66288,14137,0
66388,31843,0
66490,14709,0
66594,16180,0
66687,125582,0
66793,14137,0
66892,12852,0
66993,23133,0
67094,0,0
67194,27535,0
67295,16670,0
67401,0,0
67497,25704,0
67598,23133,0
67700,23133,0
67804,12852,0
67900,14137,0
68001,0,0
68102,12852,0
68204,28274,0
68299,0,0
68401,0,0
68504,23133,0
68600,139536,0
68704,0,0
68804,14137,0
68906,12852,0
69001,188373,0
69112,188373,0
69204,835629,597842
69304,1397655,1159868
69404,223624,0
69511,12852,0
69608,565120,327333
