Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
68,237394,39066
168,628944,430616
279,46267,0
378,36675,0
475,25704,0
577,12852,0
671,153489,0
802,807142,608814
902,490079,291751
1009,12852,0
1110,14137,0
1205,139536,0
1305,69768,0
1410,25704,0
1505,139536,0
1612,23133,0
1706,0,0
1810,38919,0
1908,139536,0
2008,139536,0
2115,42328,0
2213,14137,0
2310,76744,0
2415,30007,0
2517,58379,0
2613,306979,108651
2716,119931,0
2824,106143,0
2942,88453,0
3015,174420,0
3116,0,0
3220,63686,0
3324,12852,0
3417,0,0
3517,664705,466377
3619,698827,500499
3725,23133,0
3829,14137,0
3925,26476,0
4022,0,0
4127,0,0
4227,0,0
4335,0,0
4433,25704,0
4534,25704,0
4633,14137,0
4734,25704,0
4840,12852,0
4934,25704,0
5035,14137,0
5136,14137,0
5240,12852,0
5339,12852,0
5434,0,0
5539,34700,0
5590,0,0
5691,28274,0
5788,0,0
5894,23133,0
5991,35381,0
6093,12852,0
6194,25704,0
6294,25704,0
6396,12852,0
6490,76744,0
6591,0,0
6697,23133,0
6797,12852,0
6900,14137,0
6993,139536,0
7098,12852,0
7198,42411,0
7299,25704,0
7401,12852,0
7501,17690,0
7601,12852,0
7703,23133,0
7804,0,0
7908,23133,0
8003,0,0
8104,0,0
8204,0,0
8310,23133,0
8410,12852,0
8512,12852,0
8609,0,0
8712,23133,0
8813,21228,0
8915,11566,0
9017,14137,0
9116,35381,0
9217,31354,0
9318,0,0
9420,20563,0
9520,38919,0
9622,25704,0
9722,12852,0
9823,0,0
9928,12390,0
10023,14137,0
10124,25704,0
10226,0,0
10333,20563,0
10426,19459,0
10528,0,0
10628,25704,0
10730,12852,0
10829,23133,0
10929,0,0
11026,0,0
11128,69768,0
11232,11566,0
11329,69768,0
11433,15677,0
11530,0,0
11638,0,0
11738,69768,0
11834,12852,0
11937,0,0
12038,13238,0
12138,0,0
12240,0,0
12342,0,0
12440,14137,0
12542,23133,0
12642,0,0
12744,12852,0
12847,14137,0
12945,12852,0
13045,25704,0
13145,25704,0
13246,23133,0
13351,0,0
13447,25704,0
13547,14137,0
13644,69768,0
