Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
52,144432,109928
115,270810,236306
216,324972,290468
314,238312,203808
415,180540,146036
515,194983,160479
626,14137,0
717,361080,326576
817,288864,254360
920,84823,50319
1022,11566,0
1123,0,0
1224,23133,0
1324,13767,0
1425,0,0
1525,23133,0
1626,0,0
1726,25704,0
1826,12852,0
1927,0,0
2028,23133,0
2129,13767,0
2228,12852,0
2329,12852,0
2429,0,0
2534,0,0
2634,72216,37712
2728,39718,5214
2831,14137,0
2932,23133,0
3033,14137,0
3138,20563,0
3235,25704,0
3335,28274,0
3437,25704,0
3541,23133,0
3639,14137,0
3741,14137,0
3836,144432,109928
3939,0,0
4045,0,0
4141,14137,0
4242,12852,0
4342,0,0
4443,0,0
4548,0,0
4644,14709,0
4746,12852,0
4846,12852,0
4953,12852,0
5048,23133,0
5151,12852,0
5249,62708,28204
5351,12852,0
5457,11566,0
5552,23133,0
5652,12852,0
5753,12852,0
5853,0,0
5957,0,0
6055,12852,0
6155,23133,0
6256,0,0
6356,23133,0
6461,11566,0
6557,23133,0
6657,0,0
6759,12852,0
6859,23133,0
6965,0,0
7060,14137,0
7161,14137,0
7261,0,0
7362,25704,0
7462,23133,0
7564,0,0
7666,23133,0
7766,0,0
7867,12852,0
7968,12852,0
8068,12852,0
8169,23133,0
8270,0,0
8370,12852,0
8470,0,0
8571,11566,0
8672,25704,0
8775,0,0
8873,25704,0
8974,12852,0
9074,34700,196
9175,12852,0
9276,0,0
9376,0,0
9477,23133,0
9578,0,0
9679,23133,0
9787,0,0
9877,129988,95484
9981,0,0
10081,12852,0
10183,0,0
10282,12852,0
10383,12852,0
10483,0,0
10585,12852,0
10687,12852,0
10787,23133,0
10888,12852,0
10985,133599,99095
11089,12852,0
11188,0,0
11288,12852,0
11389,25704,0
11490,12852,0
11591,23133,0
11693,12852,0
11793,12852,0
11893,24781,0
11994,0,0
12095,12852,0
12195,0,0
12296,13767,0
12397,0,0
12498,12852,0
12599,12852,0
12702,12852,0
12800,12852,0
12901,79607,45103
13001,82440,47936
13102,11566,0
13203,0,0
13305,13767,0
13405,23133,0
13506,0,0
13607,0,0
13709,11566,0
13808,12852,0
13909,12852,0
14010,34700,196
14111,14137,0
14210,12852,0
14314,12852,0
14412,47764,13260
14514,0,0
14615,0,0
14718,0,0
14817,25704,0
14918,0,0
15018,23133,0
15118,12852,0
15221,12852,0
15318,25704,0
15419,12852,0
15520,25704,0
15620,12852,0
15722,23133,0
15827,115897,81393
15923,278031,243527
16020,252756,218252
16122,238312,203808
16223,361080,326576
16322,361080,326576
16423,194983,160479
16528,51408,16904
16632,20563,0
16729,14137,0
16830,12852,0
16931,14137,0
16980,0,0
17082,25704,0
17182,12852,0
17284,0,0
17383,12852,0
17484,0,0
17585,11566,0
17686,0,0
