Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
61,144432,102351
162,292474,250393
261,79437,37356
361,238312,196231
469,34700,0
564,158875,116794
666,12852,0
766,12852,0
868,25704,0
970,0,0
1069,12852,0
1170,12852,0
1270,13767,0
1368,216648,174567
1468,144432,102351
1568,144432,102351
1672,11566,0
1773,14709,0
1873,0,0
1975,11566,0
2077,14137,0
2177,11566,0
2277,12852,0
2377,0,0
2479,0,0
2578,28218,0
2680,0,0
2780,12852,0
2883,14137,0
2978,108324,66243
3082,0,0
3183,23133,0
3283,0,0
3384,12852,0
3486,34700,0
3586,0,0
3686,12852,0
3787,23133,0
3888,0,0
3993,12852,0
4090,25704,0
4194,14709,0
4292,0,0
4392,12852,0
4493,0,0
4594,12852,0
4694,32130,0
4794,14137,0
4894,23133,0
4995,25704,0
5105,14709,0
5199,29418,0
5298,14709,0
5399,12852,0
5500,0,0
5601,13767,0
5701,12852,0
5803,12852,0
5903,0,0
6003,25704,0
6103,0,0
6204,25704,0
6306,23133,0
6406,0,0
6506,13767,0
6606,12852,0
6706,12852,0
6808,12852,0
6909,12852,0
7009,0,0
7110,12852,0
7211,12852,0
7314,12852,0
7420,23133,0
7510,79437,37356
7614,11566,0
7714,0,0
7815,11566,0
7918,0,0
8017,14709,0
8118,12852,0
8218,12852,0
8318,0,0
8427,20563,0
8519,0,0
8621,12852,0
8722,12852,0
8821,0,0
8926,12852,0
9025,25704,0
9125,0,0
9226,12852,0
9327,0,0
9429,23133,0
9528,23133,0
9629,0,0
9729,23133,0
9830,12852,0
9931,0,0
10031,25704,0
10131,12852,0
10231,13238,0
10332,14137,0
10433,14137,0
10534,11566,0
10635,12852,0
10738,0,0
10835,45011,2930
10937,0,0
11041,0,0
11140,32130,0
11240,28274,0
11341,12852,0
11440,0,0
11546,23133,0
11643,12852,0
11743,0,0
11844,12852,0
11945,11566,0
12048,12852,0
12148,14137,0
12248,12852,0
12349,0,0
12449,13767,0
12552,0,0
12651,27535,0
12752,23133,0
12852,0,0
12953,12852,0
13056,12852,0
13154,25704,0
13255,12852,0
13355,0,0
13456,12852,0
13557,12852,0
13657,12852,0
13759,0,0
13860,23133,0
13971,0,0
14064,53071,10990
14182,361080,318999
14265,361080,318999
14362,361080,318999
14463,361080,318999
14565,16670,0
14670,83354,41273
14765,144432,102351
14866,180540,138459
14969,0,0
15069,12852,0
15178,25704,0
15271,278031,235950
15368,119156,77075
15474,0,0
15571,23133,0
15672,0,0
15773,0,0
15880,11566,0
15976,25704,0
16077,12852,0
16179,0,0
16280,0,0
16332,25704,0
16432,25704,0
16535,12852,0
16635,14709,0
16733,15144,0
16834,12852,0
16935,20563,0
17037,0,0
17133,144432,102351
17235,12852,0
17336,12852,0
17436,12852,0
17537,0,0
17642,0,0
17738,14137,0
17838,0,0
17940,12852,0
18044,0,0
18141,23133,0
18241,0,0
18342,0,0
18443,0,0
18546,12852,0
18647,12852,0
18747,23133,0
18848,0,0
18949,23133,0
19052,13767,0
19147,107163,65082
19247,314139,272058
19348,324972,282891
19449,238312,196231
19549,361080,318999
19651,270810,228729
19749,158875,116794
19850,216648,174567
19952,180540,138459
20052,87955,45874
20155,0,0
20255,44226,2145
20359,93681,51600
20461,77838,35757
20555,108324,66243
20657,166571,124490
20756,73291,31210
20859,12852,0
20959,0,0
21062,23133,0
21161,0,0
21262,34700,0
21362,0,0
21464,11566,0
21566,14137,0
21664,23133,0
21765,23133,0
21866,0,0
21966,0,0
22070,11566,0
22169,14137,0
22270,0,0
22371,23133,0
22472,12852,0
22572,11566,0
22673,0,0
22774,12852,0
22875,12852,0
22976,12852,0
23078,12852,0
23178,14137,0
23278,12852,0
23379,12852,0
23480,14137,0
23582,12852,0
23681,0,0
23785,24781,0
23882,25704,0
23982,0,0
24084,20563,0
24181,119156,77075
24284,12852,0
24386,13767,0
24486,0,0
24583,108324,66243
24686,0,0
24792,11566,0
24889,14137,0
24989,25704,0
25091,0,0
25194,12852,0
25293,13767,0
25393,14137,0
25495,23133,0
25596,0,0
25697,14137,0
25797,13767,0
25897,12390,0
25998,12852,0
26099,12852,0
26200,12852,0
26305,11566,0
26398,90270,48189
26499,227480,185399
26602,32360,0
26703,11566,0
26804,12852,0
26905,0,0
27008,25704,0
27106,38919,0
27210,25704,0
27305,144432,102351
27411,0,0
27508,361080,318999
27608,288864,246783
27720,361080,318999
27812,42411,330
27914,12852,0
28015,23133,0
28115,0,0
28215,25704,0
28315,25704,0
28415,12852,0
28516,34700,0
28617,0,0
28719,23133,0
28819,14137,0
28921,0,0
29023,12852,0
29121,25704,0
29222,12852,0
29323,14137,0
29445,42411,330
29522,314139,272058
29622,361080,318999
29722,361080,318999
29823,197277,155196
29924,324972,282891
30024,361080,318999
30125,361080,318999
30232,361080,318999
30328,361080,318999
30427,288864,246783
30528,317750,275669
30629,292474,250393
30729,361080,318999
30833,38556,0
30933,25704,0
31035,0,0
31137,12852,0
31236,12852,0
31337,11566,0
31434,180540,138459
31537,129988,87907
31636,270810,228729
31736,324972,282891
31836,288864,246783
31941,0,0
32041,0,0
32142,12852,0
32247,0,0
32345,34700,0
32446,14137,0
32546,0,0
32650,0,0
32747,34700,0
32849,12852,0
32951,0,0
33051,0,0
33161,20563,0
33202,33341,0
