Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
56,1397655,408116
161,1397655,408116
260,1397655,408116
370,1397655,408116
470,1397655,408116
571,1397655,408116
673,1257889,268350
775,1229936,240397
877,1229936,240397
977,880522,0
1076,1397655,408116
1173,1118124,128585
1273,1257889,268350
1373,698827,0
1474,614968,0
1574,768710,0
1674,461226,0
1778,0,0
1875,306979,0
1976,310122,0
2076,1076194,86655
2175,461226,0
2285,14137,0
2378,125582,0
2483,27535,0
2584,0,0
2680,174420,0
2782,63912,0
2884,35381,0
2986,12852,0
3087,0,0
3188,23133,0
3297,14137,0
3387,774479,0
3487,139765,0
3592,18736,0
3690,139536,0
3790,83721,0
3892,11566,0
3994,0,0
4096,12852,0
4196,0,0
4296,23133,0
4405,12852,0
4498,28274,0
4599,14137,0
4700,14137,0
4799,348840,0
4895,1257889,268350
5001,12852,0
5101,28274,0
5205,32130,0
5298,0,0
5399,62791,0
5504,16670,0
5604,28274,0
5709,23133,0
5814,47764,0
5903,258141,0
6006,0,0
6110,0,0
6209,36675,0
6310,25704,0
6410,18337,0
6511,14137,0
6610,125582,0
6712,15422,0
6814,230234,0
6913,550755,0
7011,69768,0
7110,69768,0
7215,12852,0
7316,0,0
7416,25704,0
7519,11566,0
7617,45993,0
7720,0,0
7820,33341,0
7920,209303,0
8017,474789,0
8117,139536,0
8219,153489,0
8324,23133,0
8424,12852,0
8519,139536,0
8624,29418,0
8726,20563,0
8825,25704,0
8928,0,0
9026,699736,0
9123,1076194,86655
9225,42007,0
9332,12852,0
9432,35381,0
9525,69768,0
9631,23133,0
9727,0,0
9834,11566,0
9928,76744,0
10028,0,0
10134,20563,0
10231,0,0
10337,29559,0
10431,76744,0
10536,0,0
10639,15422,0
10740,23133,0
10838,38556,0
10940,188373,0
11040,205272,0
11146,0,0
11254,23133,0
11346,68989,0
11448,34700,0
11549,42411,0
11647,12852,0
11742,125582,0
11850,23133,0
11949,32130,0
12045,835629,0
12144,559062,0
12244,0,0
12345,0,0
12451,17244,0
12551,0,0
12669,12390,0
12748,230234,0
12852,15921,0
12959,0,0
13044,697680,0
13100,698827,0
13200,1257889,268350
13301,349413,0
13401,307484,0
13501,1397655,408116
13601,0,0
13702,284873,0
13802,376747,0
13906,21228,0
14028,95529,0
14125,361080,0
14213,361080,0
14314,91986,0
14417,11566,0
14518,14137,0
14618,14709,0
14721,12852,0
14821,14709,0
14922,12852,0
15024,12852,0
15124,34700,0
15225,0,0
15325,26476,0
15426,12852,0
15528,0,0
15629,23133,0
15755,23133,0
15829,44226,0
15931,11566,0
16035,23133,0
16130,151653,0
16233,11566,0
16334,28274,0
16436,14137,0
16536,34700,0
16638,14137,0
16737,27535,0
16839,32130,0
16939,14137,0
17040,23133,0
17138,216648,0
17241,89964,0
17343,0,0
17449,12852,0
17544,23133,0
17645,12852,0
17745,23133,0
17846,0,0
17949,12852,0
18049,14137,0
18147,216648,0
18247,72216,0
18348,43329,0
18447,36108,0
18550,23133,0
18651,0,0
18755,23133,0
18853,38556,0
18959,0,0
19050,108324,0
19153,162486,0
19257,361080,0
19353,198594,0
19457,12852,0
19557,14137,0
19657,12852,0
19758,12852,0
19866,11566,0
19958,16180,0
20059,12852,0
20161,12852,0
20262,14137,0
20361,0,0
20461,12852,0
20562,0,0
20662,0,0
20767,11566,0
20864,16180,0
20965,12852,0
21066,12852,0
21174,34700,0
21264,151653,0
21369,23133,0
21470,25704,0
21571,12852,0
21674,12852,0
21769,19459,0
21871,12852,0
21972,0,0
22075,12852,0
22174,25704,0
22300,79607,0
22374,361080,0
22476,12852,0
22576,14137,0
22679,12852,0
22779,0,0
22880,23133,0
22979,0,0
23080,32130,0
23181,0,0
23282,14709,0
23383,0,0
23485,14709,0
23586,14137,0
23687,23133,0
23787,14137,0
23888,23133,0
23990,14137,0
24090,12852,0
24190,13767,0
24289,158875,0
24392,12852,0
24497,12852,0
24592,53071,0
24693,12852,0
24794,13767,0
24896,0,0
24995,12390,0
25096,0,0
25197,23133,0
25301,115897,0
25399,252756,0
25500,62708,0
25600,70762,0
25702,0,0
25803,25704,0
25903,0,0
26006,23133,0
26111,12852,0
26207,0,0
26311,25704,0
26409,14137,0
26510,23133,0
26610,12852,0
26711,0,0
26812,14709,0
26913,0,0
27016,13767,0
27117,11566,0
27222,14137,0
27319,34700,0
27420,0,0
27521,25704,0
27620,12852,0
27721,12852,0
27822,12852,0
27923,0,0
28027,20563,0
28072,0,0
28174,25704,0
28274,25704,0
28374,139077,0
28472,72216,0
28576,11566,0
28678,12852,0
28779,12852,0
28879,25704,0
28980,25704,0
29082,0,0
29183,24781,0
29283,0,0
29383,24781,0
29483,278031,0
29586,28274,0
29686,34700,0
29788,30288,0
29883,97491,0
29988,14137,0
30092,0,0
30189,14137,0
30287,36108,0
30390,180540,0
30488,12852,0
30591,25704,0
30691,14137,0
30791,23133,0
30892,0,0
30999,23133,0
31094,14137,0
31194,25704,0
31295,0,0
31404,23133,0
31505,317750,0
31596,108324,0
31700,11566,0
31801,0,0
31902,0,0
32006,0,0
32103,15677,0
32204,0,0
32306,12852,0
32418,47031,0
32506,0,0
32607,0,0
32708,23133,0
32809,0,0
32910,12852,0
33016,32130,0
33113,0,0
33214,11566,0
33315,0,0
33415,12852,0
33513,162486,0
33612,39718,0
33714,38556,0
33816,0,0
33917,12852,0
34022,20563,0
34119,14137,0
34220,12852,0
34321,0,0
34421,0,0
34550,72216,0
34625,278031,0
34727,23133,0
34839,0,0
34928,50588,0
35030,0,0
35131,0,0
35234,11566,0
35335,0,0
35432,162486,0
35533,133599,0
35637,11566,0
35736,14137,0
35837,25704,0
35938,11566,0
36038,27535,0
36140,16521,0
36240,23133,0
36340,34700,0
36443,0,0
36550,53978,0
36650,361080,0
