Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
23,588739,299670
72,922452,633383
174,1397655,1108586
274,1257889,968820
372,461226,172157
484,12852,0
595,348840,59771
701,25704,0
802,23133,0
902,25704,0
1008,12852,0
1099,0,0
1205,23133,0
1304,35381,0
1399,0,0
1504,53071,0
1604,12852,0
1707,14137,0
1806,31354,0
1908,25704,0
2008,58379,0
2115,11566,0
2210,28274,0
2306,209303,0
2411,25704,0
2515,12852,0
2614,12852,0
2715,418607,129538
2815,25704,0
2918,12852,0
3016,12852,0
3112,230234,0
3213,76744,0
3312,580859,291790
3418,19808,0
3521,12852,0
3616,12852,0
3714,69768,0
3818,0,0
3920,12852,0
4026,34700,0
4121,29418,0
4222,14137,0
4323,14137,0
4423,23133,0
4524,28274,0
4624,12852,0
4724,23133,0
4826,14137,0
4924,31843,0
5025,14137,0
5126,25704,0
5226,15422,0
5327,12852,0
5427,15921,0
5528,12852,0
5629,14137,0
5731,66683,0
5829,38919,0
5930,63686,0
6031,0,0
6135,42411,0
6232,14137,0
6335,12852,0
6436,28274,0
6535,139536,0
6631,0,0
6736,13767,0
6837,12852,0
6937,0,0
7040,20563,0
7138,15422,0
7235,125582,0
7336,76744,0
7439,11566,0
7540,12852,0
7636,83721,0
7742,0,0
7839,83721,0
7944,12852,0
8047,0,0
8145,41220,0
8247,25704,0
8343,69768,0
8447,12852,0
8554,12852,0
8649,15144,0
8749,63686,0
8851,25704,0
8954,14137,0
9047,125582,0
9151,28274,0
9253,14709,0
9353,15677,0
9463,11566,0
9555,25704,0
9655,0,0
9755,0,0
9858,12852,0
9956,12852,0
10057,25704,0
10158,12852,0
10259,41303,0
10370,23133,0
10460,14137,0
10560,38556,0
10656,139536,0
10760,16670,0
10863,25704,0
10964,25704,0
11065,23133,0
11164,25704,0
11264,14137,0
11366,23133,0
11468,12852,0
11569,12852,0
11670,0,0
11773,27535,0
11870,41811,0
11972,25704,0
12073,12852,0
12175,12852,0
12269,0,0
12369,0,0
12475,20563,0
12576,14137,0
12676,12852,0
12778,12852,0
12878,27535,0
12979,32130,0
13080,14137,0
13130,25704,0
13230,28274,0
13331,25704,0
13436,23133,0
13532,15422,0
13632,25704,0
13733,25704,0
13836,23133,0
13932,22483,0
14033,0,0
14133,31354,0
14234,0,0
14334,23133,0
14434,17690,0
14534,460468,171399
14636,1257889,968820
14735,1076194,787125
14838,1397655,1108586
14938,922452,633383
15040,26784,0
15143,88453,0
15245,25704,0
15348,12852,0
15441,0,0
15562,481399,192330
15641,1215959,926890
15742,1229936,940867
15842,419296,130227
15945,39653,0
16048,14137,0
16147,279072,0
16257,25704,0
16352,19808,0
16453,0,0
16560,404654,115585
16650,1097179,808110
16751,1229936,940867
16850,922452,633383
16956,0,0
17054,69768,0
17156,23133,0
17253,0,0
17353,69768,0
17456,69768,0
17566,69768,0
17655,153489,0
17760,12852,0
17861,28274,0
17961,12852,0
18063,14137,0
18158,69768,0
18258,0,0
18376,70762,0
18468,208188,0
18567,342120,53051
18665,664705,375636
18765,1076194,787125
18868,11566,0
18972,38556,0
19074,14137,0
19172,63686,0
19274,15677,0
19372,76744,0
19474,12852,0
19592,188373,0
19673,1215959,926890
19775,1160053,870984
19874,698827,409758
19976,37806,0
20079,0,0
20176,69768,0
20285,25704,0
20381,12852,0
20482,14137,0
20582,12852,0
20697,542714,253645
20787,1229936,940867
20887,1048241,759172
20992,0,0
21093,34700,0
21193,32130,0
21294,12852,0
21392,69768,0
21494,0,0
21596,11566,0
21727,968099,679030
21797,1397655,1108586
21897,1257889,968820
21997,880522,591453
22097,0,0
22202,12852,0
22308,12852,0
22404,14137,0
22504,12852,0
22605,26476,0
22706,153489,0
22807,23133,0
22909,23133,0
23004,139536,0
23105,69768,0
23208,0,0
23316,0,0
23411,47764,0
23512,523260,234191
23615,71309,0
23712,306979,17910
23809,1397655,1108586
23910,1006311,717242
24010,866546,577477
24116,11566,0
24212,69768,0
24318,12852,0
24417,35381,0
24515,125582,0
24620,0,0
24753,53071,0
24815,781401,492332
24916,1257889,968820
25015,754733,465664
25119,76744,0
25225,12852,0
25317,139536,0
25422,31354,0
25523,18337,0
25624,0,0
25748,174420,0
25814,949579,660510
25887,1397655,1108586
25988,1118124,829055
26087,279531,0
26194,12852,0
26293,0,0
26393,39192,0
26490,139536,0
26596,0,0
26691,0,0
26796,23133,0
26898,25704,0
26999,14137,0
27098,12852,0
27199,12852,0
27298,15144,0
27399,23133,0
27512,95529,0
27608,439538,150469
27698,523260,234191
27798,188373,0
27898,1076194,787125
28001,1076194,787125
28112,376747,87678
28207,1397655,1108586
28306,1257889,968820
28406,1257889,968820
28506,614968,325899
28612,11566,0
28708,0,0
28814,15921,0
28916,15422,0
29016,27535,0
29119,23133,0
29212,76744,0
29315,25557,0
29418,15677,0
29517,16180,0
29618,23133,0
29721,12852,0
29844,348840,59771
29915,1048241,759172
30015,1118124,829055
30115,1118124,829055
30218,26386,0
30323,14137,0
30423,19459,0
30529,15422,0
30619,69768,0
30724,25704,0
30828,12852,0
30947,873612,584543
31026,1188006,898937
31126,1132100,843031
31225,153742,0
31333,12852,0
31432,25704,0
31528,76744,0
31636,20563,0
31729,76744,0
31834,12852,0
31934,23133,0
32034,0,0
32137,0,0
32234,23133,0
32332,153489,0
32436,13767,0
32533,125582,0
32662,230234,0
32737,348840,59771
32836,306979,17910
32938,418607,129538
33041,1118124,829055
33138,1397655,1108586
33245,39715,0
33344,1161719,872650
33442,1229936,940867
33540,1257889,968820
33641,503155,214086
33746,0,0
33847,25704,0
33949,14137,0
34054,0,0
34145,209303,0
34249,0,0
34345,69768,0
34450,12852,0
34551,23133,0
34653,15422,0
34752,23133,0
34852,21228,0
34953,174420,0
35059,1174627,885558
35152,1076194,787125
35252,838593,549524
35353,37806,0
35458,14137,0
35560,28274,0
35657,14109,0
35760,25704,0
35861,12852,0
35965,12852,0
36067,483235,194166
36159,937681,648612
36259,1048241,759172
36359,0,0
36464,35381,0
36565,52953,0
36667,25704,0
36770,12852,0
36864,139536,0
36969,0,0
37069,11566,0
37172,18337,0
37276,25704,0
37370,17244,0
37471,23133,0
37572,23133,0
37675,12852,0
37769,139536,0
37877,217455,0
37977,104529,0
38087,634888,345819
38138,851927,562858
38237,1397655,1108586
38337,1257889,968820
38438,1257889,968820
38537,1118124,829055
38639,0,0
38745,25704,0
38849,69768,0
38940,0,0
39045,15677,0
39146,16521,0
39242,348840,59771
39348,0,0
39443,69768,0
39549,12852,0
39650,12852,0
39746,125582,0
39848,58637,0
39951,199885,0
40050,133954,0
40162,775306,486237
40252,1257889,968820
40352,1118124,829055
40454,0,0
40559,13767,0
40655,62791,0
40767,12852,0
40862,14137,0
40962,23133,0
41062,0,0
41158,854621,565552
41258,1257889,968820
41358,1118124,829055
41463,12852,0
41564,32130,0
41664,0,0
41766,47764,0
41865,12852,0
41964,17690,0
42062,76744,0
42163,284873,0
42262,1229936,940867
42363,922452,633383
42463,139765,0
42565,139536,0
42668,12852,0
42769,27535,0
42869,0,0
42973,23133,0
43082,125582,0
43167,136848,0
43272,0,0
43374,38556,0
43477,0,0
43580,25704,0
43677,12852,0
43777,12852,0
43891,93681,0
43998,176780,0
44079,241617,0
44200,110148,0
44279,1215959,926890
44380,1132100,843031
