Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
15,75826,39498
76,144432,108104
176,252756,216428
281,20563,0
379,15422,0
481,25704,0
583,62708,26380
678,79437,43109
782,11566,0
885,0,0
987,49563,13235
1083,0,0
1185,12852,0
1285,12852,0
1384,324972,288644
1488,12852,0
1589,25704,0
1690,0,0
1792,23133,0
1893,25704,0
1988,180540,144212
2102,23133,0
2194,0,0
2296,13767,0
2398,11566,0
2499,0,0
2601,11566,0
2700,14137,0
2800,12852,0
2901,14137,0
3001,0,0
3105,32130,0
3206,0,0
3304,14137,0
3404,11566,0
3505,12852,0
3606,0,0
3706,38556,2228
3807,14137,0
3908,14137,0
4008,25704,0
4109,25704,0
4209,12852,0
4309,25704,0
4411,25704,0
4512,12852,0
4613,25704,0
4713,23133,0
4814,0,0
4916,12852,0
5012,0,0
5113,12852,0
5214,11566,0
5315,0,0
5418,12852,0
5516,119156,82828
5616,25557,0
5720,24781,0
5820,0,0
5920,23133,0
6020,0,0
6125,34700,0
6220,14137,0
6321,14137,0
6423,12852,0
6526,12852,0
6623,14137,0
6724,25704,0
6825,12852,0
6925,14709,0
7031,12852,0
7126,17244,0
7225,12852,0
7327,25704,0
7433,12852,0
7526,18337,0
7628,0,0
7729,12852,0
7829,24781,0
7929,14709,0
8035,12852,0
8130,0,0
8231,12390,0
8332,0,0
8431,12852,0
8533,12852,0
8632,14137,0
8733,12852,0
8834,25704,0
8934,23133,0
9035,14137,0
9135,12852,0
9236,12852,0
9338,13767,0
9439,0,0
9541,12852,0
9642,25704,0
9742,29418,0
9845,12852,0
9939,119156,82828
10046,12390,0
10142,14137,0
10243,23133,0
10343,0,0
10444,14709,0
10550,0,0
10645,25704,0
10747,14137,0
10848,12852,0
10948,11566,0
11050,0,0
11149,14709,0
11251,14137,0
11351,12852,0
11451,25704,0
11552,25704,0
11651,23133,0
11752,0,0
11853,14137,0
11953,12852,0
12053,12852,0
12155,14137,0
12256,12852,0
12356,0,0
12457,23133,0
12557,0,0
12658,12852,0
12758,12852,0
12858,14137,0
12960,25704,0
13060,14137,0
13162,12852,0
13260,34700,0
13362,0,0
13461,23133,0
13565,12852,0
13662,0,0
13763,14137,0
13864,42411,6083
13964,0,0
14066,0,0
14169,31354,0
14266,56209,19881
14365,0,0
14466,0,0
14568,24781,0
14670,0,0
14771,25704,0
14873,0,0
14972,0,0
15082,32130,0
15173,18337,0
15274,12852,0
15374,0,0
15474,42411,6083
15575,0,0
15675,14709,0
15776,12852,0
15878,14709,0
15978,0,0
16080,12852,0
16178,12852,0
16280,13767,0
16381,15144,0
16482,12852,0
16582,24781,0
16683,12852,0
16783,25704,0
16884,34700,0
16985,0,0
17085,25704,0
17188,0,0
17287,15144,0
17387,14137,0
17488,12852,0
17591,14137,0
17691,12852,0
17791,12852,0
17892,20563,0
17993,0,0
18094,12852,0
18196,12852,0
18295,17244,0
18398,34419,0
18493,0,0
18547,0,0
18647,27535,0
18747,12852,0
18848,27535,0
18949,12852,0
19049,14137,0
19150,12852,0
19252,12852,0
19353,12852,0
19455,12852,0
19554,25704,0
19655,46267,9939
19755,25704,0
19856,0,0
19958,14137,0
20056,14137,0
20156,23133,0
20256,14137,0
20357,12852,0
20459,23133,0
20559,0,0
20659,16180,0
20761,23133,0
20862,27535,0
20964,0,0
21063,15144,0
21162,50012,13684
21262,25704,0
21363,0,0
21464,23133,0
21565,12852,0
21667,34700,0
21765,12852,0
21865,0,0
21966,12852,0
22067,34700,0
22167,14137,0
22267,14137,0
22368,23133,0
22471,12852,0
22566,90270,53942
22670,11566,0
22771,0,0
22872,12852,0
22973,12852,0
23073,11566,0
23174,0,0
23273,25704,0
23374,23133,0
23477,14137,0
23575,25704,0
23675,25704,0
23778,0,0
23883,14709,0
23979,14137,0
24080,0,0
24181,11566,0
24281,14137,0
24388,0,0
24481,32360,0
24581,0,0
24682,12852,0
24783,11566,0
24888,0,0
24984,0,0
25084,53071,16743
25185,0,0
25286,25704,0
25390,0,0
25487,24781,0
25588,12852,0
25688,14137,0
25790,34700,0
25891,12852,0
25992,14137,0
26093,0,0
26192,29418,0
26294,25704,0
26391,20610,0
26495,25704,0
26592,38556,2228
26694,0,0
26795,25704,0
26900,12852,0
