Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
15,119156,77418
76,361080,319342
178,133599,91861
279,32130,0
387,25704,0
478,72216,30478
584,25704,0
679,72216,30478
783,25704,0
884,14137,0
987,34700,0
1103,0,0
1183,90270,48532
1286,252756,211018
1390,25704,0
1497,23133,0
1593,14137,0
1694,0,0
1798,12852,0
1892,39718,0
1996,23133,0
2096,15677,0
2197,0,0
2298,14137,0
2399,12852,0
2499,28274,0
2599,23133,0
2701,14137,0
2801,12852,0
2911,12852,0
3004,25704,0
3103,0,0
3203,17690,0
3304,23133,0
3405,0,0
3506,14137,0
3607,23133,0
3708,14137,0
3809,23133,0
3910,12852,0
4009,0,0
4110,14709,0
4210,14137,0
4316,28274,0
4409,72216,30478
4513,12852,0
4613,0,0
4713,14709,0
4815,12852,0
4914,14137,0
5014,12852,0
5115,26476,0
5216,14709,0
5317,12852,0
5417,12852,0
5517,15144,0
5617,0,0
5718,13238,0
5821,12852,0
5922,14137,0
6022,34700,0
6126,12852,0
6226,0,0
6325,0,0
6424,12852,0
6523,38556,0
6624,0,0
6724,12852,0
6826,25704,0
6926,12852,0
7026,12852,0
7128,14137,0
7229,14137,0
7329,12852,0
7429,14137,0
7530,32130,0
7632,0,0
7733,25704,0
7840,23133,0
7930,79437,37699
8033,0,0
8135,23133,0
8239,14137,0
8335,0,0
8435,0,0
8536,11566,0
8638,0,0
8743,12852,0
8837,18337,0
8938,32130,0
9039,0,0
9146,23133,0
9240,15144,0
9341,12852,0
9441,12852,0
9542,0,0
9643,0,0
9742,0,0
9843,23133,0
9943,0,0
10046,12852,0
10147,12852,0
10247,25704,0
10347,14137,0
10450,12852,0
10547,14137,0
10652,0,0
10749,14137,0
10849,0,0
10951,12852,0
11047,194983,153245
11153,12852,0
11248,79437,37699
11348,36108,0
11452,13767,0
11552,12852,0
11655,12852,0
11754,14137,0
11855,0,0
11956,32130,0
12056,14137,0
12159,12852,0
12260,14137,0
12361,34700,0
12461,0,0
12561,13767,0
12662,12852,0
12763,25704,0
12864,14137,0
12963,23133,0
13064,14137,0
13168,0,0
13265,14137,0
13365,15677,0
13466,11566,0
13567,0,0
13673,0,0
13768,16670,0
13869,0,0
13969,12852,0
14072,14137,0
14175,12852,0
14271,23133,0
14372,12852,0
14474,23133,0
14576,12852,0
14676,32130,0
14772,14709,0
14873,25704,0
14974,0,0
15074,12852,0
15179,0,0
15226,51408,9670
15328,23133,0
15427,15144,0
15528,14137,0
15629,13767,0
15730,25704,0
15828,0,0
15929,20563,0
16030,0,0
16132,23133,0
16233,25704,0
16333,12852,0
16434,25704,0
16532,26476,0
16633,12852,0
16734,0,0
16835,23133,0
16936,14137,0
17036,13767,0
17137,12852,0
17237,15144,0
17338,14709,0
17440,12852,0
17539,25704,0
17639,23133,0
17740,25704,0
17845,12852,0
