Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
72,146512,0
127,1160053,962215
225,1397655,1199817
277,1048241,850403
373,1257889,1060051
476,11566,0
577,58379,0
681,348840,151002
777,12852,0
879,47764,0
975,83721,0
1081,12852,0
1183,23133,0
1278,69768,0
1378,0,0
1482,17690,0
1585,14137,0
1692,12852,0
1781,83721,0
1888,11566,0
1982,209303,11465
2087,50588,0
2188,25704,0
2291,11566,0
2390,14137,0
2495,47764,0
2586,83721,0
2691,14137,0
2795,0,0
2894,14137,0
2995,12852,0
3092,230234,32396
3196,20563,0
3308,23133,0
3392,709939,512101
3492,0,0
3598,12852,0
3696,62791,0
3799,12852,0
3896,76744,0
4001,25704,0
4101,0,0
4199,69768,0
4307,0,0
4405,14137,0
4505,12852,0
4605,44226,0
4709,14137,0
4810,17651,0
4903,313955,116117
5006,230234,32396
5117,32130,0
5209,47031,0
5312,23133,0
5407,76744,0
5513,24781,0
5607,0,0
5712,23133,0
5808,0,0
5914,12852,0
6018,23133,0
6114,19459,0
6215,0,0
6316,0,0
6420,0,0
6523,12852,0
6615,69768,0
6721,0,0
6821,14709,0
6918,0,0
7022,32130,0
7121,0,0
7222,23133,0
7319,0,0
7422,0,0
7526,20563,0
7620,0,0
7725,20563,0
7825,0,0
7927,12852,0
8029,0,0
8126,31843,0
8228,25704,0
8329,25704,0
8430,15422,0
8531,23133,0
8631,14137,0
8732,12852,0
8833,0,0
8931,125582,0
9030,0,0
9130,69768,0
9230,69768,0
9335,0,0
9432,69768,0
9536,0,0
9638,23133,0
9739,12852,0
9839,0,0
9940,12852,0
10040,31843,0
10141,0,0
10241,23133,0
10341,28274,0
10442,14137,0
10542,12852,0
10646,23133,0
10743,12852,0
10840,139536,0
10944,17690,0
11045,26476,0
11146,19459,0
11249,0,0
11346,31843,0
11447,17244,0
11548,12852,0
11653,12852,0
11748,16670,0
11849,0,0
11949,11566,0
12050,12852,0
12154,25704,0
12252,12852,0
12352,34700,0
12454,18337,0
12548,230234,32396
12652,12852,0
12754,12852,0
12849,69768,0
12955,0,0
13050,69768,0
13158,13767,0
13256,69768,0
13358,12852,0
13460,12852,0
13560,12852,0
13656,76744,0
13760,11566,0
13863,23133,0
13962,25704,0
14061,31843,0
14162,0,0
14264,12852,0
14367,25704,0
14466,25704,0
14567,25704,0
14667,12852,0
14766,16670,0
14871,23133,0
14964,0,0
15069,20563,0
15183,88453,0
15274,833495,635657
15369,1076194,878356
15472,1397655,1199817
15568,307484,109646
15673,38919,0
15775,38556,0
15882,47764,0
15972,27815,0
16076,12852,0
16177,14137,0
16278,34700,0
16379,28274,0
16473,69768,0
16579,34419,0
16678,38919,0
16779,17690,0
16886,19459,0
16986,159467,0
17083,488375,290537
17183,14137,0
17285,12852,0
17388,14137,0
17482,139536,0
17588,12852,0
17689,12852,0
17793,23133,0
17888,0,0
17990,23133,0
18100,50012,0
18186,50409,0
18296,0,0
18391,15677,0
18492,12852,0
18593,0,0
18697,0,0
18800,23133,0
18897,25704,0
18998,14137,0
19097,38919,0
19208,25704,0
19296,230234,32396
19399,0,0
19500,0,0
19601,13238,0
19702,0,0
19807,0,0
19900,69768,0
20005,12852,0
20103,188373,0
20202,0,0
20302,28038,0
20405,14137,0
20502,69768,0
20606,14137,0
20706,35381,0
20806,20905,0
20907,0,0
21007,31843,0
21109,0,0
21208,125582,0
21316,96647,0
21408,1397655,1199817
21509,1118124,920286
21609,419296,221458
21716,63686,0
21824,0,0
21917,47031,0
21968,25704,0
22119,7711,0
22168,0,0
22265,69768,0
22365,0,0
22470,11566,0
22568,0,0
22673,23133,0
22771,70762,0
22871,0,0
22985,34700,0
23070,712184,514346
23171,468840,271002
23273,139536,0
23378,34700,0
23478,0,0
23580,23133,0
