Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
20,1397655,464022
106,1397655,464022
219,1397655,464022
270,1397655,464022
388,1397655,464022
470,1397655,464022
571,1397655,464022
670,1397655,464022
772,1397655,464022
872,1397655,464022
973,1257889,324256
1077,1397655,464022
1173,768710,0
1274,698827,0
1374,1006311,72678
1474,866546,0
1574,279531,0
1674,153742,0
1774,307484,0
1881,53481,0
1976,348840,0
2075,838593,0
2176,62791,0
2278,31956,0
2382,12852,0
2486,23133,0
2578,76744,0
2679,76744,0
2785,34419,0
2885,16180,0
2989,34700,0
3088,14137,0
3187,26476,0
3289,0,0
3386,558144,0
3484,1229936,296303
3586,0,0
3691,439538,0
3791,38556,0
3890,19459,0
3998,34700,0
4093,28274,0
4195,25704,0
4295,25704,0
4400,25704,0
4494,44128,0
4596,0,0
4706,139536,0
4801,880522,0
4893,419296,0
4994,0,0
5095,75613,0
5199,27535,0
5306,23133,0
5401,28274,0
5500,14137,0
5601,23133,0
5701,460468,0
5798,139536,0
5903,0,0
6004,29418,0
6105,25704,0
6210,14137,0
6307,42411,0
6405,14137,0
6505,34700,0
6625,12852,0
6704,418607,0
6802,689160,0
6908,0,0
7010,14709,0
7109,23133,0
7209,25704,0
7311,48541,0
7412,25704,0
7511,0,0
7613,23133,0
7714,0,0
7814,25704,0
7917,418607,0
8012,385491,0
8113,125582,0
8215,188373,0
8322,25704,0
8418,19459,0
8519,12852,0
8615,69768,0
8717,62791,0
8819,0,0
8920,19459,0
9018,1161719,228086
9117,559062,0
9223,11566,0
9319,125582,0
9423,0,0
9524,25704,0
9630,46267,0
9726,24232,0
9826,34700,0
9927,14137,0
10026,14137,0
10127,12852,0
10229,25704,0
10324,0,0
10429,16670,0
10530,25704,0
10634,25704,0
10731,19459,0
10829,348840,0
10934,28274,0
11030,125582,0
11129,60561,0
11229,0,0
11333,0,0
11431,69768,0
11536,12852,0
11633,69768,0
11737,23133,0
11843,209303,0
11933,1290799,357166
12032,0,0
12139,11566,0
12237,12852,0
12339,14137,0
12434,153489,0
12545,44226,0
12648,38556,0
12741,16670,0
12841,279072,0
12942,155509,0
13042,0,0
13141,0,0
13244,12852,0
13345,25704,0
13446,14137,0
13552,11566,0
13647,25704,0
13748,0,0
13849,0,0
13945,473798,0
14045,464687,0
14150,0,0
14251,14137,0
14351,12852,0
14454,23133,0
14548,83721,0
14652,0,0
14753,0,0
14850,69768,0
14954,0,0
15055,20563,0
15157,19459,0
15258,14137,0
15375,34700,0
15457,41220,0
15554,170924,0
15658,0,0
15760,0,0
15863,12852,0
15966,769159,0
16059,86145,0
16163,19459,0
16264,30007,0
16365,18337,0
16472,0,0
16564,69768,0
16669,14137,0
16718,20563,0
16815,76744,0
16920,0,0
17023,466490,0
17118,568557,0
17224,20563,0
17322,44226,0
17424,25704,0
17524,23133,0
17625,14137,0
17725,26476,0
17826,25704,0
17926,25704,0
18039,788150,0
18123,1215959,282326
18223,768710,0
18326,0,0
18424,0,0
18528,11566,0
18629,25704,0
18731,12852,0
18829,70762,0
18930,0,0
19028,209303,0
19129,1257889,324256
19229,419296,0
19334,35381,0
19436,12852,0
19539,12852,0
19634,19459,0
19738,34700,0
19833,83721,0
19934,139536,0
20039,23133,0
20138,31843,0
20239,0,0
20341,18337,0
20443,25704,0
20548,25704,0
20647,34700,0
20741,209303,0
20846,0,0
20941,0,0
21050,230234,0
21143,256569,0
21250,11566,0
21348,0,0
21450,23133,0
21549,13767,0
21650,12852,0
21753,12852,0
21852,28274,0
21952,27535,0
22056,14137,0
22151,664705,0
22250,645399,0
22350,69768,0
22456,0,0
22555,12852,0
22657,25704,0
22756,0,0
22858,0,0
22964,23133,0
23077,34700,0
23159,522268,0
23258,29463,0
23363,12852,0
23461,17690,0
23562,12852,0
23663,12852,0
23764,12852,0
23869,23133,0
23964,28274,0
24065,0,0
24163,313361,0
24261,501217,0
24365,0,0
24471,11566,0
24570,14137,0
24669,24781,0
24771,25704,0
24869,19459,0
24971,38556,0
25072,14137,0
25179,138787,0
25269,153489,0
25369,153489,0
25475,14137,0
25574,25704,0
25688,95529,0
25771,256569,0
25876,12852,0
25974,0,0
26076,0,0
26174,209303,0
26274,313361,0
26378,13767,0
26475,76744,0
26580,0,0
26680,30007,0
26776,0,0
26881,12852,0
26981,25704,0
27083,34700,0
27183,12852,0
27283,0,0
27383,28274,0
27483,0,0
27587,20563,0
27684,0,0
27785,31843,0
27886,25704,0
27987,19459,0
28089,12852,0
28198,230234,0
28287,922452,0
28388,25704,0
28490,12852,0
28590,0,0
28692,28218,0
28793,14137,0
28893,34700,0
29000,12852,0
29093,20005,0
29194,12852,0
29299,131933,0
29394,916844,0
29491,251577,0
29597,0,0
29697,0,0
29797,17690,0
29898,23133,0
29998,17690,0
30099,0,0
30200,0,0
30304,683697,0
30399,709939,0
30501,29318,0
30602,34700,0
30704,15422,0
30804,11566,0
30904,15422,0
31000,139536,0
31105,12852,0
31205,29418,0
31312,125582,0
31404,645958,0
31508,14109,0
31609,0,0
31717,20563,0
31806,0,0
31912,0,0
32013,42411,0
32115,14137,0
32214,25704,0
32312,125582,0
32411,1257889,324256
32511,768710,0
32611,922452,0
32711,559062,0
32820,11566,0
32917,0,0
33017,23133,0
33121,0,0
33219,14137,0
33320,12852,0
33425,62708,0
33521,1076194,142561
33627,0,0
33722,188373,0
33828,14137,0
33928,0,0
34026,139536,0
34132,12852,0
34230,0,0
34331,28274,0
34426,1397655,464022
34526,503155,0
34632,11566,0
34732,27535,0
34837,0,0
34929,69768,0
35035,14137,0
35141,12852,0
35236,33341,0
35338,32130,0
35436,802238,0
35543,55013,0
35638,0,0
35739,25704,0
35840,12852,0
35946,12852,0
36042,25704,0
36142,23133,0
36243,0,0
36347,23133,0
36445,664705,0
36539,614968,0
36643,12852,0
36746,20563,0
36846,0,0
36948,0,0
37048,34489,0
37153,14137,0
37244,69768,0
37349,11566,0
37455,133954,0
37549,35381,0
37655,0,0
37752,34700,0
37854,0,0
37955,17244,0
38005,20563,0
38105,33341,0
38206,14137,0
38306,12852,0
38408,12852,0
38513,950484,16851
38604,461226,0
38709,25704,0
38809,32130,0
38911,0,0
39012,17690,0
39111,14137,0
39212,14137,0
39321,12852,0
39410,306979,0
39513,430725,0
39609,754733,0
39727,109598,0
39812,558144,0
39912,343816,0
40012,419296,0
40113,503155,0
40212,698827,0
40313,1215959,282326
40415,23001,0
40516,26435,0
40616,51114,0
40720,369770,0
40821,993915,60282
40921,0,0
41031,38556,0
41120,258141,0
41220,284873,0
41321,347929,0
41421,383724,0
41525,12852,0
41626,550755,0
41723,838593,0
41822,419296,0
41928,34700,0
42029,1032639,99006
42125,866546,0
42226,1397655,464022
42325,978358,44725
42424,419296,0
42525,306979,0
42627,189915,0
42726,306979,0
42830,25704,0
42931,14137,0
43030,53071,0
43133,12852,0
43228,76744,0
43332,14709,0
43436,1257889,324256
43541,25704,0
43631,473798,0
43736,12852,0
43836,0,0
43934,125582,0
44040,12852,0
44137,36675,0
44238,32130,0
44339,14137,0
44447,83623,0
44538,330333,0
44642,11566,0
44742,38919,0
44850,44226,0
44944,34700,0
45044,0,0
45144,17690,0
45246,23133,0
45348,28274,0
45443,188373,0
45548,0,0
45648,349868,0
45751,0,0
45846,76744,0
45950,20563,0
46052,34700,0
46151,0,0
46253,38556,0
46356,32130,0
46449,83721,0
46554,26673,0
46668,68989,0
46755,949579,15946
46851,698827,0
46956,0,0
47057,23133,0
47157,0,0
47258,25704,0
47354,153489,0
47458,63686,0
47560,53071,0
47684,279072,0
47758,313361,0
47863,348840,0
47962,534099,0
48061,653458,0
48162,474789,0
48261,851927,0
48363,754733,0
48463,978358,44725
48567,25704,0
48670,12852,0
48769,1215959,282326
48865,503155,0
48972,0,0
49068,69768,0
49174,14137,0
49278,23133,0
49370,62791,0
49476,12852,0
49577,0,0
49684,12852,0
49796,1397655,464022
49877,167718,0
49983,0,0
50083,39192,0
50186,14137,0
50283,76744,0
50386,11566,0
50485,38919,0
50583,69768,0
50690,0,0
50787,502329,0
50884,1257889,324256
50990,0,0
51091,0,0
51190,15677,0
51291,25704,0
51388,76744,0
51492,31843,0
51597,12852,0
51695,14137,0
51795,14137,0
51902,23133,0
51992,76744,0
52099,11566,0
52196,0,0
52298,12852,0
52398,0,0
52498,23133,0
52601,12852,0
52701,34700,0
52820,418607,0
52905,993915,60282
53010,39653,0
53108,0,0
53205,139536,0
53305,251164,0
53412,0,0
53506,139536,0
53610,14137,0
53711,13238,0
53813,12852,0
53916,949579,15946
54007,516319,0
54111,11566,0
54213,0,0
54270,20563,0
54364,0,0
54465,0,0
54566,25704,0
54666,25704,0
54765,25704,0
54864,209303,0
54967,37630,0
55070,30288,0
55171,25704,0
55282,34700,0
55367,230234,0
55471,14137,0
55572,47764,0
55671,246063,0
55777,31354,0
55894,75018,0
55981,697680,0
56075,1397655,464022
56175,153742,0
56281,12852,0
56380,0,0
56487,20563,0
56582,37472,0
56683,30288,0
56784,14137,0
56886,12852,0
56987,12852,0
57089,12852,0
57189,34700,0
57289,0,0
57393,12852,0
57489,19459,0
57591,34700,0
57701,65455,0
57786,279072,0
57893,0,0
57992,25704,0
58092,27535,0
58193,20563,0
58291,0,0
58391,0,0
58490,139536,0
58590,174420,0
58696,25704,0
58791,664705,0
58899,153489,0
58992,148649,0
59097,11566,0
59198,14137,0
59294,76744,0
59399,23133,0
59498,12852,0
59598,42328,0
59699,15422,0
59799,12852,0
59903,0,0
59997,139536,0
60123,579074,0
60198,843555,0
60299,377366,0
60405,19459,0
60501,826133,0
60608,32130,0
60702,66066,0
60805,17690,0
60906,46267,0
61010,12852,0
61107,93681,0
61204,687633,0
61304,153742,0
61410,20563,0
61505,139536,0
61610,12852,0
61711,32130,0
61812,14137,0
61918,12852,0
62023,104529,0
62115,38556,0
62211,0,0
62315,12852,0
62423,11566,0
62515,71309,0
62616,14137,0
62717,0,0
62819,0,0
62919,23133,0
63020,25704,0
63116,758077,0
63221,11566,0
63317,83721,0
63422,11566,0
63523,14137,0
63623,0,0
63730,12852,0
63826,30288,0
63925,25704,0
64026,23133,0
64128,0,0
64227,17690,0
64328,12852,0
64428,12852,0
64529,12852,0
64631,12852,0
64726,76744,0
64826,0,0
64931,12852,0
65032,12852,0
65132,17690,0
65252,949579,15946
65329,517132,0
65430,69768,0
65530,427310,0
65630,0,0
65731,223624,0
65831,251577,0
65936,0,0
66036,25704,0
66138,34700,0
66238,70762,0
66340,1045547,111914
66436,141987,0
66538,69768,0
66647,12852,0
66743,23133,0
66843,28274,0
66944,14137,0
67045,23133,0
67149,23133,0
67244,19274,0
67345,47031,0
67446,32130,0
67555,25704,0
67645,0,0
67752,11566,0
67852,11566,0
67953,0,0
68054,12852,0
68156,88118,0
68253,103743,0
68351,311018,0
68455,25704,0
68559,12852,0
68652,139536,0
68752,139536,0
68853,76744,0
68953,76744,0
69059,11566,0
69154,0,0
69255,419841,0
69359,19808,0
69458,44059,0
69561,12852,0
69662,12852,0
69757,69768,0
69863,12852,0
69963,0,0
70064,23133,0
70173,27535,0
70261,139536,0
70366,30007,0
70469,47764,0
70568,28274,0
70664,139536,0
70763,208907,0
70868,14137,0
70968,31843,0
71073,0,0
71170,23133,0
71287,439744,0
71367,1397655,464022
71467,1397655,464022
71567,0,0
71667,125788,0
71768,125788,0
71874,28274,0
71974,35381,0
72075,63686,0
72176,12852,0
72272,188373,0
72377,15422,0
72478,12852,0
72580,25704,0
72688,25704,0
72781,14137,0
72881,56209,0
72977,69768,0
73080,0,0
73188,20563,0
73292,432561,0
73380,774479,0
73485,15921,0
73585,16670,0
73635,0,0
73737,23133,0
73837,16180,0
73940,14137,0
74038,19459,0
74139,23133,0
74239,0,0
74386,230234,0
74487,188373,0
74600,12852,0
74691,209303,0
74794,0,0
74893,15921,0
74994,12852,0
75095,0,0
75146,20563,0
75246,28274,0
75346,522268,0
75493,642921,0
75599,45011,0
75699,25704,0
75804,11566,0
75901,21228,0
76001,14137,0
76102,34700,0
76207,0,0
76309,38919,0
76355,155511,0
76458,25704,0
76556,12852,0
76658,23133,0
76759,25704,0
76865,12852,0
76960,28274,0
77061,0,0
77161,63686,0
77263,0,0
77363,313955,0
77463,1257889,324256
77569,11566,0
77669,0,0
77770,12852,0
77870,19459,0
77971,12852,0
78071,30007,0
78173,12852,0
78268,0,0
78374,12852,0
78470,731175,0
78571,48710,0
78677,12852,0
78771,76744,0
78876,39715,0
78977,12852,0
79081,12852,0
79184,0,0
79279,31354,0
79392,25704,0
79476,348840,0
79582,0,0
79681,14137,0
79779,69768,0
79882,0,0
79982,139536,0
80084,0,0
80184,23133,0
80280,69768,0
80386,25704,0
80485,663317,0
80582,880522,0
80686,17690,0
80789,14137,0
80892,23133,0
80989,14137,0
81092,11566,0
81191,0,0
81291,25704,0
81392,14137,0
81493,23133,0
81592,14137,0
81693,32130,0
81795,0,0
81890,104453,0
81995,0,0
82096,38556,0
82200,11566,0
82296,23133,0
82398,28274,0
82515,155352,0
82596,1188106,254473
82695,377366,0
82801,0,0
82901,12852,0
83003,0,0
83103,0,0
83200,69768,0
83308,11566,0
83399,153489,0
83505,23133,0
83603,284278,0
83706,838593,0
83804,0,0
83908,23133,0
84009,14137,0
84109,139536,0
84209,11566,0
84310,18337,0
84411,12852,0
84518,209303,0
84607,153489,0
84714,12852,0
84808,69768,0
84915,11566,0
85014,14137,0
85115,0,0
85219,23133,0
85312,76744,0
85415,0,0
85519,16521,0
85614,1290799,357166
85715,559062,0
85820,0,0
85921,14137,0
86024,11566,0
86122,14137,0
86223,0,0
86325,25704,0
86427,25704,0
86521,0,0
86629,127772,0
86728,0,0
86828,306979,0
86929,15921,0
87029,19459,0
87130,17690,0
87238,12852,0
87331,0,0
87432,12852,0
87533,12852,0
87648,192934,0
87730,1033652,100019
87833,35381,0
87936,0,0
88037,17690,0
88137,0,0
88237,14709,0
88338,12852,0
88444,12852,0
88539,41303,0
88639,35381,0
88740,25704,0
88841,69768,0
88941,12852,0
89043,14137,0
89139,139536,0
89243,23133,0
89346,23133,0
89445,15677,0
89547,0,0
89651,230234,0
89742,155496,0
89847,12852,0
89899,0,0
89998,0,0
90102,23133,0
90251,23133,0
90302,132679,0
90398,664705,0
90506,251164,0
90598,83721,0
90717,170924,0
90800,645399,0
90902,125582,0
91006,69768,0
91116,23133,0
91209,35381,0
91310,33341,0
91410,58379,0
91514,23133,0
91611,14137,0
91717,102605,0
91814,41220,0
91915,32130,0
92017,14137,0
92112,69768,0
92218,0,0
92317,25704,0
92418,23133,0
92519,25704,0
92615,0,0
92720,53071,0
92817,1397655,464022
92917,1257889,324256
93022,28305,0
93123,13767,0
93224,14137,0
93324,0,0
93425,32130,0
93526,0,0
93626,31843,0
93727,12852,0
93827,17690,0
93929,12852,0
94035,25704,0
94130,25704,0
94229,70762,0
94332,12852,0
94432,15677,0
94536,14137,0
94629,153489,0
94730,125582,0
94831,0,0
94934,23133,0
95035,12852,0
95137,25704,0
95240,11566,0
95336,0,0
95434,69768,0
95538,11566,0
95634,153489,0
95739,14709,0
95836,1045533,111900
95942,52693,0
96043,14137,0
96138,188373,0
96242,17690,0
96339,139536,0
96449,0,0
96540,139536,0
96645,0,0
96745,0,0
96859,112891,0
96943,279072,0
97049,15422,0
97145,139536,0
97248,23133,0
97350,16180,0
97451,12852,0
97548,69768,0
97651,0,0
97761,23133,0
97850,663317,0
97948,1076194,142561
98053,23133,0
98154,14137,0
98253,16670,0
98354,0,0
98455,12852,0
98556,0,0
98660,0,0
98755,16670,0
98857,38919,0
98954,376747,0
99059,12852,0
99158,0,0
99260,15677,0
99356,125582,0
99462,0,0
99558,153489,0
99663,11566,0
99758,0,0
99870,23133,0
99966,1257889,324256
100059,461226,0
100162,30624,0
100265,23133,0
100365,12852,0
100466,0,0
100567,25704,0
100671,11566,0
100767,31354,0
100867,12852,0
100968,12852,0
101069,12852,0
101172,12852,0
101271,0,0
101373,69768,0
101470,17690,0
101571,12852,0
101673,11566,0
101772,0,0
101873,23133,0
101975,348840,0
102073,30007,0
102181,0,0
102276,0,0
102377,12852,0
102477,34700,0
102578,0,0
102678,12852,0
102774,125582,0
102878,0,0
102975,522268,0
103075,559062,0
103175,125788,0
103278,29318,0
103384,23133,0
103485,31843,0
103586,14137,0
103685,0,0
103785,12852,0
103884,18337,0
103992,313955,0
104082,153489,0
104189,14137,0
104290,25704,0
104393,12852,0
104489,0,0
104591,25704,0
104690,16180,0
104794,38919,0
104888,69768,0
104993,75018,0
105089,1290799,357166
105188,279531,0
105294,11566,0
105394,14137,0
105490,0,0
105597,12852,0
105698,42411,0
105801,23133,0
105900,0,0
106001,12852,0
106101,23133,0
106198,0,0
106299,17690,0
106402,0,0
106498,69768,0
106603,11566,0
106705,14137,0
106811,28274,0
106905,30007,0
107006,38556,0
107115,176644,0
107207,15422,0
107303,0,0
107407,11566,0
107508,0,0
107619,23133,0
107711,15144,0
107814,13767,0
107917,0,0
108014,23133,0
108110,626722,0
108208,1118124,184491
108315,14137,0
108409,209303,0
108514,11566,0
108616,12852,0
108718,0,0
