Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,408319,0
67,735119,198770
167,1397655,861306
269,978358,442009
376,838593,302244
465,461226,0
566,62791,0
672,0,0
781,25704,0
873,42328,0
975,51408,0
1076,34700,0
1175,19808,0
1277,28274,0
1378,14137,0
1482,25704,0
1578,15422,0
1678,25704,0
1778,139536,0
1875,148649,0
1980,0,0
2080,32130,0
2181,0,0
2280,139536,0
2382,12852,0
2484,14709,0
2585,14137,0
2680,153489,0
2784,11566,0
2881,230234,0
2986,23133,0
3087,15422,0
3182,664705,128356
3282,978358,442009
3386,15003,0
3489,23133,0
3587,0,0
3689,15422,0
3790,25704,0
3890,34700,0
3993,25704,0
4091,29418,0
4192,23133,0
4288,0,0
4394,28305,0
4495,14137,0
4589,69768,0
4694,12852,0
4790,69768,0
4895,0,0
4999,23133,0
5092,153489,0
5196,12852,0
5297,25704,0
5398,12852,0
5500,34700,0
5594,0,0
5695,69768,0
5799,0,0
5897,69768,0
6000,11566,0
6101,0,0
6201,14137,0
6302,23133,0
6404,0,0
6505,12852,0
6605,47031,0
6706,25704,0
6807,12852,0
6908,25704,0
7004,188373,0
7108,23133,0
7205,0,0
7309,15422,0
7414,32130,0
7511,14137,0
7612,25704,0
7712,14137,0
7813,25704,0
7917,25704,0
8015,23133,0
8116,15422,0
8216,14137,0
8316,31843,0
8418,0,0
8518,23133,0
8618,14137,0
8718,28274,0
8819,23133,0
8919,27535,0
9016,0,0
9121,0,0
9221,14137,0
9323,42411,0
9422,0,0
9519,0,0
9625,12852,0
9725,23133,0
9826,17244,0
9925,12852,0
10023,0,0
10123,62791,0
10229,12852,0
10333,34700,0
10438,25704,0
10531,21228,0
10633,28274,0
10733,15677,0
10841,12852,0
10930,139536,0
11036,12852,0
11136,28218,0
11237,12852,0
11343,25704,0
11438,16670,0
11539,14137,0
11639,25704,0
11740,25704,0
11835,0,0
11942,15003,0
12038,0,0
12143,12852,0
12239,69768,0
12345,0,0
12450,14137,0
12547,38556,0
12647,25704,0
12747,25704,0
12848,34700,0
12951,12852,0
13049,15422,0
13149,25704,0
13249,15422,0
13352,12852,0
13446,0,0
13552,12852,0
13652,23133,0
13752,14709,0
13855,23133,0
13954,418607,0
14051,567951,31602
14152,1118124,581775
14251,880522,344173
14351,1229936,693587
14451,1076194,539845
14551,0,0
14660,12852,0
14760,34700,0
14864,23133,0
14957,48465,0
15059,53071,0
15160,19459,0
15259,209303,0
15361,12852,0
15462,25704,0
15566,23535,0
15669,0,0
15797,47764,0
15864,432561,0
15965,92416,0
16068,35381,0
16176,12852,0
16271,18337,0
16326,25704,0
16422,12852,0
16522,44128,0
16623,0,0
16728,28305,0
16833,14137,0
16919,209303,0
17047,184707,0
17123,949579,413230
17223,1118124,581775
17323,978358,442009
17428,0,0
17530,0,0
17631,0,0
17728,62791,0
17841,11566,0
17933,0,0
18033,12852,0
18135,14137,0
18238,12852,0
18336,14709,0
18435,14137,0
18538,12852,0
18639,15677,0
18741,34489,0
18848,501005,0
18941,383724,0
19045,153489,0
19141,833495,297146
19242,1397655,861306
19341,419296,0
19447,31354,0
19549,25704,0
19649,25704,0
19750,23133,0
19850,0,0
19950,69768,0
20053,12852,0
20152,0,0
20254,0,0
20354,24781,0
20457,0,0
20561,12852,0
20657,33341,0
20758,482040,0
20858,512772,0
20958,153489,0
21068,20563,0
21166,949579,413230
21262,1076194,539845
21362,1257889,721540
21468,20563,0
21568,16521,0
21669,0,0
21771,0,0
21866,139536,0
21966,125582,0
22067,84015,0
22167,69768,0
22275,0,0
22368,141987,0
22474,23133,0
22576,12852,0
22670,139536,0
22779,17690,0
22882,439538,0
22977,363366,0
23072,153489,0
23178,11566,0
23278,0,0
23380,11566,0
23481,0,0
23577,209303,0
23682,30007,0
