Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
54,324972,95687
130,361080,131795
232,361080,131795
331,227480,0
434,324972,95687
533,288864,59579
638,238312,9027
734,361080,131795
834,361080,131795
935,288864,59579
1035,317750,88465
1135,259977,30692
1239,361080,131795
1336,361080,131795
1437,361080,131795
1537,361080,131795
1638,252756,23471
1738,361080,131795
1842,361080,131795
1939,324972,95687
2043,361080,131795
2148,224310,0
2247,41811,0
2356,11566,0
2451,19459,0
2552,12852,0
2655,25704,0
2751,79437,0
2852,324972,95687
2950,144432,0
3056,0,0
3155,16670,0
3257,12852,0
3357,23133,0
3456,39718,0
3558,12852,0
3659,12852,0
3757,39718,0
3861,12852,0
3964,23133,0
4059,72216,0
4164,12852,0
4264,34700,0
4364,14137,0
4466,23133,0
4569,12852,0
4666,28274,0
4771,0,0
4870,13767,0
4973,11566,0
5021,27535,0
5122,0,0
5224,12852,0
5324,12852,0
5424,12852,0
5525,12852,0
5623,79437,0
5725,0,0
5829,23133,0
5929,13767,0
6028,15144,0
6132,12852,0
6227,144432,0
6327,108324,0
6430,11566,0
6531,14709,0
6631,28274,0
6732,34700,0
6833,25704,0
6933,25704,0
7033,0,0
7135,12852,0
7235,11566,0
7337,0,0
7438,12852,0
7539,12852,0
7638,35381,0
7740,12852,0
7841,14137,0
7941,12390,0
8043,12852,0
8143,0,0
8244,0,0
8346,11566,0
8447,13767,0
8548,12852,0
8648,12852,0
8750,11566,0
8852,12852,0
8952,0,0
9052,24781,0
9154,0,0
9255,20563,0
9357,0,0
9458,12852,0
9558,12852,0
9660,0,0
9760,23133,0
9861,0,0
9962,25704,0
10064,0,0
10163,28218,0
10264,0,0
10364,12852,0
10465,12852,0
10566,12390,0
10666,16180,0
10766,12852,0
10866,14137,0
10967,23133,0
11064,0,0
11166,23133,0
11267,23133,0
11367,12852,0
11468,14137,0
11568,12852,0
11669,0,0
11769,11566,0
11871,0,0
11972,11566,0
12073,23133,0
12175,0,0
12275,27535,0
12376,11566,0
12476,14137,0
12578,12852,0
12678,13767,0
12779,0,0
12879,23133,0
12980,12852,0
13081,12852,0
13182,0,0
13282,12852,0
13382,12852,0
13483,13767,0
13584,12852,0
13685,0,0
13785,23133,0
13886,0,0
13987,0,0
14088,11566,0
14190,12852,0
14291,58379,0
14394,23133,0
14495,14137,0
14595,23133,0
14694,14137,0
14797,12852,0
14897,14709,0
15002,23133,0
15099,35381,0
15201,13767,0
15303,14137,0
15402,23133,0
15502,14137,0
15603,25704,0
15703,25704,0
15804,12852,0
15904,0,0
16007,23133,0
16106,12852,0
16208,12852,0
16309,14137,0
16410,23133,0
16510,12852,0
16611,12852,0
16712,23133,0
16813,14137,0
16914,0,0
17014,13767,0
17115,23133,0
17215,0,0
17316,12852,0
17418,12852,0
17518,14709,0
17619,12852,0
17720,12852,0
17821,62717,0
17922,0,0
18022,23133,0
18122,12852,0
18223,13767,0
18324,0,0
18425,23133,0
18526,0,0
18626,23133,0
18727,0,0
18830,25704,0
