Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
39,332193,72577
108,361080,101464
206,223869,0
307,288864,29248
411,324972,65356
510,119156,0
615,252756,0
711,361080,101464
811,209426,0
912,119156,0
1012,216648,0
1112,317750,58134
1212,361080,101464
1313,361080,101464
1413,361080,101464
1514,194983,0
1614,361080,101464
1715,36108,0
1815,158875,0
1917,292474,32858
2017,180540,0
2117,72216,0
2217,79437,0
2318,148042,0
2421,0,0
2523,11566,0
2623,19459,0
2724,252756,0
2826,270810,11194
2924,129988,0
3029,0,0
3135,23133,0
3230,38919,0
3331,12852,0
3429,180540,0
3533,0,0
3633,0,0
3734,0,0
3838,0,0
3936,25704,0
4034,180540,0
4137,23133,0
4239,14137,0
4340,23133,0
4439,39715,0
4540,144432,0
4640,16670,0
4742,11566,0
4846,12852,0
4943,14137,0
5044,0,0
5146,11566,0
5247,23133,0
5346,23133,0
5447,0,0
5547,361080,101464
5647,12852,0
5749,12852,0
5850,14137,0
5950,0,0
6050,0,0
6151,34700,0
6254,361080,101464
6349,361080,101464
6452,0,0
6553,0,0
6654,20563,0
6755,0,0
6860,0,0
6957,38556,0
7057,12852,0
7165,12852,0
7259,34489,0
7359,25704,0
7459,12852,0
7559,12852,0
7664,0,0
7761,12852,0
7861,12852,0
7966,12852,0
8067,25704,0
8169,12852,0
8265,28274,0
8367,12852,0
8466,25704,0
8566,12852,0
8667,0,0
8769,11566,0
8869,12852,0
8971,14137,0
9071,23133,0
9171,12852,0
9271,0,0
9372,12390,0
9474,12852,0
9576,12852,0
9676,0,0
9777,0,0
9878,0,0
9978,0,0
10080,12852,0
10181,12852,0
10282,12852,0
10382,12852,0
10483,0,0
10585,13767,0
10686,12852,0
10785,12852,0
10887,12852,0
10987,12852,0
11087,34700,0
11189,23133,0
11289,12852,0
11390,0,0
11491,0,0
11591,0,0
11692,15677,0
11746,51734,0
11844,29418,0
11945,12852,0
12043,0,0
12143,0,0
12245,11566,0
12348,12852,0
12446,12852,0
12546,20563,0
12646,25704,0
12748,0,0
12851,23133,0
12948,12852,0
13049,12852,0
13149,12852,0
13249,0,0
13355,11566,0
13450,25704,0
13551,12852,0
13651,0,0
13752,12852,0
13857,11566,0
13952,0,0
14053,25704,0
14154,0,0
14257,12852,0
14354,12852,0
14454,23133,0
14554,14137,0
14655,23133,0
14760,0,0
14858,12852,0
14959,14137,0
15060,23133,0
15160,0,0
15270,64994,0
15362,32250,0
15463,17690,0
15564,12852,0
15665,25704,0
15767,14137,0
15867,23133,0
15968,0,0
16070,12852,0
16169,24781,0
16271,12852,0
16374,12852,0
16471,25704,0
16572,25704,0
16673,12852,0
16777,14137,0
16874,23133,0
16975,0,0
17075,0,0
17176,0,0
17288,0,0
17377,31354,0
17478,14137,0
17579,23133,0
17680,0,0
17777,144432,0
17881,11566,0
17982,12852,0
18083,12852,0
18183,14137,0
18286,0,0
18385,0,0
18485,12852,0
18586,23133,0
18688,0,0
18786,33341,0
18888,0,0
18988,25704,0
19089,11566,0
19190,0,0
19290,31843,0
19391,0,0
19492,23133,0
19593,25704,0
19693,25704,0
19800,11566,0
19894,15422,0
19995,12852,0
20096,32130,0
20200,12852,0
20297,25704,0
20397,23133,0
20498,0,0
20599,0,0
20702,12852,0
20800,25704,0
20900,0,0
21002,12852,0
21105,12852,0
21203,13767,0
21304,14137,0
21405,25704,0
21505,0,0
21608,23133,0
21705,28274,0
21806,12852,0
21906,23133,0
22012,12852,0
22105,79437,0
22208,0,0
22308,23133,0
22409,0,0
22510,20563,0
22610,0,0
22710,13767,0
22812,23133,0
22912,14709,0
23014,0,0
23114,14137,0
23214,13767,0
23315,12852,0
23415,12852,0
23516,12852,0
23616,12852,0
23717,23133,0
23816,12852,0
23918,12852,0
24018,12852,0
24119,14709,0
24219,0,0
24320,13767,0
24423,11566,0
24526,12852,0
24623,25704,0
24723,23133,0
24825,0,0
24931,12852,0
25024,15677,0
25125,0,0
25226,13767,0
25328,0,0
25432,12852,0
25529,0,0
25629,32130,0
25734,23133,0
25830,38919,0
25932,0,0
26031,25704,0
26132,0,0
26232,23133,0
26333,23133,0
26436,0,0
26535,27535,0
26636,0,0
26737,12852,0
26838,12852,0
26939,12852,0
27039,13767,0
27140,12852,0
27241,0,0
27341,14709,0
27444,25704,0
27543,23133,0
27643,0,0
27744,12852,0
27845,12852,0
27945,12852,0
28047,12852,0
