Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
21,914841,326564
113,880522,292245
208,461226,0
309,614968,26691
423,69768,0
516,205272,0
562,124407,0
670,347929,0
821,195350,0
922,0,0
1017,69768,0
1117,251164,0
1223,0,0
1319,69768,0
1419,104453,0
1523,44226,0
1579,697680,109403
1677,831674,243397
1780,21788,0
1880,0,0
1981,23133,0
2082,0,0
2185,12852,0
2279,153489,0
2384,12852,0
2496,47764,0
2585,38919,0
2693,25704,0
2790,537213,0
2883,559062,0
2988,12852,0
3094,12852,0
3189,25704,0
3291,160709,0
3385,759663,171386
3485,516319,0
3591,11566,0
3691,28274,0
3787,69768,0
3889,139536,0
3996,53071,0
4088,153489,0
4193,12390,0
4289,139536,0
4389,76744,0
4491,279072,0
4589,614968,26691
4691,0,0
4790,139536,0
4896,0,0
4992,69768,0
5098,23133,0
5196,19459,0
5296,28218,0
5397,0,0
5521,503276,0
5593,223624,0
5694,188373,0
5798,16670,0
5901,12852,0
5999,25704,0
6103,0,0
6200,12852,0
6300,0,0
6410,23133,0
6502,19459,0
6604,1161719,573442
6699,461226,0
6799,0,0
6905,12852,0
7005,15921,0
7105,0,0
7203,0,0
7311,11566,0
7404,76492,0
7527,47764,0
7609,606981,18704
7712,23133,0
7807,69768,0
7911,12852,0
8013,23133,0
8114,15422,0
8218,23133,0
8314,31843,0
8416,31354,0
8513,0,0
8613,1257889,669612
8713,1118124,529847
8813,307484,0
8918,15921,0
9018,16180,0
9120,14137,0
9222,23133,0
9321,15144,0
9422,23133,0
9523,0,0
9654,1013573,425296
9719,1397655,809378
9819,1397655,809378
9922,39192,0
10026,23133,0
10130,23133,0
10227,28274,0
10328,12852,0
10429,14137,0
10535,20563,0
10626,153489,0
10733,46267,0
10834,12852,0
10941,12852,0
11034,0,0
11134,23133,0
11234,25704,0
11334,34489,0
11437,10281,0
11532,83721,0
11637,279072,0
11734,144432,0
11842,0,0
11939,14137,0
12039,25704,0
12139,23133,0
12240,25704,0
12352,12852,0
12441,34489,0
12542,23133,0
12653,313955,0
12741,1076194,487917
12841,307484,0
12946,17690,0
13054,12852,0
13144,139536,0
13244,62791,0
13349,0,0
13451,23133,0
13546,0,0
13656,35381,0
13747,230234,0
13853,23133,0
13948,69768,0
14051,184833,0
14152,31843,0
14253,12852,0
14353,30288,0
14458,23133,0
14551,69768,0
14656,23133,0
14760,684186,95909
14854,614968,26691
14963,11566,0
15073,376747,0
15176,23133,0
15277,25704,0
15378,32130,0
15478,14137,0
15580,12852,0
15675,69768,0
15781,12852,0
15877,209303,0
15978,31843,0
16084,0,0
16180,29418,0
16281,25704,0
16381,25704,0
16485,0,0
16585,15422,0
16682,0,0
16783,348840,0
16886,25083,0
16987,69768,0
17088,0,0
17190,12852,0
17240,0,0
17348,20563,0
17439,60888,0
17542,32130,0
17638,76744,0
17760,33341,0
17844,1290799,702522
17942,348515,0
18048,12852,0
18148,25704,0
18248,14137,0
18353,34700,0
18445,0,0
18545,69768,0
18646,0,0
18752,12852,0
18852,224310,0
18952,14137,0
19052,23133,0
19154,12852,0
19255,0,0
19354,0,0
19459,14109,0
19557,28274,0
19657,0,0
19756,34700,0
19860,56209,0
19955,949579,361302
20054,312560,0
20159,0,0
20267,12852,0
20360,14137,0
20463,14137,0
20562,12852,0
20675,101176,0
20768,25704,0
20867,19459,0
20970,53071,0
