Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
93,474789,248769
116,1397655,1171635
219,1397655,1171635
320,1118124,892104
416,1118124,892104
519,0,0
626,313955,87935
724,14137,0
826,306979,80959
929,79607,0
1024,279072,53052
1125,153489,0
1234,29418,0
1330,18337,0
1430,63686,0
1534,42411,0
1635,14137,0
1729,69768,0
1829,76744,0
1933,750145,524125
2029,614968,388948
2135,23133,0
2234,15677,0
2330,76744,0
2431,62791,0
2538,14137,0
2636,12852,0
2736,55013,0
2840,25704,0
2943,50012,0
3039,626722,400702
3137,645399,419379
3246,208188,0
3338,427310,201290
3450,12852,0
3544,29418,0
3640,383724,157704
3752,25704,0
3847,12852,0
3948,25704,0
4051,15422,0
4151,26476,0
4248,18812,0
4348,12852,0
4451,12852,0
4548,0,0
4648,348840,122820
4747,416747,190727
4853,0,0
4954,0,0
5053,17690,0
5150,76744,0
5255,11566,0
5356,12852,0
5457,14137,0
5558,23133,0
5669,115897,0
5755,1122995,896975
5855,419296,193276
5956,0,0
6060,33341,0
6162,12852,0
6265,12852,0
6366,12852,0
6464,12852,0
6573,25704,0
6661,230234,4214
6772,0,0
6865,0,0
6969,23133,0
7070,12852,0
7165,0,0
7272,20563,0
7369,0,0
7471,418607,192587
7569,284873,58853
7668,125582,0
7774,0,0
7872,21228,0
7973,15677,0
8074,12852,0
8182,12852,0
8276,34700,0
8377,23133,0
8478,38556,0
8577,1397655,1171635
8675,1076194,850174
8775,419296,193276
8882,12852,0
8983,0,0
9078,139536,0
9182,0,0
9283,14709,0
9380,0,0
9486,11566,0
9585,25704,0
9686,23133,0
9818,1062217,836197
9887,1397655,1171635
9987,139765,0
10089,0,0
10193,12852,0
10297,14137,0
10390,125582,0
10496,0,0
10596,29418,0
10692,153489,0
10793,251164,25144
10896,28274,0
10998,30288,0
11098,12852,0
11199,14137,0
11303,58379,0
11400,12852,0
11497,348840,122820
11601,12852,0
11701,0,0
11801,76744,0
11909,1397655,1171635
12000,698827,472807
12101,0,0
12201,256386,30366
12301,83721,0
12406,12852,0
12507,25704,0
12609,12852,0
12707,0,0
12808,17690,0
12910,0,0
13011,44128,0
13069,267849,41829
13162,1041868,815848
13260,187536,0
13367,0,0
13522,83194,0
13617,41811,0
13715,69768,0
13774,0,0
13882,348840,122820
13966,0,0
14071,17244,0
14172,37172,0
14273,25704,0
14371,0,0
14472,11566,0
14573,23133,0
14674,36773,0
14770,153489,0
14925,83354,0
14976,1397655,1171635
15072,279531,53511
15173,76744,0
15276,62717,0
15377,23133,0
15481,25704,0
15582,29418,0
15681,23133,0
15781,25704,0
15892,25704,0
15989,1397655,1171635
16093,20563,0
16193,14137,0
16292,25704,0
16393,0,0
16493,63686,0
16594,50012,0
16694,50588,0
16795,0,0
16896,12852,0
16992,626722,400702
17092,307484,81464
17197,23133,0
17297,25704,0
17404,12852,0
17498,18812,0
17599,25704,0
17700,25704,0
17804,37172,0
17900,14709,0
18004,12852,0
18097,851927,625907
18201,17690,0
18306,14137,0
18402,31843,0
18500,153489,0
18601,0,0
18703,12852,0
18807,34700,0
18907,14137,0
19007,279072,53052
19111,14137,0
19207,37472,0
19304,125582,0
19408,12852,0
19509,12852,0
19612,23133,0
19706,76744,0
19810,12852,0
19910,16670,0
20045,294773,68753
20110,1188106,962086
20209,139765,0
20311,0,0
20418,12852,0
20518,32130,0
20613,153489,0
20718,12852,0
20820,23133,0
20919,33341,0
21017,348840,122820
21120,61830,0
21220,47764,0
21321,69768,0
21421,12852,0
21523,25704,0
21619,153489,0
21723,26476,0
21825,35381,0
21925,35381,0
22021,230234,4214
22122,1118124,892104
22221,559062,333042
22330,11566,0
22423,76744,0
22528,11566,0
22629,27535,0
22730,12852,0
22835,23133,0
22930,0,0
23036,23133,0
23130,516870,290850
23228,69768,0
23333,0,0
23431,12852,0
23529,0,0
23629,125582,0
23735,0,0
23836,0,0
23936,12852,0
24037,23133,0
24138,731175,505155
24233,866546,640526
24339,11566,0
24442,14137,0
24540,16180,0
24641,23133,0
24742,14137,0
24844,25704,0
24943,0,0
25043,12852,0
25175,193222,0
25240,258141,32121
25344,25704,0
25444,47764,0
25548,0,0
25646,14137,0
25746,25704,0
25847,25704,0
25949,14137,0
26048,14709,0
26148,279072,53052
26246,978358,752338
26346,153742,0
26449,12852,0
26551,25704,0
26652,12852,0
26753,25704,0
26854,12852,0
26950,0,0
27050,0,0
27164,209303,0
27257,1076194,850174
27351,559062,333042
27453,0,0
27557,12852,0
27658,12852,0
27758,14137,0
27866,12852,0
27958,0,0
28062,25704,0
28164,0,0
28259,664705,438685
28363,19459,0
28478,0,0
28560,283975,57955
28660,0,0
28767,12852,0
28869,42411,0
28970,0,0
29067,50012,0
29173,0,0
29264,313955,87935
29373,0,0
29471,47764,0
29572,25704,0
29673,25704,0
29777,12852,0
29868,76744,0
29973,0,0
30075,23133,0
30175,16670,0
30308,769159,543139
30371,851927,625907
30476,0,0
30579,24781,0
30680,14137,0
30780,23133,0
30881,12852,0
30981,23133,0
31081,27535,0
31182,42411,0
31294,439538,213518
31381,154895,0
31486,11566,0
31587,23133,0
31690,0,0
31733,174420,0
31837,0,0
31938,12852,0
32038,12852,0
32136,76744,0
32245,23133,0
32344,843913,617893
32440,349413,123393
32545,31354,0
32648,12852,0
32747,25704,0
32846,34700,0
32948,14137,0
33049,0,0
33148,47031,0
33249,12852,0
33345,0,0
33451,11566,0
33546,76744,0
33646,85462,0
33750,23133,0
33852,14137,0
33953,18337,0
34052,12852,0
34153,12852,0
34258,11566,0
34358,138657,0
34454,109598,0
34557,0,0
34657,0,0
34769,12852,0
34854,139536,0
34958,12852,0
35059,31354,0
35159,17690,0
35263,0,0
35366,87155,0
35458,1397655,1171635
35563,28274,0
35663,27535,0
35764,0,0
35865,0,0
35970,12852,0
36066,29418,0
36166,32130,0
36266,0,0
36365,153489,0
36466,392075,166055
36571,23133,0
36672,25704,0
36778,0,0
36874,0,0
36975,12852,0
37076,12852,0
37176,30007,0
37279,12852,0
37391,32360,0
37473,759663,533643
37578,0,0
37679,0,0
37783,69768,0
37878,25704,0
37979,12852,0
38081,46267,0
38176,208907,0
38281,23133,0
38381,19459,0
38482,302455,76435
38580,802238,576218
38685,11566,0
38780,76744,0
38887,26476,0
38981,153489,0
39088,0,0
39191,0,0
39284,69768,0
39384,153489,0
39491,23133,0
39592,0,0
39694,23133,0
39787,125582,0
39888,0,0
39995,32130,0
40096,32360,0
40197,12852,0
40297,19459,0
40395,31843,0
40495,348840,122820
40598,39715,0
40703,35381,0
40799,30007,0
40897,0,0
41001,23133,0
41104,12852,0
41203,44226,0
41304,42411,0
41404,18337,0
41515,279072,53052
41603,1397655,1171635
41701,307484,81464
41803,69768,0
41904,30624,0
42005,12852,0
42103,0,0
42208,12852,0
42307,35381,0
42411,25704,0
42513,61830,0
42610,502329,276309
42713,0,0
42810,209303,0
42910,978358,752338
43010,419296,193276
43115,11566,0
43216,15422,0
43322,76744,0
43414,113420,0
43515,348840,122820
43614,139765,0
43715,0,0
43815,0,0
43922,11566,0
44020,0,0
44118,0,0
44224,20563,0
44324,14137,0
44424,0,0
44527,188373,0
44623,379831,153811
44723,0,0
44826,140564,0
44938,25704,0
45027,310993,84973
45124,0,0
45225,69768,0
45326,69768,0
45434,23133,0
45531,29418,0
45632,0,0
45730,209303,0
45829,445526,219506
45933,23133,0
46039,15422,0
46131,929375,703355
46232,84015,0
46335,0,0
46436,25704,0
46537,0,0
46591,25704,0
46687,39616,0
46785,139536,0
46885,731175,505155
46986,1397655,1171635
47086,1397655,1171635
47188,1397655,1171635
47288,503155,277135
47393,342093,116073
47496,12852,0
47593,39616,0
47696,28274,0
47794,523260,297240
47897,153489,0
47993,445526,219506
48098,19459,0
48200,23133,0
48308,23133,0
48405,627911,401891
48500,1229936,1003916
48600,419296,193276
48700,503155,277135
48804,12852,0
48911,12852,0
49008,19459,0
49110,28274,0
49211,14137,0
49311,12852,0
49407,69768,0
49513,0,0
49613,26476,0
49713,306979,80959
49809,656377,430357
49909,0,0
50013,0,0
50115,23133,0
50220,0,0
50317,12852,0
50417,25704,0
50519,12852,0
50620,23133,0
50716,388742,162722
50819,28274,0
50920,0,0
51021,0,0
51119,62791,0
51223,0,0
51324,14137,0
51427,209879,0
51530,25704,0
51622,139536,0
51736,306979,80959
51833,1290799,1064779
51923,1397655,1171635
52023,1397655,1171635
52124,1132100,906080
52228,0,0
52329,14137,0
52435,34700,0
52531,19459,0
52633,23133,0
52758,42328,0
52833,826133,600113
52932,42411,0
53035,23133,0
53135,17244,0
53237,0,0
53332,188373,0
53434,0,0
53533,125788,0
53638,12852,0
53738,25704,0
53859,864117,638097
53936,1076194,850174
54041,31843,0
54142,20610,0
54243,12852,0
54343,14137,0
54449,20563,0
54540,83721,0
54640,209303,0
54746,23133,0
54846,31354,0
54957,750145,524125
55043,1048241,822221
55152,11566,0
55250,14137,0
55344,0,0
55445,0,0
55546,69768,0
55651,15003,0
55753,17690,0
55848,69768,0
55956,51734,0
56050,626722,400702
56165,58379,0
56252,158875,0
56356,11566,0
56456,17244,0
56560,11566,0
56657,72698,0
56759,26476,0
56862,38556,0
56966,279072,53052
57058,348840,122820
