Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
52,49533,5616
113,238312,194395
218,361080,317163
312,292474,248557
413,324972,281055
519,32360,0
616,102816,58899
728,111450,67533
817,53071,9154
918,119156,75239
1017,227480,183563
1117,61248,17331
1221,0,0
1322,11566,0
1424,0,0
1525,12852,0
1620,79437,35520
1725,12852,0
1826,361080,317163
1925,216648,172731
2030,12852,0
2131,12852,0
2231,12852,0
2331,0,0
2433,25704,0
2536,12852,0
2637,24781,0
2743,129988,86071
2834,25557,0
2937,0,0
3038,11566,0
3138,28274,0
3240,14137,0
3337,0,0
3442,34700,0
3543,12852,0
3642,38556,0
3744,28274,0
3844,324972,281055
3941,144432,100515
4045,0,0
4146,0,0
4247,11566,0
4354,0,0
4448,35381,0
4549,0,0
4650,0,0
4751,25704,0
4848,180540,136623
4952,32130,0
5052,0,0
5153,12852,0
5254,0,0
5359,23133,0
5458,12852,0
5558,12852,0
5659,0,0
5761,12852,0
5899,231091,187174
5957,216648,172731
6061,12852,0
6161,12852,0
6262,14137,0
6362,12852,0
6463,0,0
6564,11566,0
6674,0,0
6766,16180,0
6866,53071,9154
6967,12852,0
7078,72531,28614
7173,21228,0
7275,23133,0
7376,0,0
7477,12852,0
7577,12852,0
7679,12852,0
7778,12852,0
7878,14709,0
7979,0,0
8078,72216,28299
8178,158875,114958
8281,12852,0
8382,0,0
8483,23133,0
8584,12852,0
8686,0,0
8786,23133,0
8888,119156,75239
8985,324972,281055
9089,12852,0
9191,0,0
9290,25704,0
9391,0,0
9491,14137,0
9598,0,0
9693,25704,0
9795,12852,0
9897,23133,0
9995,361080,317163
10093,361080,317163
10193,361080,317163
10293,324972,281055
10394,361080,317163
10494,108324,64407
10598,12852,0
10699,0,0
10805,12852,0
10897,129988,86071
10998,223869,179952
11101,32130,0
11204,14137,0
11303,0,0
11404,0,0
11504,12852,0
11609,14137,0
11706,23133,0
11809,20563,0
11863,0,0
11956,205815,161898
12059,23133,0
12162,23133,0
12262,0,0
12363,12852,0
12465,12852,0
12566,23133,0
12668,12852,0
12767,0,0
12872,11566,0
12978,62717,18800
13070,317750,273833
13174,14137,0
13273,25704,0
13373,23133,0
13473,34700,0
13574,0,0
13683,11566,0
13774,19459,0
13875,0,0
14004,32130,0
14079,361080,317163
14178,278031,234114
14290,25704,0
14385,25704,0
14479,36108,0
14583,34700,0
14684,28274,0
14789,20563,0
14887,15422,0
14987,0,0
15102,361080,317163
15185,361080,317163
15288,30007,0
15391,25704,0
15492,42411,0
15594,12852,0
15692,25704,0
15791,11566,0
15893,12852,0
15994,0,0
16126,274420,230503
16195,361080,317163
16294,180540,136623
16398,12852,0
16499,12852,0
16606,0,0
16700,38556,0
16801,11566,0
16903,11566,0
17004,16521,0
17103,31843,0
17203,0,0
17304,317750,273833
17406,12852,0
17511,11566,0
17609,12852,0
17710,12852,0
17809,13767,0
17910,13767,0
18013,14709,0
18114,88453,44536
18212,259977,216060
18315,25704,0
18417,55013,11096
18517,25704,0
18618,23133,0
18718,34700,0
18819,32360,0
18917,238312,194395
19020,12852,0
19122,34700,0
19222,14137,0
19323,23133,0
19435,0,0
19522,252756,208839
19626,0,0
19727,23133,0
19828,25704,0
19928,25704,0
20030,14137,0
20146,53071,9154
20230,361080,317163
20331,23133,0
20433,0,0
20532,12852,0
20633,12390,0
20734,14137,0
20838,12852,0
20938,12852,0
21038,25704,0
21144,11566,0
21239,324972,281055
21334,119156,75239
21442,34700,0
21540,36108,0
21636,35151,0
21739,25704,0
21840,34700,0
21941,28274,0
22042,25704,0
22146,12852,0
22247,14137,0
22344,90270,46353
22446,12390,0
22497,0,0
22597,0,0
22698,0,0
22799,24781,0
22899,13767,0
23001,13767,0
23102,12852,0
23215,37172,0
23303,25704,0
23410,0,0
23507,23133,0
23608,14137,0
23708,0,0
23809,23133,0
23913,0,0
24008,14137,0
24110,12852,0
24214,23133,0
24344,361080,317163
24408,238312,194395
24513,23133,0
24616,14137,0
24714,23133,0
24814,25704,0
24919,0,0
25011,0,0
25118,20563,0
25215,14137,0
25315,25704,0
25417,216648,172731
25514,144432,100515
25620,12852,0
25720,0,0
25821,12852,0
25922,11566,0
26023,0,0
26124,0,0
26225,0,0
26324,216648,172731
26427,361080,317163
26530,25704,0
26630,25704,0
26734,0,0
26832,14137,0
26932,14137,0
27033,12852,0
27134,12852,0
27240,0,0
27335,223869,179952
27432,180540,136623
27538,39715,0
27636,361080,317163
27737,10281,0
27839,133599,89682
27940,23133,0
28041,12852,0
28141,12852,0
28239,0,0
28357,90270,46353
28443,299696,255779
28547,23133,0
28646,14137,0
28746,14709,0
28848,11566,0
28949,14137,0
29050,23133,0
29150,14137,0
29251,23133,0
29368,76819,32902
29450,314139,270222
29552,12852,0
29655,12852,0
29755,0,0
29856,15921,0
29956,35381,0
30057,12852,0
30160,0,0
30266,23133,0
30382,42328,0
30485,361080,317163
30559,198594,154677
30665,0,0
30765,25704,0
30865,23133,0
30967,12852,0
31067,14137,0
31168,12852,0
31269,0,0
31369,0,0
31471,44128,211
31583,204456,160539
31670,34700,0
31771,25704,0
31872,0,0
31971,129988,86071
32074,12852,0
32175,14137,0
32274,25704,0
32377,14137,0
32483,270810,226893
32578,361080,317163
32678,194983,151066
32782,14137,0
32883,23133,0
32984,0,0
33084,12852,0
33187,23133,0
33289,0,0
33387,14137,0
33485,108324,64407
33585,317750,273833
33689,0,0
33792,12852,0
33840,0,0
33940,34419,0
34042,12852,0
34141,0,0
34242,32130,0
34343,14137,0
34444,23133,0
34579,324972,281055
34641,270810,226893
34747,12852,0
34844,58379,14462
34946,0,0
35046,23133,0
35151,12852,0
35247,38556,0
35346,180540,136623
35448,14137,0
35549,23133,0
35648,25704,0
35749,14137,0
35862,97491,53574
35949,119156,75239
36053,12852,0
36154,25704,0
36254,23133,0
36355,0,0
36456,12852,0
36555,65455,21538
36658,23133,0
36758,0,0
36859,12852,0
36961,11566,0
37062,0,0
37163,14137,0
37263,12852,0
37364,14137,0
37465,20563,0
37570,144432,100515
37667,238312,194395
37769,0,0
37870,25704,0
37971,25704,0
38076,14137,0
38175,25704,0
38274,0,0
38376,25704,0
38476,14137,0
38587,148042,104125
38675,158875,114958
38775,144432,100515
38877,38556,0
38979,14137,0
39081,12852,0
39181,12852,0
39282,23133,0
39382,0,0
39484,23133,0
39608,53071,9154
39693,361080,317163
39783,151002,107085
39888,32130,0
39988,28274,0
40088,14137,0
40189,12852,0
40288,15422,0
40394,0,0
40490,25704,0
40590,0,0
40691,11566,0
40791,14137,0
40903,194983,151066
40992,77112,33195
41094,12852,0
41200,0,0
41297,34700,0
41397,14137,0
41498,32130,0
41599,14137,0
41723,259977,216060
41799,133599,89682
41903,14137,0
42008,20563,0
42106,14137,0
42205,23133,0
42303,108324,64407
42405,0,0
42507,12852,0
42607,0,0
42710,220496,176579
42807,361080,317163
42910,106143,62226
43012,12852,0
43113,12852,0
43213,25704,0
43320,20563,0
43415,12852,0
43516,12852,0
43615,34700,0
43716,158875,114958
43814,216648,172731
43917,11566,0
44018,0,0
44119,11566,0
44221,0,0
44321,0,0
44431,0,0
44523,23133,0
44624,0,0
44724,0,0
44824,292474,248557
