Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
63,49533,17116
117,238312,205895
219,288864,256447
319,252756,220339
421,216648,184231
523,23133,0
625,14137,0
722,144432,112015
829,0,0
927,25704,0
980,25704,0
1077,12852,0
1178,12852,0
1283,32130,0
1380,288864,256447
1479,252756,220339
1583,0,0
1684,0,0
1784,12852,0
1887,12852,0
1990,0,0
2089,13767,0
2188,25704,0
2289,12852,0
2389,12852,0
2491,13767,0
2593,0,0
2693,13238,0
2794,15677,0
2892,0,0
2997,20563,0
3097,0,0
3198,0,0
3300,23133,0
3400,13767,0
3502,12852,0
3601,12852,0
3703,12852,0
3803,12852,0
3905,12852,0
4008,14709,0
4112,38556,6139
4210,0,0
4310,0,0
4411,11566,0
4511,0,0
4616,12852,0
4714,0,0
4816,12852,0
4916,23133,0
5017,0,0
5114,0,0
5219,11566,0
5318,12852,0
5420,12852,0
5521,0,0
5622,11566,0
5724,0,0
5825,11566,0
5925,28218,0
6027,0,0
6132,23133,0
6230,0,0
6332,11566,0
6432,25704,0
6532,0,0
6638,23133,0
6734,0,0
6835,23133,0
6936,0,0
7038,12852,0
7141,20563,0
7241,12852,0
7342,0,0
7442,0,0
7544,32130,0
7645,0,0
7747,12852,0
7846,0,0
7948,0,0
8049,0,0
8150,11566,0
8251,0,0
8360,11566,0
8404,58837,26420
8504,14137,0
8605,12852,0
8706,0,0
8807,23133,0
8908,12852,0
9008,13767,0
9111,12852,0
9213,0,0
9312,28218,0
9414,12852,0
9514,12852,0
9615,23133,0
9717,0,0
9817,23133,0
9918,12852,0
10018,0,0
10119,12852,0
10220,34700,2283
10321,0,0
10421,34419,2002
10522,0,0
10622,12852,0
10723,13767,0
10824,23133,0
10924,0,0
11025,12852,0
11126,12852,0
11226,0,0
11326,20563,0
11427,12852,0
11527,13767,0
11630,0,0
11730,12852,0
11831,0,0
11931,0,0
12032,12852,0
12133,0,0
12241,11566,0
12336,0,0
12437,22028,0
12536,0,0
12637,11566,0
12741,0,0
12838,12852,0
12939,0,0
13040,15144,0
13141,23133,0
13249,23133,0
13342,15422,0
13443,12852,0
