Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
47,101102,61225
115,0,0
166,88453,48576
268,31843,0
372,12852,0
471,12852,0
571,14137,0
672,14137,0
775,12852,0
871,108324,68447
973,14137,0
1075,14109,0
1177,12852,0
1278,12852,0
1379,23133,0
1480,0,0
1581,25704,0
1683,39715,0
1781,35381,0
1883,12852,0
1983,14137,0
2084,14137,0
2185,23133,0
2286,0,0
2387,12852,0
2487,108324,68447
2589,23133,0
2693,12852,0
2790,25704,0
2888,36108,0
2992,25704,0
3093,0,0
3193,13767,0
3294,23133,0
3395,12852,0
3495,12852,0
3596,14137,0
3697,12852,0
3792,108324,68447
3896,0,0
3996,12852,0
4097,12852,0
4200,15677,0
4297,25704,0
4400,23133,0
4500,25704,0
4599,32130,0
4702,0,0
4799,25704,0
4900,25704,0
5001,23133,0
5101,23133,0
5202,13767,0
5302,0,0
5403,12852,0
5504,13767,0
5610,11566,0
5706,0,0
5807,11566,0
5907,12852,0
6008,12852,0
6109,12852,0
6210,0,0
6310,12852,0
6413,12852,0
6510,36108,0
6613,12852,0
6718,11566,0
6815,17244,0
6916,12852,0
7017,0,0
7118,12852,0
7220,12852,0
7319,12852,0
7419,13767,0
7519,13767,0
7620,13767,0
7722,12852,0
7822,12852,0
7923,13767,0
8024,0,0
8125,23133,0
8225,12852,0
8326,12852,0
8426,0,0
8527,0,0
8627,20563,0
8728,0,0
8827,12852,0
8928,0,0
9029,23133,0
9130,12852,0
9231,25704,0
9333,23133,0
9433,0,0
9534,12852,0
9634,23133,0
9734,14137,0
9834,23133,0
9935,0,0
10036,11566,0
10138,34700,0
10238,14137,0
10338,12852,0
10438,14137,0
10543,11566,0
10640,0,0
10741,23133,0
10841,0,0
10943,11566,0
11044,12852,0
11145,0,0
11246,12852,0
11347,12852,0
11448,12852,0
11550,12852,0
11649,0,0
11750,12852,0
11851,23133,0
11952,0,0
12052,13767,0
12153,11566,0
12253,0,0
12353,25704,0
12454,12852,0
12554,14137,0
12655,20563,0
12755,0,0
12856,11566,0
12957,0,0
13058,12852,0
13160,11566,0
13261,0,0
13362,23133,0
13462,42411,2534
13563,12852,0
13664,0,0
13765,28218,0
13861,79437,39560
13965,12852,0
14065,0,0
14164,139077,99200
14267,0,0
14368,23133,0
14469,0,0
14569,13767,0
14670,0,0
14720,20563,0
14821,27535,0
14922,12852,0
15021,12390,0
15122,0,0
15223,12852,0
15324,12852,0
15425,0,0
15526,12852,0
15626,12390,0
15727,0,0
15828,26476,0
15929,12852,0
16029,12852,0
16130,12852,0
16232,23133,0
16332,12852,0
16433,0,0
16535,12852,0
16634,0,0
16735,23133,0
16836,0,0
16937,12852,0
17039,12852,0
17138,13767,0
17239,0,0
17339,13767,0
17445,23133,0
17538,79437,39560
17642,0,0
17742,12852,0
17843,12852,0
17944,12852,0
18044,12852,0
18145,13767,0
18246,11566,0
18346,14137,0
18446,0,0
18547,12852,0
18646,34700,0
18747,12852,0
