Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
20,93880,61628
78,216648,184396
178,144432,112180
282,11566,0
382,0,0
483,23133,0
584,19459,0
682,97491,65239
784,25704,0
884,12852,0
986,25704,0
1086,0,0
1188,12852,0
1289,13767,0
1388,144432,112180
1489,26476,0
1592,12852,0
1691,0,0
1793,14137,0
1893,12852,0
1994,12852,0
2095,23133,0
2196,12852,0
2297,14709,0
2398,12852,0
2499,0,0
2600,25704,0
2700,13767,0
2802,12852,0
2902,12852,0
3003,11566,0
3103,0,0
3204,0,0
3306,25704,0
3405,25704,0
3506,0,0
3606,13767,0
3711,12852,0
3807,14137,0
3908,0,0
4010,95529,63277
4112,12852,0
4212,25704,0
4312,12852,0
4413,0,0
4515,0,0
4617,57834,25582
4714,27535,0
4815,0,0
4915,25704,0
5017,23133,0
5120,12852,0
5220,12852,0
5321,12852,0
5422,23133,0
5522,0,0
5627,12852,0
5724,25704,0
5824,0,0
5926,0,0
6029,23133,0
6127,14137,0
6228,0,0
6329,23133,0
6430,12852,0
6531,13767,0
6631,0,0
6733,0,0
6833,12390,0
6934,0,0
7035,0,0
7141,0,0
7238,0,0
7339,11566,0
7440,0,0
7543,11566,0
7647,11566,0
7744,0,0
7845,23133,0
7946,0,0
8047,12852,0
8150,20563,0
8247,23133,0
8349,0,0
8449,37172,4920
8550,0,0
8655,0,0
8754,12852,0
8853,26476,0
8955,0,0
9056,24781,0
9156,11566,0
9258,12852,0
9360,0,0
9461,12852,0
9561,14709,0
9663,25704,0
9763,0,0
9864,13767,0
9965,12852,0
10065,0,0
10168,14709,0
10216,29418,0
10318,12852,0
10421,13767,0
10521,12852,0
10621,0,0
10721,24781,0
10822,23133,0
10925,12852,0
11023,0,0
11123,14137,0
11223,0,0
11325,23133,0
11429,12852,0
11525,23133,0
11626,23133,0
11726,0,0
11829,23133,0
11929,0,0
12032,0,0
12127,12852,0
12230,0,0
12331,23133,0
12432,13767,0
12533,0,0
12633,12852,0
12734,25704,0
12834,0,0
12936,12852,0
13035,13767,0
13136,11566,0
13236,0,0
13338,0,0
13442,0,0
13541,12852,0
