Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
16,75826,17358
68,180540,122072
169,214371,155903
272,14137,0
372,28274,0
475,38556,0
578,25704,0
674,28274,0
776,32130,0
880,12852,0
975,198594,140126
1082,12852,0
1179,25704,0
1281,12852,0
1378,238312,179844
1482,0,0
1584,34700,0
1683,14137,0
1784,23133,0
1885,12852,0
1985,12852,0
2091,12852,0
2187,14137,0
2287,12852,0
2388,0,0
2489,0,0
2588,0,0
2689,23133,0
2790,0,0
2891,11566,0
2993,12852,0
3094,13767,0
3195,0,0
3296,14137,0
3396,12852,0
3496,13767,0
3598,12852,0
3698,13767,0
3799,12852,0
3898,12852,0
3998,59424,956
4101,23133,0
4201,27535,0
4303,12852,0
4403,14137,0
4507,13767,0
4600,72216,13748
4705,12852,0
4805,24781,0
4904,12852,0
5005,0,0
5106,13238,0
5209,12852,0
5308,12852,0
5409,0,0
5512,12852,0
5613,12852,0
5714,0,0
5817,0,0
5915,14709,0
6016,11566,0
6117,0,0
6219,0,0
6321,12852,0
6420,0,0
6521,0,0
6622,11566,0
6723,0,0
6824,0,0
6933,20563,0
7026,0,0
7127,12852,0
7229,12852,0
7332,12852,0
7429,12852,0
7530,12852,0
7630,0,0
7731,0,0
7836,11566,0
7935,34700,0
8036,0,0
8137,46267,0
8241,0,0
8337,14137,0
8438,14137,0
8538,23133,0
8639,14137,0
8741,12852,0
8842,12852,0
8942,12852,0
9043,23133,0
9143,0,0
9246,12852,0
9346,12852,0
9446,24781,0
9548,0,0
9649,12852,0
9749,24781,0
9851,12852,0
9951,0,0
10052,12852,0
10153,23133,0
10254,0,0
10304,0,0
10405,23133,0
10506,0,0
10609,12852,0
10708,12852,0
10810,23133,0
10910,0,0
11011,13767,0
11113,0,0
11214,20563,0
11315,0,0
11424,13767,0
11514,144432,85964
11617,0,0
11720,12852,0
11820,12852,0
11920,23133,0
12023,0,0
12124,0,0
12225,0,0
12333,0,0
12428,16670,0
12527,0,0
12628,12852,0
12729,0,0
12837,20563,0
12933,0,0
13032,0,0
13133,13767,0
13234,12852,0
13339,0,0
13436,0,0
