Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
68,155264,117610
128,361080,323426
232,361080,323426
326,223869,186215
427,324972,287318
529,12852,0
631,14137,0
734,0,0
838,23133,0
930,361080,323426
1030,361080,323426
1131,144432,106778
1232,97491,59837
1347,238312,200658
1439,324972,287318
1538,324972,287318
1637,198594,160940
1739,11566,0
1845,25704,0
1943,14137,0
2044,12852,0
2145,23133,0
2246,25704,0
2346,25704,0
2446,14137,0
2546,14137,0
2648,12852,0
2747,25704,0
2847,14137,0
2948,12852,0
3050,0,0
3152,23133,0
3252,16180,0
3353,23133,0
3459,38556,902
3558,278031,240377
3603,288864,251210
3703,108324,70670
3807,37630,0
3908,0,0
4008,12852,0
4116,0,0
4208,14137,0
4309,0,0
4409,12852,0
4512,20563,0
4614,0,0
4712,77838,40184
4817,12852,0
4918,25704,0
5015,25704,0
5115,12852,0
5215,0,0
5318,25704,0
5413,43329,5675
5518,11566,0
5618,24781,0
5719,0,0
5822,12852,0
5921,0,0
6022,23133,0
6122,0,0
6223,13767,0
6326,23133,0
6423,18337,0
6526,12852,0
6625,25704,0
6725,70762,33108
6827,0,0
6927,15144,0
7028,20563,0
7128,25704,0
7229,23133,0
7330,12852,0
7430,0,0
7533,23133,0
7633,12852,0
7734,58379,20725
7835,324972,287318
7935,38556,902
8037,0,0
8137,13767,0
8238,13238,0
8338,23133,0
8439,0,0
8540,12852,0
8640,12852,0
8741,12852,0
8841,15422,0
8942,12852,0
9043,0,0
9144,14709,0
9245,23133,0
9345,12852,0
9445,14137,0
9546,12852,0
9647,12852,0
9748,0,0
9849,12390,0
9951,14137,0
10052,12852,0
10152,12852,0
10254,14137,0
10354,23133,0
10455,0,0
10557,0,0
10657,23133,0
10758,23133,0
10858,14137,0
10959,0,0
11060,12852,0
11161,23133,0
11262,0,0
11363,0,0
11460,97491,59837
11563,23133,0
11664,14137,0
11764,88453,50799
11865,12852,0
11966,12852,0
12067,23133,0
12169,12852,0
12269,12852,0
12369,23133,0
12470,0,0
12571,12852,0
12672,0,0
12772,12852,0
12873,0,0
12973,24781,0
13074,0,0
13176,24781,0
13276,13767,0
13378,12852,0
13477,82440,44786
13578,11566,0
13679,0,0
13782,12852,0
13881,26476,0
13981,11566,0
14082,0,0
14183,12852,0
14289,23133,0
14384,13767,0
14486,79437,41783
14584,317750,280096
14688,34700,0
14788,32130,0
14889,25704,0
14996,32130,0
15086,50551,12897
15189,11566,0
15290,25704,0
15391,23133,0
15497,23133,0
15594,27535,0
15693,28274,0
15794,46267,8613
15898,14137,0
15997,12852,0
16097,12852,0
16198,0,0
16299,12852,0
16400,0,0
16500,12852,0
16600,14137,0
16700,12852,0
16800,0,0
16901,32130,0
17002,12852,0
17104,0,0
17204,23133,0
17305,0,0
17406,23133,0
17505,0,0
17605,23133,0
17706,12852,0
17807,14137,0
17907,23133,0
18010,0,0
18110,0,0
18211,11566,0
18311,0,0
18413,11566,0
18510,79437,41783
18613,25704,0
18713,12852,0
18814,34700,0
18915,12852,0
19017,0,0
19068,25704,0
19168,12852,0
19268,23133,0
19368,14137,0
19469,34700,0
19569,23133,0
19669,119156,81502
19769,38556,902
19871,25704,0
19975,34700,0
20071,36675,0
20172,23133,0
20273,14137,0
20373,23133,0
20474,25704,0
20574,11566,0
20698,34700,0
20777,361080,323426
20880,97298,59644
20978,29418,0
21079,23133,0
21179,28274,0
21279,12852,0
21382,23133,0
21481,34700,0
21582,14137,0
21682,12852,0
21786,23133,0
21888,0,0
21983,12852,0
22085,12852,0
22186,23133,0
22289,12852,0
22388,0,0
22489,23133,0
22591,0,0
22692,25704,0
22794,12852,0
22894,0,0
22995,32130,0
23096,0,0
23197,25704,0
23297,12852,0
23399,12852,0
23499,12852,0
23601,0,0
23702,23133,0
23803,0,0
23905,20563,0
24006,15144,0
24106,0,0
24207,14709,0
24308,11566,0
24411,12852,0
24511,12852,0
24612,14137,0
24709,119156,81502
24813,11566,0
24915,0,0
25015,25704,0
25116,12852,0
25217,23133,0
25317,35381,0
25418,12852,0
25519,12852,0
25619,0,0
25720,14709,0
