Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
28,1397655,283725
108,1397655,283725
209,1397655,283725
308,1397655,283725
409,1397655,283725
511,1397655,283725
612,419296,0
715,922452,0
814,880522,0
913,1076194,0
1014,419296,0
1114,628944,0
1215,559062,0
1314,768710,0
1414,279531,0
1518,379038,0
1615,245039,0
1718,28760,0
1816,237394,0
1917,880522,0
2017,349413,0
2123,12852,0
2218,348840,0
2324,0,0
2419,279072,0
2521,0,0
2628,23133,0
2721,188373,0
2826,0,0
2926,12852,0
3023,0,0
3130,35381,0
3222,1032639,0
3322,139765,0
3428,12852,0
3531,35381,0
3628,18736,0
3679,51408,0
3783,14137,0
3878,19459,0
3979,31354,0
4076,0,0
4181,20563,0
4280,0,0
4381,16670,0
4483,0,0
4578,348840,0
4685,15422,0
4788,11566,0
4879,83721,0
4984,35381,0
5081,69768,0
5186,23133,0
5291,0,0
5387,22996,0
5486,170924,0
5597,23133,0
5686,76744,0
5795,11566,0
5891,38556,0
6014,26476,0
6088,0,0
6196,34700,0
6290,188373,0
6394,16180,0
6493,76744,0
6590,62791,0
6696,25704,0
6797,32130,0
6898,0,0
7021,230234,0
7093,541260,0
7198,23133,0
7304,60015,0
7402,0,0
7504,0,0
7600,69768,0
7704,15003,0
7804,17690,0
7910,0,0
8005,19459,0
8107,383724,0
8204,1257889,143959
8304,125788,0
8409,0,0
8510,12852,0
8610,0,0
8712,14137,0
8807,209303,0
8907,417814,0
9012,12852,0
9108,139536,0
9213,12852,0
9311,153489,0
9418,30007,0
9522,46267,0
9610,139536,0
9714,0,0
9815,12852,0
9915,12852,0
10018,36675,0
10116,19459,0
10215,139536,0
10320,16180,0
10421,12852,0
10520,39715,0
10617,125582,0
10721,0,0
10824,25704,0
10923,0,0
11028,34700,0
11120,153489,0
11227,12852,0
11326,14137,0
11426,23133,0
11523,69768,0
11628,0,0
11731,12852,0
11825,153489,0
11925,125582,0
12031,0,0
12132,23133,0
12237,11566,0
12334,14137,0
12435,0,0
12535,0,0
12638,23133,0
12747,18736,0
12837,460468,0
12945,17690,0
13042,59424,0
13149,12852,0
13243,0,0
13344,12852,0
13445,14137,0
13545,14137,0
13648,11566,0
13747,35381,0
13845,417814,0
13943,122519,0
14050,35381,0
14154,12852,0
14249,12852,0
14351,25704,0
14451,27535,0
14553,12852,0
14658,12852,0
14751,29418,0
14852,22483,0
14953,47764,0
15055,12852,0
15153,12852,0
15253,53071,0
15354,47764,0
15455,12852,0
15559,34700,0
15657,14137,0
15757,32130,0
15858,14137,0
15956,69768,0
16061,12852,0
16159,18337,0
16262,23133,0
16359,348840,0
16462,0,0
16563,0,0
16662,15144,0
16763,36773,0
16865,38556,0
16968,0,0
17064,14137,0
17165,12852,0
17266,12852,0
17366,0,0
17471,23133,0
17567,19459,0
17668,12852,0
17769,15422,0
17876,29559,0
17970,0,0
18071,23133,0
18172,28274,0
18272,12852,0
18377,12852,0
18473,25704,0
18574,25704,0
18674,14137,0
18774,32130,0
18880,14137,0
18971,0,0
19077,14137,0
19172,69768,0
19280,12852,0
19383,23133,0
19481,0,0
19575,417814,0
19680,0,0
19780,23133,0
19881,12852,0
19981,0,0
20084,12852,0
20183,25704,0
20284,23133,0
20384,12852,0
20485,15677,0
20588,68989,0
20685,1132100,18170
20792,12852,0
20890,14137,0
20990,0,0
21091,23133,0
21192,25704,0
21287,170924,0
21388,69768,0
21492,0,0
21595,23133,0
21690,83721,0
21790,69768,0
21894,17690,0
21995,35381,0
22099,23133,0
22143,174420,0
22248,12852,0
22348,25704,0
22447,23133,0
22550,14137,0
22650,27535,0
22749,35381,0
22850,28274,0
22953,23133,0
23052,25704,0
23153,23133,0
23254,28274,0
23358,20563,0
23455,32360,0
23555,14137,0
23655,23133,0
23755,14137,0
23855,29418,0
23955,50012,0
24057,12852,0
24158,12852,0
24258,33341,0
24359,12852,0
24460,0,0
24560,0,0
24662,11566,0
24757,139536,0
24860,474789,0
24957,130691,0
25060,139536,0
25164,10281,0
25264,15422,0
25364,36773,0
25466,25704,0
25566,17690,0
25692,369770,0
25766,0,0
25870,14109,0
25971,0,0
26072,23133,0
26175,0,0
26270,76744,0
26376,12390,0
26480,47764,0
26578,0,0
26677,25704,0
26774,1257889,143959
26873,1229936,116006
26980,23133,0
27084,23133,0
27175,0,0
27276,0,0
27380,376747,0
27478,76744,0
27584,12852,0
27685,14137,0
27779,139536,0
27887,31354,0
27986,15677,0
28088,0,0
28188,12852,0
28288,25704,0
28392,20563,0
28482,153489,0
28587,12852,0
28683,251164,0
28784,139536,0
28888,23133,0
28986,22996,0
29088,12852,0
29188,42411,0
29295,23535,0
29389,25704,0
29491,15422,0
29591,18337,0
29688,76744,0
29793,20563,0
29892,24766,0
29993,11566,0
30093,23133,0
30194,0,0
30291,76744,0
30391,69768,0
30496,14137,0
30594,139536,0
30697,0,0
30800,73351,0
30898,1118124,4194
30995,614968,0
31100,26476,0
31206,12852,0
31301,18337,0
31403,12852,0
31505,0,0
31603,35381,0
31705,25704,0
31802,153489,0
31908,11566,0
32007,25704,0
32107,12852,0
32207,14137,0
32313,23133,0
32414,25704,0
32505,0,0
32613,47031,0
32710,183746,0
32814,34700,0
32911,23133,0
33012,14137,0
33114,12852,0
33213,12852,0
33321,25704,0
33410,69768,0
33518,12852,0
33620,25704,0
33721,474789,0
33812,698827,0
33917,14137,0
34021,25704,0
34119,14137,0
34220,12852,0
34320,28274,0
34423,25704,0
34522,45011,0
34620,15677,0
34721,25704,0
34822,32360,0
34921,230234,0
35023,0,0
35123,37172,0
35224,15422,0
35325,23133,0
35430,0,0
35527,28274,0
35628,14137,0
35730,25704,0
35835,12852,0
35929,0,0
36031,23133,0
36132,27535,0
36232,28274,0
36337,23133,0
36431,19459,0
36535,12852,0
36629,0,0
36738,47764,0
36831,569747,0
36930,0,0
37030,85462,0
37132,69768,0
37241,0,0
37335,22996,0
37437,25704,0
37538,12852,0
37638,0,0
37761,81376,0
37837,258141,0
37939,35381,0
38037,83721,0
38143,20563,0
38241,38919,0
38341,14137,0
38441,23133,0
38542,14137,0
38645,11566,0
38744,25704,0
38843,488375,0
38943,922452,0
39051,13238,0
39148,19459,0
39249,14137,0
39348,14137,0
39451,12852,0
39553,14137,0
39651,25704,0
39751,14137,0
39851,25704,0
39964,25704,0
40051,38919,0
40152,15422,0
40252,23133,0
40353,14137,0
40461,11566,0
40555,18337,0
40656,12852,0
40758,0,0
40859,11566,0
40956,18337,0
41053,153489,0
41157,30007,0
41257,32360,0
41362,32130,0
41459,28274,0
41560,34700,0
41660,25704,0
41761,0,0
41862,23133,0
41962,0,0
42063,0,0
42164,23133,0
42266,12852,0
42361,0,0
42465,23133,0
42572,25704,0
42663,76744,0
42767,0,0
42868,53071,0
42963,813203,0
43068,12852,0
43164,0,0
43270,0,0
43370,25704,0
43471,14137,0
43571,23133,0
43672,0,0
43769,69768,0
43877,70762,0
43975,1071363,0
44071,0,0
44172,0,0
44277,11566,0
44378,17690,0
44478,25704,0
44580,14137,0
44680,14137,0
44779,16180,0
44881,25704,0
44979,569747,0
45077,279531,0
45181,25704,0
45281,13238,0
45382,38919,0
45483,23133,0
45584,25704,0
45685,14137,0
45781,0,0
45887,12852,0
45986,14137,0
46087,32130,0
