Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,198594,164255
75,361080,326741
170,361080,326741
270,288864,254525
370,238312,203973
472,46359,12020
576,23133,0
676,12852,0
779,14137,0
873,194983,160644
973,361080,326741
1073,314139,279800
1177,23133,0
1278,25704,0
1375,72216,37877
1475,278031,243692
1576,361080,326741
1675,317750,283411
1779,51408,17069
1880,38556,4217
1981,0,0
2081,23133,0
2182,25704,0
2282,25704,0
2383,28274,0
2484,0,0
2586,32130,0
2686,0,0
2782,64994,30655
2886,0,0
2987,25704,0
3088,12852,0
3188,12852,0
3288,0,0
3391,12852,0
3507,47764,13425
3590,123660,89321
3688,361080,326741
3787,0,0
3892,0,0
3991,34700,361
4091,0,0
4192,12852,0
4293,0,0
4397,20563,0
4496,15144,0
4595,12852,0
4697,0,0
4793,64994,30655
4897,0,0
5000,12852,0
5099,23133,0
5200,12852,0
5301,12852,0
5401,13767,0
5506,12852,0
5602,16670,0
5703,0,0
5804,12852,0
5904,0,0
6010,0,0
6105,25704,0
6206,12852,0
6307,0,0
6408,0,0
6513,0,0
6607,39718,5379
6707,19459,0
6810,23133,0
6911,12852,0
7013,11566,0
7112,0,0
7212,12852,0
7314,14137,0
7418,12852,0
7516,25704,0
7616,25704,0
7718,144432,110093
7815,252756,218417
7920,14709,0
8020,0,0
8117,72216,37877
8220,25704,0
8320,23133,0
8421,12852,0
8522,0,0
8622,11566,0
8723,12852,0
8824,0,0
8926,20563,0
9026,0,0
9127,14137,0
9228,25704,0
9331,25704,0
9429,23133,0
9530,0,0
9631,14137,0
9732,13767,0
9833,0,0
9937,12852,0
10035,23133,0
10135,14137,0
10238,0,0
10343,0,0
10438,11566,0
10538,14137,0
10638,23133,0
10738,12852,0
10841,23133,0
10940,12852,0
11041,12852,0
11141,0,0
11242,23133,0
11344,12852,0
11444,23133,0
11544,0,0
11646,23133,0
11742,0,0
11846,12852,0
11947,0,0
12047,24781,0
12147,0,0
12247,32130,0
12347,14137,0
12448,12852,0
12548,0,0
12651,11566,0
12753,12852,0
12855,12852,0
12956,11566,0
13055,17244,0
13156,25704,0
13256,25704,0
13356,23133,0
13457,0,0
13557,13767,0
13677,55013,20674
13758,52461,18122
13859,12852,0
13961,0,0
14061,23133,0
14162,12852,0
14263,12852,0
14364,0,0
14464,0,0
14564,12852,0
14665,12852,0
14781,317750,283411
14863,266513,232174
14970,11566,0
15069,14137,0
15170,23133,0
15271,12852,0
15371,12852,0
15475,10281,0
15571,14137,0
15672,25704,0
15774,14137,0
15879,11566,0
15973,15422,0
16074,0,0
16175,12852,0
16281,11566,0
16376,0,0
16477,0,0
16578,11566,0
16679,11566,0
16784,12852,0
16882,0,0
16983,12852,0
17083,25704,0
17184,11566,0
17294,11566,0
17387,15144,0
17488,12852,0
17589,12852,0
17690,12852,0
17792,12852,0
17892,14137,0
17993,11566,0
18089,72216,37877
18193,0,0
18293,0,0
18395,12852,0
18495,34700,361
18595,0,0
18695,36108,1769
18795,74945,40606
18895,36108,1769
18998,14137,0
19099,34700,361
19202,14137,0
19305,25704,0
19402,14137,0
19503,14137,0
19603,23133,0
19703,25704,0
19808,38556,4217
19904,361080,326741
20004,42411,8072
20105,12852,0
20207,12852,0
20306,14137,0
20406,12852,0
20507,25704,0
20608,0,0
20711,23133,0
20816,25704,0
20910,288864,254525
21009,25704,0
21110,14137,0
21216,32130,0
21312,0,0
21418,0,0
21511,36108,1769
21614,25704,0
21718,0,0
21815,25704,0
21915,12852,0
22016,0,0
22117,12852,0
22219,12852,0
22318,14137,0
22419,12852,0
22519,23133,0
22621,12852,0
22721,12852,0
22822,12852,0
22924,0,0
22974,25704,0
23076,12390,0
23176,14709,0
23277,0,0
23380,12852,0
23479,23133,0
23580,0,0
23681,12852,0
23784,13767,0
23881,36108,1769
23986,12852,0
24086,0,0
24187,23133,0
24287,0,0
24388,12852,0
24489,23133,0
24589,0,0
24691,13767,0
24791,31843,0
24892,12852,0
24994,38556,4217
25094,23133,0
25195,0,0
25295,12852,0
25396,23133,0
25496,0,0
25601,12852,0
25697,28274,0
25797,12852,0
25898,23133,0
26001,144432,110093
26097,361080,326741
26198,57772,23433
26301,0,0
26403,12852,0
26502,26476,0
26603,14137,0
26704,0,0
26806,23133,0
26905,13767,0
27009,162486,128147
27103,361080,326741
27207,14137,0
27310,20563,0
27410,13767,0
27510,12852,0
27611,0,0
27711,23133,0
27812,0,0
27914,23133,0
28014,0,0
28113,47031,12692
28213,19459,0
28318,25704,0
28417,12852,0
28517,25704,0
28618,34700,361
28721,23133,0
28822,14137,0
28921,0,0
29021,23133,0
29121,25704,0
29222,12852,0
29328,12852,0
29425,14137,0
29525,12852,0
29627,12852,0
29732,11566,0
29827,15144,0
29931,23133,0
30031,70762,36423
30133,0,0
30236,23133,0
30331,0,0
30433,12852,0
30533,0,0
30634,20563,0
30741,0,0
30836,14137,0
30938,12852,0
31039,23133,0
31139,58379,24040
31239,0,0
31339,23133,0
31439,12852,0
31544,0,0
31643,18337,0
31743,12852,0
31844,12852,0
31945,12852,0
32045,34700,361
32159,144432,110093
32245,278031,243692
32350,12852,0
32449,23133,0
32550,12852,0
32650,12852,0
32751,0,0
32859,12852,0
32953,12852,0
33054,12852,0
33158,70762,36423
33251,252756,218417
33357,0,0
33457,12852,0
33557,12852,0
33659,23133,0
33760,0,0
33860,11566,0
33960,12852,0
34060,14709,0
34162,12852,0
34264,0,0
34312,32130,0
34414,12852,0
34514,0,0
34615,0,0
34715,12390,0
34819,12852,0
34917,17690,0
35020,0,0
35121,12852,0
35221,25704,0
35322,0,0
35422,26476,0
35526,0,0
35623,25704,0
35724,12852,0
35826,0,0
35929,20563,0
36027,14137,0
36126,58379,24040
36229,12852,0
36331,0,0
36434,23133,0
36532,23133,0
36633,0,0
36734,0,0
36835,23133,0
36939,11566,0
37036,12852,0
37137,23133,0
37239,70762,36423
37339,19459,0
37440,25704,0
37541,32130,0
37642,0,0
37743,12852,0
37843,25704,0
37944,14137,0
38046,25704,0
38146,36108,1769
38247,14137,0
38343,292474,258135
38446,42411,8072
38547,25704,0
38652,11566,0
38749,15422,0
38850,11566,0
38951,0,0
39051,12852,0
39154,0,0
39258,38556,4217
39352,288864,254525
39455,0,0
39562,0,0
39659,14137,0
39760,34700,361
39861,23133,0
39961,14137,0
40064,12852,0
40162,25704,0
40263,23133,0
40364,25704,0
40464,14137,0
40566,20563,0
40665,25704,0
40765,0,0
40866,0,0
40968,0,0
41072,0,0
41170,0,0
41271,12852,0
41372,23133,0
41477,12852,0
41579,23133,0
41673,17690,0
41774,12852,0
41875,12852,0
41980,0,0
42079,23133,0
42180,12852,0
42277,144432,110093
42380,0,0
42484,0,0
42582,23133,0
42683,0,0
42784,0,0
42884,12852,0
42989,11566,0
43088,29418,0
43186,25704,0
43287,12852,0
43385,158875,124536
43487,324972,290633
43586,252756,218417
43686,198594,164255
43787,24106,0
43891,0,0
43995,12852,0
44094,24781,0
44195,12852,0
44296,0,0
44397,38556,4217
44497,288864,254525
44596,28274,0
44698,23133,0
44798,14137,0
44901,25704,0
45001,0,0
45097,108324,73985
45201,11566,0
45302,12852,0
45411,37172,2833
45503,292474,258135
45606,25704,0
45707,38556,4217
45808,23133,0
45909,14137,0
46010,23133,0
46111,0,0
46161,25704,0
46261,24781,0
46362,14137,0
46465,34700,361
46563,12852,0
46663,14137,0
46765,12852,0
46866,12852,0
46968,0,0
47068,12852,0
47170,13767,0
47271,23133,0
47371,0,0
47472,25704,0
47574,0,0
47676,0,0
47777,0,0
47879,0,0
47981,0,0
48082,11566,0
48181,14137,0
48282,23133,0
48383,119156,84817
48488,0,0
48584,0,0
48684,33341,0
48785,0,0
48886,0,0
48987,0,0
49093,12852,0
49188,14137,0
49289,12852,0
49389,25704,0
49505,32130,0
49592,52461,18122
49693,12852,0
49794,12852,0
49896,23133,0
49997,0,0
50098,23133,0
50199,0,0
50301,0,0
50401,11566,0
50509,11566,0
50601,314139,279800
50702,69400,35061
50803,0,0
50904,12852,0
51006,23133,0
51108,0,0
51207,14137,0
51308,23133,0
51409,14137,0
51510,0,0
51609,288864,254525
51709,23133,0
51810,0,0
51911,0,0
52021,0,0
52115,25704,0
52211,119156,84817
52314,11566,0
52416,0,0
52519,0,0
52617,14137,0
52718,0,0
52818,12852,0
52920,0,0
53022,0,0
53121,12852,0
53222,23133,0
53323,12852,0
53424,12852,0
53529,0,0
53626,14137,0
53727,0,0
53828,0,0
53929,11566,0
54031,25704,0
54130,14137,0
54231,25704,0
54334,12852,0
54434,14137,0
54533,180540,146201
54634,23133,0
54736,14137,0
54840,25704,0
54938,0,0
55038,0,0
55140,13767,0
55241,23133,0
55342,25704,0
55392,25704,0
55492,14137,0
55594,12852,0
55699,75018,40679
55795,51408,17069
55897,12852,0
56000,12852,0
56103,12852,0
56201,12852,0
56302,12852,0
56404,0,0
56507,0,0
56604,34700,361
56706,198594,164255
56805,361080,326741
56905,96425,62086
57007,25704,0
57108,0,0
57209,25704,0
57309,23133,0
57410,0,0
57509,24781,0
57611,0,0
57711,0,0
57812,12390,0
57914,12852,0
58014,14137,0
58115,38556,4217
58217,25704,0
58317,12852,0
58418,12852,0
58518,14709,0
58619,12852,0
58721,0,0
58822,12852,0
58923,13767,0
59024,0,0
59125,12852,0
59231,20563,0
59324,79437,45098
59435,0,0
59529,15144,0
59630,0,0
59731,12852,0
59832,12852,0
59934,12852,0
60034,0,0
60135,0,0
60236,0,0
60337,12852,0
60438,0,0
60545,11566,0
60640,0,0
60738,144432,110093
60840,12390,0
60941,11566,0
61042,0,0
61150,0,0
61243,14137,0
61344,0,0
61445,0,0
61546,23133,0
61650,0,0
61746,14137,0
61847,33341,0
61948,23133,0
62053,12852,0
62151,23133,0
62251,14137,0
62350,23133,0
62453,34700,361
62553,12852,0
62659,12852,0
62751,108324,73985
62872,151409,117070
62954,361080,326741
63055,46359,12020
63159,0,0
63259,14709,0
63361,0,0
63467,20563,0
63563,0,0
63663,11566,0
63764,0,0
63865,23133,0
63969,0,0
64066,23133,0
64166,12852,0
64268,12852,0
64372,0,0
64468,0,0
64570,23133,0
64670,0,0
64771,25704,0
64875,12852,0
64975,12852,0
65076,23133,0
65176,0,0
65275,13767,0
65378,0,0
65479,12852,0
65578,12852,0
65629,25704,0
65728,0,0
65828,12852,0
65932,34700,361
66028,38919,4580
66133,12852,0
66231,0,0
66331,23133,0
66433,0,0
66536,23133,0
66633,12852,0
66733,0,0
66831,144432,110093
66931,0,0
67034,0,0
67136,12852,0
67236,15144,0
67337,12852,0
67437,12852,0
67538,12852,0
67640,12852,0
67739,11566,0
67839,12852,0
67941,79437,45098
68040,0,0
68141,23133,0
68242,12852,0
68342,14137,0
68442,23133,0
68543,14137,0
68643,12852,0
68744,11566,0
68845,14137,0
68950,12852,0
69069,324972,290633
69145,361080,326741
69247,51408,17069
69349,11566,0
69455,12852,0
69550,25704,0
69651,12852,0
69752,25704,0
69855,23133,0
69955,0,0
70055,24781,0
70155,23133,0
70257,0,0
70358,23133,0
70458,0,0
70560,12852,0
70661,14137,0
70761,0,0
70867,20563,0
70964,25704,0
71065,0,0
71166,12852,0
71266,0,0
71371,0,0
71467,23133,0
71568,12852,0
71669,12852,0
71774,23133,0
71872,23133,0
71973,0,0
72074,0,0
72175,12852,0
72284,11566,0
72376,14137,0
72477,12852,0
72578,11566,0
72679,0,0
72785,20563,0
72878,56209,21870
72978,0,0
73081,12852,0
73181,0,0
73282,12852,0
73383,0,0
73483,0,0
73590,0,0
73686,0,0
73787,11566,0
73888,12852,0
73994,12852,0
74088,58379,24040
74188,14137,0
74289,11566,0
74389,14137,0
74490,12852,0
74592,12852,0
74693,12852,0
74793,12852,0
74894,14137,0
74996,12852,0
75105,25704,0
75201,361080,326741
75296,58379,24040
75397,14137,0
75498,12852,0
75598,12852,0
75700,11566,0
75805,12852,0
75902,11566,0
76003,12852,0
76104,0,0
76205,32130,0
76303,162486,128147
76405,0,0
76506,0,0
76606,0,0
76707,11566,0
76807,12852,0
76912,0,0
77009,14137,0
77109,0,0
77211,23133,0
77316,0,0
77413,14137,0
77512,23133,0
77613,0,0
77714,0,0
77764,0,0
77865,12852,0
77967,11566,0
78073,11566,0
78168,0,0
78268,25704,0
78369,0,0
78474,11566,0
78570,25704,0
78671,23133,0
78772,12852,0
78878,12852,0
78974,0,0
79075,12852,0
79172,64994,30655
79276,12852,0
79378,23133,0
79477,12852,0
79578,23133,0
79679,14137,0
79787,63686,29347
79881,0,0
79982,12852,0
80082,12852,0
80183,0,0
80283,56437,22098
80385,23133,0
80485,0,0
80586,0,0
80688,12852,0
80792,0,0
80890,12852,0
80991,12852,0
81092,12852,0
81198,0,0
81295,216648,182309
81394,361080,326741
81497,59424,25085
81599,0,0
81699,25704,0
81802,14137,0
81902,25704,0
82002,23133,0
82103,12852,0
82204,14137,0
82304,23133,0
82405,34700,361
82506,0,0
82611,23133,0
82710,12852,0
82811,0,0
82912,12852,0
83012,13767,0
83114,25704,0
83210,144432,110093
83314,11566,0
83414,0,0
83515,12852,0
83615,0,0
83717,15422,0
83817,23133,0
83918,25704,0
84020,23133,0
84118,34700,361
84218,0,0
84319,23133,0
84424,12852,0
84521,12852,0
84621,12852,0
84722,23133,0
84822,0,0
84928,0,0
85023,14137,0
85125,32130,0
85230,0,0
85332,108324,73985
85424,39718,5379
85528,35654,1315
85630,12852,0
85731,12852,0
85831,14137,0
85933,23133,0
86033,12852,0
86134,13767,0
86235,0,0
86337,23133,0
86435,238312,203973
86535,180540,146201
86640,12852,0
86747,12852,0
86842,53071,18732
86944,0,0
86994,20563,0
87098,0,0
87194,17244,0
87294,0,0
87395,129988,95649
87493,198594,164255
87594,288864,254525
87697,23133,0
87798,13767,0
87899,12852,0
87999,14137,0
88099,0,0
88204,23133,0
88299,58379,24040
88401,12852,0
88502,12852,0
88605,12852,0
88704,12852,0
88803,25704,0
88904,14137,0
89005,23133,0
89105,0,0
89205,12852,0
89306,0,0
89407,0,0
89509,23133,0
89609,15144,0
89709,12852,0
89810,0,0
89914,23133,0
90013,0,0
90113,23133,0
90216,12852,0
90311,144432,110093
90411,119156,84817
90518,0,0
90616,12852,0
90716,0,0
90817,12852,0
90922,0,0
91018,12852,0
91119,12852,0
91218,12852,0
91319,12852,0
91419,12852,0
91519,54424,20085
91620,23133,0
91721,28274,0
91823,12852,0
91926,0,0
92024,23133,0
92124,0,0
92225,11566,0
92326,12852,0
92427,0,0
92527,53071,18732
92626,292474,258135
92726,0,0
92832,23133,0
92931,0,0
93031,16180,0
93132,12852,0
93233,23133,0
93333,0,0
93435,23133,0
93538,32360,0
93635,324972,290633
93734,361080,326741
93837,59480,25141
93938,0,0
94038,14137,0
94138,32130,0
94240,0,0
94340,0,0
94441,23133,0
94542,23133,0
94643,12852,0
94744,0,0
94844,34700,361
94944,23133,0
95045,14137,0
95146,12852,0
95248,12852,0
95348,12852,0
95449,12852,0
95549,24781,0
95650,0,0
95752,12852,0
95852,12852,0
95954,13767,0
96054,12852,0
96155,12852,0
96255,0,0
96357,12852,0
