Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
59,108324,66592
118,299696,257964
216,361080,319348
318,259977,218245
418,216648,174916
524,38556,0
623,12852,0
724,12852,0
824,14137,0
939,180540,138808
1033,361080,319348
1126,361080,319348
1225,361080,319348
1328,46267,4535
1430,12852,0
1532,12852,0
1637,119156,77424
1727,129988,88256
1831,12852,0
1932,14137,0
2037,216648,174916
2132,238312,196580
2234,0,0
2337,14709,0
2438,11566,0
2543,0,0
2640,14137,0
2741,12852,0
2842,23133,0
2944,38556,0
3044,23133,0
3144,25704,0
3244,0,0
3345,0,0
3449,0,0
3546,25704,0
3650,23133,0
3751,34700,0
3852,25704,0
3951,12852,0
4052,13767,0
4152,12852,0
4253,0,0
4354,23133,0
4456,0,0
4556,23133,0
4657,0,0
4758,14137,0
4859,12852,0
4960,23133,0
5062,12852,0
5161,20610,0
5262,0,0
5363,23133,0
5464,12852,0
5566,0,0
5667,12390,0
5770,12852,0
5870,0,0
5971,12852,0
6071,13767,0
6171,14137,0
6270,12852,0
6371,14137,0
6476,11566,0
6572,0,0
6673,25704,0
6776,0,0
6875,129988,88256
6975,28274,0
7073,72216,30484
7176,23133,0
7277,25704,0
7381,12852,0
7480,12852,0
7580,0,0
7683,12852,0
7783,13767,0
7886,23133,0
7984,361080,319348
8084,144432,102700
8185,324972,283240
8288,23133,0
8386,0,0
8489,23133,0
8586,0,0
8690,12852,0
8791,12852,0
8893,12852,0
8993,12852,0
9092,27535,0
9193,0,0
9295,11566,0
9397,12852,0
9497,12852,0
9597,15677,0
9697,0,0
9798,13767,0
9901,25704,0
10000,0,0
10099,12852,0
10200,12852,0
10301,23133,0
10402,0,0
10504,0,0
10603,29418,0
10704,0,0
10805,12852,0
10907,0,0
11006,0,0
11108,12852,0
11208,12852,0
11308,23133,0
11409,0,0
11510,11566,0
11612,12852,0
11713,0,0
11814,25704,0
11915,12852,0
12020,23133,0
12118,0,0
12220,12852,0
12319,13767,0
12421,12852,0
12521,13767,0
12623,12852,0
12724,12852,0
12824,12852,0
12925,12852,0
13023,0,0
13126,23133,0
13236,70762,29030
13327,0,0
13429,11566,0
13529,0,0
13631,11566,0
13680,0,0
13781,0,0
13881,0,0
13982,12852,0
14084,12852,0
14184,13767,0
14287,238312,196580
14382,361080,319348
14487,38556,0
14586,12852,0
14686,0,0
14787,14137,0
14888,12852,0
14988,12852,0
15088,23133,0
15189,0,0
