Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
85,404654,0
110,1290799,494511
210,1257889,461601
318,1048241,251953
411,1229936,433648
520,1397655,601367
614,978358,182070
718,168030,0
815,168030,0
913,59965,0
1021,17244,0
1123,28274,0
1236,439538,0
1322,151227,0
1424,173490,0
1540,161009,0
1625,522268,0
1738,170048,0
1831,42411,0
1932,35381,0
2029,153489,0
2139,47764,0
2227,153489,0
2338,74945,0
2446,141960,0
2534,166571,0
2642,110148,0
2738,664705,0
2831,838593,42305
2956,81213,0
3042,348840,0
3137,186611,0
3250,153342,0
3346,460468,0
3445,993915,197627
3541,25704,0
3642,12852,0
3740,0,0
3839,125582,0
3941,348840,0
4041,122497,0
4165,76686,0
4240,118238,0
4340,0,0
4440,0,0
4551,20563,0
4645,348840,0
4748,53071,0
4854,70762,0
4951,178899,0
5064,88453,0
5151,465183,0
5254,12852,0
5354,14137,0
5459,20563,0
5552,195350,0
5653,96751,0
5768,106963,0
5854,123138,0
5959,62708,0
6060,15422,0
6170,26476,0
6263,53071,0
6357,348840,0
6470,51408,0
6558,279072,0
6672,84313,0
6775,139077,0
6870,348840,0
6964,922452,126164
7061,99099,0
7170,12852,0
7274,53071,0
7372,277250,0
7464,117621,0
7586,52693,0
7663,258141,0
7768,25704,0
7870,14137,0
7965,125582,0
8077,72531,0
8172,460468,0
8277,83446,0
8367,258141,0
8478,88453,0
8574,418607,0
8674,0,0
8774,0,0
8876,25704,0
8981,31354,0
9078,153342,0
9186,123834,0
9277,102228,0
9380,79607,0
9482,37172,0
9588,12852,0
9684,30288,0
9784,91689,0
9890,73547,0
9982,465183,0
10081,569747,0
10181,351344,0
10282,312560,0
10381,377366,0
10501,39715,0
10583,306979,0
10684,383724,0
10783,284873,0
10884,69768,0
10992,31843,0
11092,238312,0
11198,132178,0
11287,198594,0
11392,12852,0
11492,12852,0
11595,0,0
11692,25704,0
11793,12852,0
11894,0,0
11999,15677,0
12094,0,0
12195,12852,0
12296,25704,0
12400,25704,0
12502,34700,0
12598,15422,0
12698,23133,0
12799,14137,0
12900,0,0
13003,11566,0
13102,25704,0
13203,25704,0
13304,25704,0
13404,0,0
13506,32130,0
13605,14137,0
13706,25704,0
13807,0,0
13907,12852,0
14007,0,0
14112,23133,0
14210,33341,0
14307,41811,0
14409,0,0
14510,12852,0
14610,12852,0
14712,23133,0
14813,12852,0
14912,14137,0
15014,12852,0
15115,23133,0
15164,0,0
15266,34700,0
15373,44128,0
15468,0,0
15567,12852,0
15668,12852,0
15767,0,0
15869,23133,0
15968,24781,0
16065,158875,0
16169,23133,0
16270,14137,0
16369,23133,0
16470,23133,0
16571,38556,0
16671,28274,0
16772,14137,0
16874,12852,0
16974,0,0
17076,12852,0
17176,25704,0
17276,0,0
17383,23133,0
17476,153342,0
17577,0,0
17679,25704,0
17781,0,0
17880,23133,0
17980,12852,0
18081,12852,0
18182,12852,0
18283,25704,0
18384,0,0
18484,12852,0
18584,12852,0
18685,25704,0
18786,23133,0
18886,0,0
18987,12852,0
19087,12852,0
19188,12852,0
19289,0,0
19388,38556,0
19488,23133,0
19589,25704,0
19690,14137,0
19792,0,0
19892,20563,0
19993,14137,0
20095,0,0
20194,14709,0
20296,12852,0
20410,24781,0
20498,361080,0
20599,361080,0
20695,361080,0
20796,361080,0
20948,361080,0
20998,361080,0
21150,361080,0
21255,216648,0
21352,64260,0
21454,0,0
21555,0,0
21656,0,0
21760,25704,0
21858,106143,0
21960,12852,0
22059,38556,0
22159,12852,0
22262,25704,0
22361,27535,0
22464,41303,0
22561,58379,0
22667,25704,0
22766,0,0
22864,14137,0
22964,14709,0
23065,29418,0
23167,0,0
23215,31354,0
23317,11566,0
23425,14137,0
23520,12852,0
23619,24781,0
23720,0,0
23821,23133,0
23935,25704,0
24019,43329,0
24123,55013,0
24223,25704,0
24323,14137,0
24424,26476,0
24524,12852,0
24625,14137,0
24727,0,0
24828,23133,0
24929,0,0
25029,12852,0
25130,23133,0
25231,14137,0
25333,23133,0
25432,0,0
25535,34700,0
25631,22996,0
25732,34700,0
25834,0,0
25934,15144,0
26032,194983,0
26134,38556,0
26235,14137,0
26337,13767,0
26437,0,0
26537,14709,0
26638,0,0
26739,11566,0
26841,0,0
26945,32130,0
27037,133599,0
27140,12852,0
27241,0,0
27342,25704,0
27442,17244,0
27543,23133,0
27644,12852,0
27745,14137,0
27846,12852,0
27946,12852,0
28046,28274,0
28146,0,0
28246,15422,0
28348,11566,0
28447,12852,0
28549,23133,0
28649,0,0
28750,12852,0
28850,0,0
28951,15677,0
29052,32130,0
29153,0,0
29254,13767,0
29354,0,0
29454,25704,0
29555,14137,0
29654,141260,0
29752,0,0
29856,0,0
29957,25704,0
30057,14137,0
30157,23133,0
30259,12852,0
30359,0,0
30460,23133,0
30561,36675,0
30658,36108,0
30761,25704,0
30865,32130,0
30966,25704,0
31064,0,0
31165,34700,0
31266,23133,0
31366,12852,0
31471,0,0
31566,29418,0
31668,12852,0
31768,13767,0
31869,12852,0
31969,0,0
32071,24781,0
32172,14137,0
32272,12852,0
32373,12852,0
32475,0,0
32574,0,0
32675,24781,0
32774,0,0
32875,12852,0
32983,14709,0
33076,25704,0
33177,12852,0
33277,12852,0
33378,12852,0
33481,0,0
33579,12852,0
33679,0,0
33781,23133,0
33882,12852,0
33984,25704,0
34078,144432,0
34181,25704,0
34282,14137,0
34383,12852,0
34483,12852,0
34583,14709,0
34682,39718,0
34784,39616,0
34887,23133,0
34986,16180,0
35087,23133,0
35188,0,0
35289,12852,0
35391,12852,0
35490,12852,0
35592,14137,0
35694,23133,0
35792,25704,0
35894,0,0
