Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
55,126378,51484
120,223869,148975
216,314139,239245
315,180540,105646
416,180540,105646
518,144432,69538
617,216648,141754
721,23133,0
823,0,0
927,12852,0
1027,12852,0
1122,180540,105646
1225,0,0
1328,0,0
1431,12852,0
1527,17244,0
1628,12852,0
1729,23133,0
1829,12852,0
1941,14137,0
2030,53071,0
2130,12852,0
2230,23133,0
2336,0,0
2433,27535,0
2532,15144,0
2633,14709,0
2736,23133,0
2835,14137,0
2936,12852,0
3036,14137,0
3137,26476,0
3237,15144,0
3339,12852,0
3438,12852,0
3538,25704,0
3639,12852,0
3740,14137,0
3840,12852,0
3938,36108,0
4042,0,0
4142,25704,0
4242,38556,0
4344,14137,0
4446,23133,0
4544,27535,0
4650,14137,0
4743,158875,83981
4848,0,0
4947,12852,0
5051,12852,0
5148,15422,0
5250,34700,0
5350,14137,0
5453,23133,0
5551,14137,0
5651,11566,0
5752,0,0
5853,12852,0
5955,12852,0
6054,14137,0
6154,12852,0
6255,14137,0
6356,12852,0
6457,12852,0
6558,12852,0
6659,14137,0
6760,12852,0
6861,12852,0
6960,12852,0
7061,23133,0
7162,0,0
7263,12852,0
7365,12852,0
7465,13767,0
7566,0,0
7666,12852,0
7767,23133,0
7867,14137,0
7968,0,0
8069,25704,0
8172,12852,0
8270,30288,0
8373,23133,0
8473,12852,0
8571,0,0
8673,0,0
8774,0,0
8877,11566,0
8976,14137,0
9076,0,0
9177,12852,0
9277,11566,0
9381,0,0
9478,25704,0
9580,12852,0
9681,0,0
9782,12852,0
9883,12852,0
9982,27535,0
10083,25704,0
10185,0,0
10290,26476,0
10388,0,0
10489,12852,0
10590,0,0
10690,23133,0
10791,0,0
10893,11566,0
10993,15144,0
11094,32130,0
11195,0,0
11295,25704,0
11395,25704,0
11497,23133,0
11600,24781,0
11705,324972,250078
11801,227480,152586
11899,202121,127227
11999,288864,213970
12100,56548,0
12203,12852,0
12253,53978,0
12356,0,0
12453,0,0
12553,14137,0
12656,25704,0
12756,14137,0
12859,12852,0
12959,16180,0
13060,14137,0
13160,37172,0
13261,16180,0
13361,12852,0
13460,14137,0
13561,23133,0
13663,14137,0
13762,52693,0
13864,14137,0
13964,0,0
14064,12852,0
14164,12852,0
14266,12852,0
14368,0,0
14467,12852,0
14567,13767,0
14668,0,0
14770,12852,0
14877,12852,0
14971,12852,0
15072,0,0
15172,23133,0
15275,0,0
15370,39718,0
15473,0,0
15574,28218,0
15675,24781,0
15775,0,0
15876,28274,0
15978,23133,0
16081,13767,0
16180,25704,0
16280,0,0
16381,23133,0
16481,0,0
16582,12852,0
16680,39718,0
16783,12852,0
16886,34700,0
16985,14137,0
17085,28274,0
17186,25704,0
17288,12852,0
17396,23133,0
17488,25704,0
17589,0,0
17688,0,0
17789,11566,0
17891,12852,0
17990,0,0
18091,12852,0
18192,12852,0
18292,12852,0
18397,11566,0
18493,15144,0
18596,12852,0
18696,14137,0
18795,12852,0
18902,23133,0
18994,108324,33430
19096,53071,0
19194,72216,0
19298,25704,0
19399,12852,0
19500,23133,0
19600,14137,0
19701,0,0
19803,23133,0
19903,15144,0
20006,23133,0
20104,12852,0
20206,12852,0
20308,0,0
20409,23133,0
20515,0,0
20610,0,0
20711,23133,0
20812,14137,0
20912,0,0
21016,23133,0
21115,12852,0
21216,14137,0
21317,23133,0
21417,15422,0
21516,20563,0
21617,25704,0
21717,25704,0
21820,14137,0
21919,0,0
22021,23133,0
22121,12852,0
22221,0,0
22322,12852,0
22435,32130,0
22523,24766,0
22625,14137,0
22726,12852,0
22831,0,0
22927,0,0
23028,12852,0
23128,12852,0
23229,24781,0
23330,0,0
23431,38556,0
23532,0,0
23632,23133,0
23738,12852,0
23833,25704,0
23935,14137,0
24036,12852,0
24138,14137,0
24236,14137,0
24338,23133,0
24437,12852,0
24537,0,0
24638,13767,0
24740,13767,0
24844,0,0
24941,0,0
25042,12852,0
25141,0,0
25243,12852,0
25344,12852,0
25448,12852,0
25544,12852,0
25644,14137,0
25745,13767,0
25848,12852,0
25943,79437,4543
26046,12852,0
26146,12852,0
26247,12852,0
26349,0,0
26450,25704,0
26550,13767,0
26651,12852,0
26751,25704,0
26851,25704,0
26952,14709,0
27052,12852,0
27153,25704,0
27252,14137,0
27357,34700,0
27455,29418,0
27557,34700,0
27657,14137,0
27760,25704,0
27860,0,0
27960,23133,0
28060,23133,0
28162,0,0
28264,25704,0
28361,27535,0
28461,14137,0
28562,23133,0
28666,25704,0
28766,12852,0
28865,25704,0
28964,0,0
29066,12852,0
29166,14137,0
29268,23133,0
29369,42411,0
29464,79437,4543
29567,23133,0
29670,25704,0
29769,12852,0
29873,12852,0
29973,29418,0
30072,15422,0
30175,12852,0
30273,14137,0
30375,34700,0
30474,38556,0
30525,25704,0
30624,12852,0
30776,16707,0
30828,0,0
30929,25704,0
31029,12852,0
31129,25704,0
31229,12852,0
31330,12852,0
31432,13767,0
31532,23133,0
31633,14137,0
31732,14137,0
31833,14137,0
31933,25704,0
32037,12852,0
32135,13767,0
32237,27535,0
32336,12852,0
32436,12852,0
32537,14137,0
32638,13767,0
32740,12852,0
32843,14137,0
32941,31843,0
33043,0,0
33142,26476,0
33243,12852,0
33344,23133,0
33443,25704,0
33545,23133,0
33642,39718,0
33746,0,0
33846,14137,0
33946,25704,0
34046,12852,0
34148,12852,0
34248,0,0
34349,26476,0
34451,12852,0
34552,12852,0
34652,14137,0
34752,34700,0
34852,14137,0
34954,12852,0
35053,25704,0
35155,12852,0
35255,15144,0
35357,12852,0
35457,23133,0
35557,0,0
35661,23133,0
35758,25704,0
35858,25704,0
35961,12852,0
36061,12852,0
36161,14709,0
36264,12852,0
36359,0,0
36461,13767,0
36562,0,0
36666,23133,0
36764,14709,0
36865,53071,0
36965,25704,0
37066,0,0
37166,23133,0
37266,12852,0
37369,0,0
37470,12852,0
37569,15144,0
37668,12852,0
37770,0,0
37871,23133,0
37971,0,0
38071,42328,0
38171,14137,0
38271,25704,0
38372,14137,0
38473,23133,0
38574,12852,0
38675,12852,0
38776,0,0
38879,16670,0
38978,12852,0
39077,58379,0
39178,12852,0
39278,12852,0
39382,14137,0
39480,14137,0
39580,25704,0
39680,25704,0
39781,14137,0
39877,144432,69538
39981,0,0
40081,12852,0
40182,0,0
40283,12852,0
40383,14709,0
40485,25704,0
40584,14137,0
40686,23133,0
40787,14137,0
40887,12852,0
40987,14137,0
41087,13238,0
41188,12852,0
41289,25704,0
41391,12852,0
41489,0,0
41590,23133,0
41691,13767,0
41791,0,0
41895,14709,0
41995,14137,0
42096,25704,0
42195,0,0
42294,25704,0
42394,16180,0
42496,12852,0
42597,14137,0
42696,14709,0
42797,25704,0
42899,12852,0
43000,0,0
43100,34419,0
43201,0,0
43305,23133,0
43398,90270,15376
43501,11566,0
43606,12852,0
43702,14137,0
43803,14137,0
43903,23133,0
44007,14137,0
44104,24781,0
44205,15422,0
44305,23133,0
44406,12852,0
44508,14137,0
44608,13767,0
44708,25704,0
44808,12852,0
44907,14137,0
45009,12852,0
45110,0,0
45211,23133,0
45313,0,0
45412,16180,0
45513,0,0
45613,34700,0
45714,0,0
45814,12852,0
45915,12852,0
46017,23133,0
46118,0,0
46219,12852,0
46321,12852,0
46420,29418,0
46521,23133,0
46621,0,0
46722,24781,0
46830,12852,0
46922,53071,0
47022,0,0
47123,12852,0
47224,12852,0
47326,0,0
47425,34700,0
47526,15677,0
47627,16180,0
47727,13238,0
47829,14137,0
47929,23133,0
48028,12852,0
48129,14137,0
48179,0,0
48280,36773,0
48382,25704,0
48481,0,0
48588,0,0
48683,0,0
48785,23133,0
48884,16180,0
48984,27535,0
49086,12852,0
49185,15144,0
49285,12852,0
49386,15144,0
49486,13767,0
49588,14137,0
49689,12852,0
49789,13767,0
49889,12852,0
49993,0,0
50091,16180,0
50197,12852,0
50289,77838,2944
50390,0,0
50491,12852,0
50593,0,0
