Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
25,1257889,300496
104,1229936,272543
204,1397655,440262
306,1397655,440262
406,1397655,440262
507,1397655,440262
610,1397655,440262
714,1397655,440262
813,1397655,440262
922,1271866,314473
1029,1397655,440262
1116,1076194,118801
1217,1397655,440262
1320,198594,0
1423,361080,0
1520,324972,0
1621,259977,0
1725,125569,0
1823,191738,0
1933,324972,0
2032,278031,0
2133,97298,0
2237,73351,0
2339,64721,0
2436,58379,0
2537,12852,0
2638,15422,0
2741,29559,0
2841,28274,0
2941,12852,0
3053,292474,0
3142,361080,0
3241,361080,0
3341,39718,0
3447,11566,0
3545,0,0
3646,12852,0
3748,23133,0
3849,0,0
3948,25704,0
4049,25704,0
4151,12852,0
4253,108324,0
4350,278031,0
4454,12852,0
4554,12852,0
4654,88453,0
4757,25704,0
4860,23133,0
4955,317750,0
5058,11566,0
5163,25704,0
5263,14137,0
5361,0,0
5461,0,0
5561,0,0
5662,238312,0
5760,180540,0
5859,108324,0
5959,361080,0
6064,34700,0
6164,25704,0
6265,14137,0
6365,39718,0
6465,27535,0
6572,58379,0
6666,62717,0
6766,58379,0
6867,227480,0
6967,158875,0
7069,0,0
7168,162486,0
7270,314139,0
7371,18815,0
7474,25704,0
7574,24781,0
7674,12852,0
7778,0,0
7878,25704,0
7978,0,0
8078,11566,0
8180,25704,0
8280,361080,0
8378,333142,0
8482,0,0
8582,0,0
8684,11566,0
8784,25704,0
8885,38556,0
8982,162486,0
9088,14137,0
9187,25704,0
9237,25704,0
9387,72216,0
9437,288864,0
9538,38556,0
9639,12852,0
9741,144638,0
9837,119156,0
9942,11566,0
10048,28274,0
10139,119156,0
10243,12852,0
10349,12852,0
10444,16180,0
10546,23133,0
10645,0,0
10746,162486,0
10845,270810,0
10948,23133,0
11047,77838,0
11148,13767,0
11249,13767,0
11352,12852,0
11449,0,0
11551,14137,0
11653,11566,0
11755,0,0
11856,25704,0
11954,39718,0
12057,11566,0
12168,38556,0
12259,56209,0
12361,0,0
12461,12852,0
12562,12852,0
12664,20563,0
12766,0,0
12865,23133,0
12967,13767,0
13066,34700,0
13167,0,0
13269,252756,0
13368,108324,0
13468,38919,0
13569,34700,0
13670,14137,0
13772,12852,0
13873,0,0
13978,11566,0
14074,25704,0
14175,0,0
14276,14137,0
14378,0,0
14475,324972,0
14572,144432,0
14676,41303,0
14776,12852,0
14880,12852,0
14979,0,0
15080,23133,0
15180,14709,0
15283,12852,0
15383,12852,0
15482,0,0
15582,24781,0
15682,223869,0
15782,129988,0
15906,160709,0
15992,288864,0
16096,0,0
16196,23133,0
16299,12852,0
16399,28274,0
16499,12852,0
16600,0,0
16704,46267,0
16802,0,0
16903,42328,0
17010,361080,0
17102,361080,0
17202,108324,0
17308,12852,0
17406,15677,0
17507,0,0
17609,20563,0
17711,0,0
17811,14709,0
17943,58837,0
18010,159821,0
18113,274420,0
18216,77112,0
18316,64260,0
18417,25704,0
18519,23133,0
18623,28274,0
18720,12852,0
18820,14137,0
18921,32130,0
19022,23133,0
19130,12852,0
19223,14137,0
19323,66683,0
19422,361080,0
19529,20563,0
19625,13767,0
19759,61917,0
19826,151653,0
19933,208188,0
20028,79437,0
20131,12852,0
20231,34700,0
20337,0,0
20436,23133,0
20536,14709,0
20638,0,0
20737,13767,0
20837,198594,0
20935,187369,0
21038,15144,0
21139,11566,0
21241,0,0
21340,15677,0
21442,11566,0
21543,12852,0
21643,0,0
21745,0,0
21846,23133,0
21947,12852,0
22043,216648,0
22147,12852,0
22248,77838,0
22349,34700,0
22450,14137,0
22551,23133,0
22655,14137,0
22756,25704,0
22849,79437,0
22950,39718,0
23052,133256,0
23100,90270,0
23204,34700,0
23304,324972,0
23405,64260,0
23505,50012,0
23606,0,0
23707,23133,0
23808,0,0
23909,12852,0
24012,12852,0
24112,12852,0
24213,23133,0
24314,12852,0
24415,14137,0
24528,176780,0
24612,252756,0
24715,63686,0
24816,34489,0
24920,14137,0
25018,44128,0
25120,252756,0
25220,25704,0
25324,23133,0
25424,13767,0
25524,0,0
25628,23133,0
25725,121163,0
25823,361080,0
25923,144432,0
26025,28274,0
26127,12852,0
26229,23133,0
26332,0,0
26432,12852,0
26532,23133,0
26634,0,0
26735,12852,0
26837,12852,0
26971,249145,0
27033,361080,0
27142,38556,0
27239,14709,0
27339,14137,0
27440,14137,0
27541,12852,0
27642,12852,0
27742,13238,0
27843,12852,0
27945,0,0
28044,144432,0
28144,36108,0
28245,252756,0
28348,11566,0
28455,17244,0
28547,119156,0
28649,18815,0
28751,14137,0
28851,0,0
28955,25704,0
29050,361080,0
29153,51408,0
29254,0,0
29356,0,0
29457,0,0
29560,23133,0
29655,278031,0
29754,39718,0
29856,180540,0
29954,108324,0
30059,34700,0
30159,14137,0
30259,34700,0
30362,25704,0
30461,28274,0
30561,12852,0
30663,25704,0
30762,25704,0
30861,288864,0
30963,361080,0
31063,361080,0
31162,292474,0
31264,21788,0
31366,12852,0
31468,20563,0
31567,0,0
31668,12852,0
31769,11566,0
31876,0,0
31979,39718,0
32070,317750,0
32178,104529,0
32272,198594,0
32375,0,0
32476,13767,0
32577,12852,0
32678,23133,0
32778,0,0
32910,129083,0
32976,119156,0
33081,11566,0
33186,14137,0
33284,216648,0
33378,198594,0
33483,0,0
33585,47031,0
33684,25704,0
33790,14137,0
33895,292474,0
33986,64260,0
34087,25704,0
34188,23133,0
34289,14137,0
34390,12852,0
34491,12852,0
34592,45011,0
34691,278031,0
34793,79437,0
34894,23179,0
34994,216648,0
35094,108324,0
35198,17244,0
35301,11566,0
35401,13767,0
35502,14137,0
35602,25704,0
35702,25704,0
35805,12852,0
35907,194983,0
36010,15422,0
36063,216648,0
36160,292474,0
36264,12852,0
36365,12852,0
36470,34700,0
36562,133599,0
36666,12852,0
36775,0,0
36865,82440,0
36966,88118,0
37068,25704,0
37171,129988,0
37268,84823,0
37371,45433,0
37470,23133,0
37572,0,0
37671,25704,0
37771,0,0
37872,12852,0
37973,60015,0
38072,278031,0
38177,12852,0
38278,25704,0
38374,119156,0
38475,252756,0
38584,23133,0
38681,25704,0
38788,12852,0
38882,28274,0
38991,34700,0
39083,317750,0
39189,0,0
39286,34700,0
39387,12852,0
39489,0,0
39592,12852,0
39688,361080,0
39790,51408,0
39892,11566,0
39994,12852,0
40094,317750,0
40193,37472,0
40295,14709,0
40395,12852,0
40497,23133,0
40599,14137,0
40699,0,0
40800,24781,0
40901,14137,0
41001,25704,0
41100,259977,0
41199,361080,0
41301,12852,0
41402,12852,0
41504,34700,0
41604,14137,0
41704,23133,0
41805,12852,0
41905,13767,0
42006,12852,0
42106,14137,0
42207,26476,0
42308,324972,0
42407,0,0
42511,12852,0
42612,57834,0
42712,23133,0
42812,12852,0
42913,12852,0
43013,158875,0
43112,324972,0
43212,64994,0
43320,0,0
43417,70762,0
43514,39718,0
43618,162486,0
43716,216648,0
43820,50012,0
43918,317750,0
44020,14137,0
44120,0,0
44220,0,0
44322,12852,0
44422,16670,0
44523,12852,0
44623,0,0
44724,12852,0
44825,25704,0
44925,324972,0
45025,361080,0
45130,23133,0
45226,259977,0
45329,0,0
45430,16670,0
45531,0,0
45631,25704,0
45732,12852,0
45832,23133,0
45931,14137,0
46034,14137,0
46135,292474,0
46234,324972,0
46338,14137,0
46440,12852,0
46539,12390,0
46640,0,0
46741,14137,0
46843,12852,0
46942,32130,0
47045,0,0
47144,14137,0
47258,180540,0
47343,270810,0
47448,23133,0
47548,0,0
47646,129988,0
47750,0,0
47856,0,0
47951,14137,0
48050,227480,0
48152,23133,0
48254,23133,0
48362,0,0
48455,12852,0
48555,14137,0
48672,180540,0
48758,259977,0
48863,0,0
48962,0,0
49064,12852,0
49113,25704,0
49215,13238,0
49315,12852,0
49416,12852,0
49518,0,0
49619,12852,0
49719,12852,0
49821,12852,0
49919,324972,0
50016,158875,0
50118,59480,0
