Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
83,90270,48759
117,361080,319569
235,361080,319569
317,133599,92088
418,216648,175137
524,32130,0
625,12852,0
724,29418,0
826,0,0
927,23133,0
1026,14709,0
1127,12852,0
1224,180540,139029
1324,324972,283461
1424,72216,30705
1528,0,0
1629,12852,0
1731,0,0
1831,23133,0
1931,12852,0
2032,14137,0
2133,14137,0
2233,12852,0
2335,12390,0
2434,17690,0
2536,12852,0
2637,12852,0
2738,12852,0
2838,12852,0
2939,0,0
3039,0,0
3141,0,0
3246,12852,0
3338,158875,117364
3443,0,0
3543,0,0
3645,11566,0
3749,0,0
3845,12852,0
3946,12852,0
4047,23133,0
4148,12852,0
4253,0,0
4348,34700,0
4449,12852,0
4549,25704,0
4650,12852,0
4750,25704,0
4851,11566,0
4952,13767,0
5052,15422,0
5153,12852,0
5253,12852,0
5354,24781,0
5454,0,0
5555,0,0
5657,22028,0
5758,0,0
5858,12852,0
5959,0,0
6060,0,0
6161,11566,0
6264,12852,0
6364,12852,0
6462,0,0
6563,12390,0
6664,0,0
6764,11566,0
6872,12852,0
6966,14137,0
7065,20005,0
7167,25704,0
7268,25704,0
7373,12852,0
7469,29418,0
7570,12852,0
7671,0,0
7772,23133,0
7875,0,0
7974,12852,0
8076,12852,0
8176,12852,0
8277,12852,0
8377,23133,0
8479,12852,0
8579,13767,0
8680,12852,0
8781,12852,0
8882,15144,0
8982,23133,0
9083,0,0
9184,12852,0
9285,23133,0
9385,14137,0
9485,12852,0
9585,12852,0
9686,12852,0
9788,12852,0
9888,14709,0
9990,12852,0
10090,14137,0
10190,0,0
10291,23133,0
10392,12852,0
10493,12852,0
10593,12852,0
10695,0,0
10794,12852,0
10895,12852,0
10996,23133,0
11098,25704,0
11198,0,0
11299,12852,0
11399,12852,0
11500,23133,0
11598,0,0
11701,23133,0
11803,0,0
11904,23133,0
12003,0,0
12103,32130,0
12204,14137,0
12305,12852,0
12407,23133,0
12508,12852,0
12609,0,0
12710,12852,0
12810,14137,0
12911,23133,0
13011,12852,0
13112,12852,0
13213,12852,0
13314,13767,0
13414,12852,0
13516,0,0
13616,24781,0
13717,12852,0
13818,12852,0
13919,12852,0
14020,23133,0
14122,0,0
14221,27535,0
14322,0,0
14422,23133,0
14523,0,0
14625,12852,0
14724,12852,0
14826,0,0
14877,25704,0
14976,12852,0
15077,12852,0
15176,25704,0
15276,12852,0
15376,12852,0
15477,12852,0
15577,12852,0
15677,14709,0
15779,0,0
15880,11566,0
15977,72216,30705
16080,14137,0
16181,12852,0
16281,0,0
16382,23133,0
16483,12852,0
16584,12852,0
16685,13238,0
16786,0,0
16888,12852,0
16988,13767,0
17085,144432,102921
17188,0,0
17290,23133,0
17391,0,0
17492,23133,0
17592,0,0
17693,12852,0
17794,23133,0
17895,0,0
17996,0,0
18098,23133,0
18198,0,0
18298,12852,0
18399,12852,0
18499,0,0
18600,12852,0
18701,23133,0
18801,0,0
18902,0,0
19002,12852,0
19104,26476,0
19202,79437,37926
19302,361080,319569
19402,180540,139029
19506,25704,0
19608,23133,0
19708,23133,0
19811,0,0
19910,0,0
20013,0,0
20118,0,0
20218,0,0
20315,25704,0
20414,23133,0
20515,14137,0
20618,12852,0
20717,34700,0
20817,12852,0
20918,12852,0
21021,25704,0
21121,12852,0
21222,0,0
21322,0,0
21423,23133,0
21524,12852,0
21626,11566,0
21727,14137,0
21828,20563,0
21928,0,0
22029,25704,0
22129,0,0
22230,12852,0
22331,11566,0
22432,0,0
22533,12852,0
22635,12852,0
22736,12852,0
22836,13767,0
22937,11566,0
23038,0,0
23139,0,0
23241,12852,0
23341,13767,0
23443,12852,0
23543,12852,0
23643,12852,0
23745,12852,0
23844,38919,0
23945,0,0
24046,12852,0
24145,36108,0
24249,12852,0
24349,25704,0
24449,25704,0
24549,12852,0
24651,0,0
24751,11566,0
24852,12852,0
24953,14137,0
25053,0,0
25156,20563,0
25255,14137,0
25355,25704,0
25455,0,0
25556,13767,0
25659,23133,0
25759,12852,0
25859,25704,0
25960,12852,0
26061,12852,0
26163,0,0
26264,23133,0
26365,12852,0
26466,12852,0
26567,14137,0
26669,23133,0
26769,0,0
26871,12852,0
26972,23133,0
27073,12852,0
27174,12852,0
27276,14137,0
27373,72216,30705
27478,23133,0
27577,90022,48511
27682,25704,0
27780,361080,319569
27878,361080,319569
27977,324972,283461
28078,158875,117364
28178,216648,175137
28281,252756,211245
28381,317750,276239
28484,238312,196801
28581,361080,319569
28682,361080,319569
28784,324972,283461
28883,194983,153472
28983,324972,283461
29083,238312,196801
29187,12852,0
29288,14137,0
29388,72698,31187
29488,317750,276239
29592,324972,283461
29693,324972,283461
29790,238312,196801
29889,227480,185969
29994,23133,0
30093,12852,0
30194,15422,0
30295,23133,0
30395,14137,0
30498,12852,0
30597,23133,0
30699,0,0
30749,25704,0
30847,63686,22175
30949,12852,0
31049,14137,0
31152,23133,0
31251,23133,0
31352,14709,0
31453,0,0
31553,12852,0
31655,23133,0
31754,0,0
31855,25704,0
31956,12852,0
32057,25704,0
32160,14137,0
32258,25704,0
32359,12852,0
32460,12852,0
32560,12852,0
32662,12852,0
32762,13767,0
32863,0,0
32964,23133,0
33061,0,0
33164,14109,0
33267,12852,0
33373,0,0
33469,11566,0
33570,0,0
33670,13767,0
33771,0,0
33876,0,0
33972,23133,0
34072,25704,0
34174,23133,0
34275,12852,0
34373,55013,13502
34475,12852,0
34575,0,0
34673,97491,55980
34776,0,0
34876,14137,0
34976,23133,0
35077,0,0
35182,20563,0
35277,39715,0
35380,12852,0
35480,25704,0
35581,14137,0
35681,0,0
35782,12852,0
35883,12852,0
35983,0,0
36084,25704,0
36184,0,0
36284,14709,0
36385,0,0
36485,12852,0
36587,132178,90667
36693,292474,250963
36794,277584,236073
36900,288864,247353
36999,129988,88477
37105,25704,0
37207,0,0
37305,38556,0
37405,14137,0
37507,0,0
37611,25704,0
37708,12852,0
37809,0,0
37906,108324,66813
38009,0,0
38113,12852,0
38210,14137,0
38311,20563,0
38412,0,0
38517,20563,0
38613,0,0
38715,12852,0
38815,0,0
38917,20563,0
39017,0,0
39116,25704,0
39217,72216,30705
39315,108324,66813
39423,0,0
39520,0,0
39623,23133,0
39723,0,0
39824,12852,0
39927,23133,0
40026,0,0
40128,25704,0
40227,12852,0
40329,13767,0
40430,12852,0
40530,25704,0
40632,12852,0
40733,0,0
40833,12852,0
40934,12852,0
41035,0,0
41136,13767,0
41186,27535,0
41290,13238,0
41385,119156,77645
41488,12852,0
41589,12852,0
41692,25704,0
41791,14137,0
41887,144432,102921
41994,25704,0
42092,25704,0
42192,23133,0
42295,15422,0
42398,12852,0
42494,25704,0
42595,0,0
42697,11566,0
42799,0,0
42898,11566,0
43003,12852,0
43102,0,0
43204,11566,0
43303,12852,0
43404,13767,0
43505,12852,0
43607,0,0
43709,13767,0
43810,23133,0
43911,12852,0
44011,12852,0
44113,0,0
44213,13767,0
44314,12852,0
44415,12852,0
44515,0,0
44616,11566,0
44718,0,0
44821,14709,0
44915,108324,66813
45019,0,0
45119,0,0
45224,11566,0
45321,27535,0
45421,0,0
45523,23133,0
45632,0,0
45724,12852,0
45824,12852,0
45925,12852,0
46025,0,0
46130,0,0
46226,14137,0
46327,12852,0
46428,12852,0
46534,0,0
46629,14137,0
46729,0,0
46830,12852,0
46930,0,0
47031,12852,0
47133,0,0
47233,23133,0
47334,12852,0
47434,25704,0
47535,0,0
47637,0,0
47737,14137,0
47838,88256,46745
47948,259977,218466
48035,361080,319569
48139,51408,9897
48254,194983,153472
48337,79437,37926
48440,38556,0
48541,12852,0
48642,12852,0
48745,0,0
48845,0,0
48945,132178,90667
49045,324972,283461
49145,314139,272628
49246,324972,283461
49348,361080,319569
49447,324972,283461
49547,361080,319569
49651,69400,27889
49755,0,0
49853,25704,0
49954,23133,0
50057,0,0
50158,12852,0
50257,25704,0
50358,11566,0
50458,0,0
50558,0,0
50660,0,0
50760,11566,0
50866,11566,0
50962,14137,0
51063,12852,0
51164,14137,0
51271,10281,0
51367,14137,0
51467,23133,0
51568,0,0
51665,108324,66813
51773,12852,0
51870,12852,0
51971,12852,0
52071,0,0
52172,0,0
52277,20563,0
52372,0,0
52474,0,0
52577,14137,0
52681,12852,0
52778,12852,0
52875,162486,120975
52978,0,0
53079,0,0
53181,12390,0
53280,14137,0
53381,11566,0
53482,0,0
53583,11566,0
53684,0,0
53790,11566,0
53887,0,0
53987,14137,0
54087,12852,0
54194,23133,0
54290,0,0
54390,0,0
54489,72216,30705
54592,23133,0
54695,0,0
54794,0,0
54890,180540,139029
54995,129988,88477
55094,324972,283461
55197,288864,247353
55248,361080,319569
55348,324972,283461
55452,0,0
55551,13238,0
55657,0,0
55753,28274,0
55853,0,0
55954,23133,0
56061,0,0
56157,28274,0
56258,23133,0
56357,14137,0
56458,14137,0
56560,12852,0
56661,12852,0
56761,12852,0
56862,16180,0
56963,0,0
57062,12852,0
57163,23133,0
57264,12852,0
57364,24781,0
57464,0,0
57566,12852,0
57666,23133,0
57767,0,0
57868,23133,0
57968,12852,0
58069,0,0
58170,12852,0
58271,12852,0
58376,23133,0
58469,0,0
58574,20563,0
58676,0,0
58774,14709,0
58874,20563,0
58975,0,0
59078,0,0
59177,12390,0
59277,12852,0
59378,0,0
59479,24781,0
59580,0,0
59681,12852,0
59783,0,0
59883,23133,0
59984,25704,0
60084,12852,0
60185,28274,0
60282,64994,23483
60385,28274,0
60485,12852,0
60586,23133,0
60687,12852,0
60789,23133,0
60889,0,0
60990,25704,0
61090,34700,0
61192,152522,111011
61289,361080,319569
61397,324972,283461
61490,361080,319569
61594,102816,61305
61695,12852,0
61795,15422,0
61894,16670,0
61995,12852,0
62095,0,0
62196,14137,0
62296,26476,0
62397,12852,0
62505,0,0
62601,14137,0
62701,12852,0
62803,23133,0
62909,23133,0
63001,12852,0
63101,15422,0
63202,12852,0
63302,14137,0
63403,0,0
63505,23133,0
63605,12852,0
63705,0,0
63806,14709,0
63908,20563,0
64011,0,0
64110,12852,0
64211,12852,0
64311,13767,0
64412,0,0
64513,23133,0
64615,12852,0
64715,0,0
64814,12852,0
64915,12852,0
65016,0,0
65117,23133,0
65214,0,0
65317,32130,0
65417,25704,0
65518,12852,0
65619,14137,0
65720,14137,0
65820,23133,0
65920,25704,0
66022,0,0
66122,23133,0
66222,0,0
66323,12852,0
66427,23133,0
66526,108324,66813
66627,0,0
66726,0,0
66828,23133,0
66929,0,0
67029,12852,0
67131,12852,0
67241,27535,0
67332,145396,103885
67430,292474,250963
67529,216648,175137
67630,361080,319569
67738,77112,35601
67841,0,0
67941,70762,29251
68039,133599,92088
68145,20563,0
68247,0,0
68346,37172,0
68447,12852,0
68548,0,0
68650,12852,0
68746,79437,37926
68849,23133,0
68950,23133,0
69050,23133,0
69150,0,0
69202,25704,0
69302,15677,0
69403,23133,0
69503,14137,0
69604,12852,0
69705,12852,0
69805,14137,0
69906,23133,0
70006,0,0
70107,23133,0
70208,0,0
70311,23133,0
70410,12852,0
70510,0,0
70611,34700,0
70711,13767,0
70813,12852,0
70913,13767,0
71013,12852,0
71114,12852,0
71215,12852,0
71315,0,0
71417,14137,0
71517,12852,0
71617,12852,0
71717,25704,0
71818,12852,0
71919,14137,0
72019,12852,0
72118,36108,0
72221,12852,0
72321,12852,0
72422,12852,0
72524,0,0
72620,119156,77645
72734,20563,0
72826,17690,0
72928,12852,0
73027,0,0
73129,0,0
73228,0,0
73333,0,0
73429,23133,0
73529,0,0
73631,0,0
73732,23133,0
73834,0,0
73934,23133,0
74035,23133,0
74136,0,0
74237,12852,0
74338,23133,0
74440,0,0
74540,23133,0
74641,12852,0
74742,25704,0
74842,0,0
74944,23133,0
75043,13767,0
75144,12852,0
75244,12852,0
75345,0,0
75446,23133,0
75557,28218,0
75645,49520,8009
75747,25704,0
75848,34700,0
75952,0,0
76049,25704,0
76149,28274,0
76249,25704,0
76349,14137,0
76450,12852,0
76550,12852,0
76652,12852,0
76753,12852,0
76854,12852,0
76955,12852,0
77055,23133,0
77155,0,0
77256,12852,0
77357,12852,0
77458,12852,0
77557,12852,0
77659,12852,0
77759,0,0
77861,12852,0
77963,12852,0
78064,12852,0
78163,13767,0
78264,23133,0
78365,12852,0
78466,0,0
78567,25704,0
78666,14137,0
78767,12852,0
78867,14137,0
78971,32130,0
79069,133599,92088
79170,11566,0
79271,0,0
79371,12852,0
79472,0,0
79571,198594,157083
79692,324972,283461
79775,102816,61305
79877,12852,0
79976,25704,0
80081,12852,0
80177,14137,0
80278,12852,0
80378,0,0
80479,12852,0
80585,23133,0
80682,0,0
80781,63686,22175
80883,0,0
80982,72698,31187
81086,23133,0
81184,14137,0
81285,12852,0
81387,12852,0
81491,12852,0
81591,51734,10223
81689,317750,276239
81786,324972,283461
81886,288864,247353
81988,328582,287071
82087,361080,319569
82190,288864,247353
82288,288864,247353
82390,0,0
82495,23133,0
82591,70762,29251
82695,12852,0
82795,25704,0
82896,28274,0
82998,12852,0
83102,11566,0
83199,12852,0
83300,23133,0
83399,12852,0
83500,0,0
83607,12852,0
83701,12852,0
83803,28274,0
83903,25704,0
84004,25704,0
84108,25704,0
84205,16670,0
84306,0,0
84407,11566,0
84508,12852,0
84606,119156,77645
84709,192851,151340
84808,361080,319569
84918,252756,211245
85009,361080,319569
85113,46267,4756
85217,12852,0
85265,29418,0
85367,12852,0
85467,14137,0
85567,14709,0
85668,12852,0
85768,14137,0
85870,12390,0
85975,12852,0
86068,133599,92088
86171,20563,0
86272,0,0
86373,12852,0
86480,0,0
86575,12852,0
86676,12852,0
86777,25704,0
86878,0,0
86983,11566,0
87080,28274,0
87180,12852,0
87280,12852,0
87383,11566,0
87481,0,0
87582,12852,0
87683,12852,0
87785,12852,0
87886,12852,0
87987,12852,0
88088,0,0
88189,12852,0
88294,11566,0
88390,0,0
88491,12852,0
88593,11566,0
88696,14137,0
88793,12852,0
88893,12852,0
88994,0,0
89095,12852,0
89200,0,0
89297,23133,0
89397,12852,0
89498,0,0
89599,23133,0
89697,58379,16868
89798,0,0
89901,0,0
89997,158875,117364
90101,0,0
90200,12852,0
90301,0,0
90402,12852,0
90502,0,0
90609,12852,0
90705,25704,0
90806,34700,0
90904,324972,283461
91004,238312,196801
91105,288864,247353
91206,102816,61305
91307,14137,0
91409,25704,0
91509,23133,0
91610,14137,0
91710,23133,0
91811,11566,0
91916,12852,0
92014,14137,0
92116,0,0
92217,13767,0
92318,23133,0
92418,0,0
92525,12852,0
92621,15144,0
92722,23133,0
92823,12852,0
92925,12852,0
93027,12852,0
93129,12852,0
93224,144432,102921
93328,12852,0
93434,11566,0
93530,0,0
93632,12852,0
93732,12852,0
93833,0,0
93940,11566,0
94035,25704,0
94135,12852,0
94236,12852,0
94337,11566,0
94441,12852,0
94538,0,0
94639,14137,0
94742,13767,0
94845,12852,0
94941,23133,0
95042,12852,0
95143,12852,0
95246,0,0
95345,13767,0
95446,12852,0
95547,12852,0
95648,12852,0
95750,12852,0
95850,0,0
95953,25704,0
96053,12852,0
96149,108324,66813
96253,12852,0
96355,12852,0
96458,0,0
96558,25704,0
96659,12852,0
96769,23133,0
96861,19459,0
96960,79437,37926
97069,292474,250963
97161,252756,211245
97261,361080,319569
97368,128365,86854
97415,0,0
97516,12390,0
97619,0,0
97717,14137,0
97868,15422,0
97975,0,0
98020,77112,35601
98124,23133,0
98221,34700,0
98321,0,0
98422,0,0
98523,11566,0
98622,0,0
98723,11566,0
98828,0,0
98924,42411,900
99025,0,0
99126,0,0
99229,23133,0
99326,12852,0
99427,12852,0
99528,0,0
99627,216648,175137
99727,79437,37926
99830,0,0
99931,0,0
100033,11566,0
100135,0,0
100236,23133,0
100331,180540,139029
100435,0,0
100537,0,0
100637,23133,0
100738,12852,0
100838,14137,0
100939,12852,0
101039,12852,0
101140,12852,0
101242,23133,0
101342,12852,0
101442,0,0
101542,0,0
101643,23133,0
101743,14709,0
101846,12852,0
101945,13767,0
102047,12852,0
102146,14137,0
102245,194983,153472
102348,12852,0
102448,11566,0
102549,0,0
102650,12852,0
102750,0,0
102852,12852,0
102953,12852,0
103054,12852,0
103154,0,0
103255,12852,0
103356,11566,0
103458,12852,0
103556,0,0
103658,23133,0
103759,0,0
103859,49563,8052
103961,12852,0
104061,14709,0
104162,0,0
104263,25704,0
104363,14137,0
104468,25704,0
104565,32130,0
104665,0,0
104767,12852,0
104867,0,0
104969,12852,0
105069,13767,0
105170,12852,0
105271,12852,0
105371,0,0
105472,12852,0
105574,12852,0
105673,14137,0
105773,23133,0
105876,0,0
105975,0,0
106078,11566,0
106178,12852,0
106277,14137,0
106379,12852,0
106482,11566,0
106580,0,0
106680,23133,0
106780,0,0
106882,23133,0
106984,12852,0
107083,0,0
107184,11566,0
107288,14137,0
107381,36108,0
107484,23133,0
107584,0,0
107685,12852,0
107785,14137,0
107886,12852,0
107989,20563,0
108089,0,0
108189,11566,0
108290,12852,0
108391,12852,0
108491,12852,0
108593,0,0
108693,24781,0
108795,12852,0
108894,14709,0
108996,12852,0
109104,0,0
109198,14137,0
109298,23133,0
109399,14137,0
109499,23133,0
109600,0,0
109701,34700,0
109804,12852,0
109902,34700,0
110003,14137,0
110104,23133,0
110205,0,0
110308,61830,20319
110423,249145,207634
110514,77112,35601
110610,14137,0
110707,180540,139029
110815,0,0
110907,43329,1818
111011,23133,0
111112,0,0
111213,32130,0
111313,137979,96468
111415,288864,247353
111512,324972,283461
111612,324972,283461
111713,361080,319569
111814,180540,139029
111913,361080,319569
112016,77112,35601
112120,12852,0
112218,27535,0
112319,0,0
112421,0,0
112525,23133,0
112622,14137,0
112722,25704,0
112822,23133,0
112923,25704,0
113024,23133,0
113124,0,0
113225,0,0
113326,12852,0
113427,12852,0
113528,12852,0
113628,24781,0
113728,13767,0
113829,0,0
113931,12852,0
113980,0,0
114081,25704,0
114182,23133,0
114278,39718,0
114382,25704,0
114482,38556,0
114586,12852,0
114684,25704,0
114784,0,0
114885,14709,0
114986,12852,0
115087,12852,0
115187,34700,0
115286,158875,117364
115389,12852,0
115490,0,0
115589,23133,0
115690,25704,0
115790,23133,0
115891,25704,0
115993,0,0
116093,12852,0
116194,11566,0
116295,12852,0
116394,53071,11560
116494,278031,236520
116593,317750,276239
116694,292474,250963
116794,361080,319569
116902,0,0
117001,27535,0
117102,0,0
117200,0,0
117303,0,0
117408,0,0
117503,28218,0
117604,12852,0
117705,12852,0
117809,12852,0
117904,36108,0
118005,25704,0
118106,12852,0
118206,25704,0
118307,12852,0
118408,23133,0
118508,25704,0
118608,14137,0
118709,23133,0
118810,0,0
118911,12852,0
119011,13767,0
119112,12852,0
119213,0,0
119313,23133,0
119417,11566,0
119515,14137,0
119616,0,0
119716,12852,0
119818,23133,0
119918,12852,0
120019,12852,0
120120,12852,0
120222,12852,0
120321,25704,0
120421,12852,0
120523,0,0
120623,12852,0
120725,12852,0
120824,13767,0
120925,14137,0
121025,12852,0
121126,12852,0
121226,12852,0
121340,23133,0
121425,53071,11560
121528,35381,0
121627,361080,319569
121726,314139,272628
121827,324972,283461
121928,160445,118934
122030,14137,0
122131,14137,0
122234,12852,0
122333,0,0
122433,23133,0
122534,14137,0
122636,12852,0
122739,0,0
122838,14137,0
122938,32130,0
123039,28274,0
123140,23133,0
123243,12852,0
123342,15144,0
123443,32130,0
123544,0,0
123644,12852,0
123745,23133,0
123844,0,0
123944,12852,0
124045,0,0
124147,12852,0
124248,23133,0
124349,12852,0
124450,0,0
124550,12852,0
124651,12852,0
124756,23133,0
124850,30841,0
124951,11566,0
125052,0,0
125154,23133,0
125255,12852,0
125356,0,0
125457,0,0
125557,24781,0
125659,0,0
125758,20563,0
125858,14137,0
125959,0,0
126059,12852,0
126161,14137,0
126260,14109,0
126363,12852,0
126463,0,0
126563,23133,0
126665,31354,0
126765,0,0
126862,180540,139029
126966,0,0
127067,12852,0
127167,11566,0
127270,0,0
127370,13238,0
127471,14137,0
127573,14137,0
127674,39715,0
127775,361080,319569
127870,361080,319569
127971,361080,319569
128077,361080,319569
128175,324972,283461
128276,84116,42605
128378,25704,0
128477,12852,0
128578,0,0
128678,11566,0
128778,34700,0
128881,0,0
128979,15422,0
129079,12852,0
129180,23133,0
129284,0,0
129381,14137,0
129481,12852,0
129582,12852,0
129686,0,0
129786,23133,0
129885,14709,0
129986,12852,0
130087,0,0
130188,12852,0
130288,12852,0
130388,238312,196801
130485,0,0
130589,12852,0
130691,23133,0
130792,0,0
130891,14137,0
130991,23133,0
131091,12852,0
131192,12852,0
131297,12852,0
131393,12852,0
131494,0,0
131595,12852,0
131698,11566,0
131793,0,0
131895,0,0
131997,11566,0
132096,14709,0
132198,13767,0
132299,12852,0
132399,12852,0
132499,0,0
132550,20563,0
132650,13767,0
132751,23133,0
132852,0,0
132953,12852,0
133050,0,0
133155,12852,0
133255,13767,0
133355,12852,0
133456,0,0
133558,11566,0
133662,0,0
133758,12852,0
133856,144432,102921
133959,0,0
134060,0,0
134161,0,0
134273,0,0
134363,25704,0
134464,14709,0
134566,0,0
134668,12852,0
134770,12852,0
134870,12852,0
134970,12852,0
135071,12852,0
135171,0,0
135268,39718,0
135374,11566,0
135473,0,0
135574,23133,0
135674,12852,0
135775,13767,0
135877,12852,0
135977,12852,0
136076,14137,0
136177,14137,0
136278,12852,0
136379,0,0
136479,13767,0
136580,12852,0
136681,11566,0
136782,0,0
136885,23133,0
136984,0,0
137086,23133,0
137186,12852,0
137287,12852,0
137387,12852,0
137489,0,0
137589,25704,0
137690,12852,0
137791,23133,0
137891,12852,0
137994,12852,0
138092,0,0
