Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
108,606675,201622
115,606675,201622
220,1397655,992602
317,1229936,824883
430,1118124,713071
515,628944,223891
616,174420,0
718,174420,0
828,32130,0
926,14137,0
1035,23133,0
1125,44226,0
1232,29418,0
1331,29418,0
1428,14137,0
1525,76744,0
1629,11566,0
1731,15422,0
1838,38556,0
1928,76744,0
2037,23133,0
2130,188373,0
2232,0,0
2338,23133,0
2439,12852,0
2541,14137,0
2644,28274,0
2735,139536,0
2841,31354,0
2943,24781,0
3046,27535,0
3144,14137,0
3239,139536,0
3345,34700,0
3448,23133,0
3542,697680,292627
3641,232343,0
3744,0,0
3848,23133,0
3951,14137,0
4055,38556,0
4152,16670,0
4250,15677,0
4351,13767,0
4453,0,0
4561,11566,0
4655,19459,0
4755,27535,0
4857,23133,0
4960,14137,0
5058,12852,0
5153,148649,0
5260,0,0
5376,42411,0
5460,83721,0
5560,0,0
5665,14137,0
5762,34700,0
5865,14137,0
5963,32130,0
6065,383724,0
6161,188373,0
6267,15422,0
6372,23133,0
6467,30288,0
6567,12852,0
6670,53071,0
6764,230234,0
6865,69768,0
6967,0,0
7069,19459,0
7168,209303,0
7267,379831,0
7377,28218,0
7477,23133,0
7577,20005,0
7678,13767,0
7774,22029,0
7878,23133,0
7979,14137,0
8079,12852,0
8184,11566,0
8281,18337,0
8382,23133,0
8482,14137,0
8590,23133,0
8678,83721,0
8784,11566,0
8884,25704,0
8986,12852,0
9088,12852,0
9181,153489,0
9289,0,0
9381,139536,0
9493,23133,0
9587,15144,0
9690,28274,0
9786,125582,0
9887,139536,0
9994,11566,0
10093,14137,0
10197,60015,0
10295,14137,0
10395,0,0
10499,13767,0
10592,139536,0
10691,75613,0
10798,25704,0
10898,0,0
11000,23133,0
11047,41677,0
11145,76744,0
11248,11566,0
11350,25704,0
11451,25704,0
11551,14137,0
11656,12852,0
11747,69768,0
11847,0,0
11954,12852,0
12054,12852,0
12155,23133,0
12249,0,0
12353,111628,0
12451,69768,0
12555,0,0
12657,38556,0
12758,14137,0
12868,34700,0
12959,21228,0
13055,76744,0
13167,23133,0
13260,33341,0
13361,14137,0
13463,25704,0
13567,12852,0
13664,25704,0
13763,35381,0
13869,17651,0
13961,69768,0
14072,12852,0
14161,94759,0
14265,30007,0
14368,0,0
14468,279072,0
14568,474789,69736
14670,419296,14243
14773,978358,573305
14873,1048241,643188
14972,698827,293774
15071,307484,0
15176,17690,0
15272,76744,0
15378,12852,0
15478,34700,0
15580,14137,0
15680,25704,0
15780,25704,0
15881,28274,0
15987,25704,0
16083,12852,0
16184,25704,0
16289,38556,0
16414,460468,55415
16480,698827,293774
16588,104307,0
16690,12852,0
16788,14137,0
16888,15677,0
16990,11566,0
17103,0,0
17187,174420,0
17292,12852,0
17393,35381,0
17509,348840,0
17620,1132100,727047
17703,1229936,824883
17802,349413,0
17908,20563,0
18011,28274,0
18109,12852,0
18211,12852,0
