Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
56,1122995,424343
157,614968,0
257,698827,175
374,0,0
463,47764,0
559,0,0
684,209303,0
763,230234,0
871,348840,0
983,20563,0
1075,29418,0
1176,16180,0
1277,12852,0
1378,12852,0
1485,12852,0
1580,33341,0
1697,42411,0
1778,46639,0
1890,348840,0
1982,569747,0
2082,251164,0
2187,32130,0
2285,153489,0
2388,28274,0
2491,12852,0
2591,23133,0
2702,14137,0
2790,38919,0
2893,11566,0
2992,0,0
3098,12852,0
3194,35381,0
3289,342093,0
3395,11566,0
3491,139536,0
3591,1257889,559237
3691,0,0
3792,0,0
3900,0,0
4000,23133,0
4100,12852,0
4201,14137,0
4302,23133,0
4402,0,0
4503,24781,0
4603,15677,0
4707,23133,0
4800,0,0
4905,17690,0
5008,0,0
5101,153489,0
5202,0,0
5312,11566,0
5409,12852,0
5505,76744,0
5613,23133,0
5707,69768,0
5815,12852,0
5911,12852,0
6007,76744,0
6114,0,0
6210,69768,0
6314,12852,0
6418,12852,0
6514,0,0
6616,0,0
6715,63686,0
6817,0,0
6922,12852,0
7019,14137,0
7122,20563,0
7215,154895,0
7321,28218,0
7420,0,0
7521,17690,0
7620,759663,61011
7721,24106,0
7825,17690,0
7927,12852,0
8027,16670,0
8129,12852,0
8230,14137,0
8331,15677,0
8435,23133,0
8531,18337,0
8633,25704,0
8733,34700,0
8834,12852,0
8931,0,0
9031,69768,0
9136,0,0
9237,12852,0
9340,12852,0
9434,76744,0
9540,0,0
9640,12852,0
9740,35381,0
9842,12852,0
9941,11566,0
10042,58379,0
10144,12852,0
10240,76744,0
10347,11566,0
10449,14137,0
10542,0,0
10642,69768,0
10747,23133,0
10849,25704,0
10950,11566,0
11051,12852,0
11151,0,0
11251,25704,0
11353,12852,0
11448,0,0
11553,14709,0
11654,12852,0
11755,12852,0
11856,25704,0
11957,12852,0
12052,0,0
12152,94957,0
12257,12852,0
12354,0,0
12403,139536,0
12504,62791,0
12609,0,0
12709,12852,0
12811,12852,0
12907,69768,0
13012,11566,0
13113,12852,0
13213,69768,0
13309,42007,0
13415,0,0
13513,25704,0
13614,0,0
13715,23133,0
13820,23133,0
13916,15144,0
14020,29418,0
14116,19459,0
14220,14137,0
14314,0,0
14415,0,0
14520,23133,0
14621,12852,0
14722,0,0
14825,0,0
14922,14137,0
15022,25704,0
