Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
86,567951,230786
124,1397655,1060490
217,1397655,1060490
317,1118124,780959
417,698827,361662
520,23179,0
622,160709,0
728,0,0
822,76744,0
928,12852,0
1028,38556,0
1131,14137,0
1229,35381,0
1326,0,0
1432,34419,0
1533,29418,0
1636,12852,0
1734,39616,0
1831,209303,0
1937,25704,0
2039,46267,0
2139,38919,0
2234,341848,4683
2338,33341,0
2441,14137,0
2540,35654,0
2647,12852,0
2737,83721,0
2838,0,0
2942,11566,0
3042,12852,0
3139,139536,0
3240,626722,289557
3344,15921,0
3447,28274,0
3551,12852,0
3647,38556,0
3748,12852,0
3848,0,0
3952,23133,0
4049,39192,0
4150,12390,0
4251,28274,0
4352,25704,0
4454,0,0
4547,209303,0
4653,12852,0
4754,12852,0
4853,69768,0
4954,0,0
5057,13767,0
5157,39715,0
5256,32360,0
5358,25704,0
5461,12852,0
5554,209303,0
5658,28218,0
5759,12390,0
5861,12852,0
5960,25704,0
6062,14709,0
6163,0,0
6259,0,0
6364,11566,0
6466,11566,0
6567,0,0
6668,0,0
6769,13767,0
6874,0,0
6970,0,0
7071,25704,0
7172,23133,0
7273,15677,0
7377,12852,0
7471,69768,0
7572,94957,0
7671,86982,0
7775,14709,0
7876,17690,0
7980,12852,0
8080,12852,0
8181,17244,0
8281,23133,0
8381,15144,0
8484,12852,0
8578,69768,0
8683,12852,0
8783,14137,0
8884,12852,0
8986,0,0
9085,27535,0
9185,14137,0
9286,14137,0
9387,12852,0
9488,23133,0
9589,12852,0
9689,21228,0
9788,20905,0
9888,139536,0
9991,0,0
10086,76744,0
10192,23133,0
10287,76744,0
10392,34700,0
10497,11566,0
10589,76744,0
10695,31354,0
10791,188373,0
10897,12852,0
11004,0,0
11096,0,0
11197,36773,0
11299,14137,0
11400,38556,0
11499,28218,0
11597,76744,0
11702,12852,0
11803,31354,0
11903,38556,0
12004,25704,0
12104,34489,0
12210,11566,0
12256,68838,0
12358,23133,0
12456,0,0
12558,23133,0
12656,0,0
12755,69768,0
12858,24781,0
12962,0,0
13064,12852,0
13155,69768,0
13258,18812,0
13360,23133,0
13464,0,0
13561,28274,0
13661,12852,0
13761,0,0
13859,69768,0
13963,23133,0
14059,0,0
14163,0,0
14264,46267,0
14370,23133,0
14466,14137,0
14567,12852,0
14667,25704,0
14768,0,0
14895,34700,0
14977,559789,222624
15065,1048241,711076
15165,1229936,892771
15279,1397655,1060490
15366,1397655,1060490
15468,59424,0
15573,12852,0
15679,23133,0
15773,22996,0
15875,12852,0
15990,439538,102373
16075,1229936,892771
16174,1257889,920724
16274,698827,361662
16378,15921,0
16475,76744,0
16579,17690,0
16682,12852,0
16777,0,0
16883,23133,0
16983,25704,0
17084,38556,0
17187,38556,0
17283,53581,0
17382,188373,0
17487,25704,0
17587,15003,0
17697,150522,0
17784,287669,0
17888,39616,0
17991,23133,0
18092,0,0
18192,27535,0
18292,17690,0
18392,19459,0
18498,37172,0
18589,76744,0
18695,11566,0
18801,139536,0
18891,53155,0
19015,59573,0
19095,949579,612414
19196,1006311,669146
19296,614968,277803
19404,32130,0
19508,14137,0
19604,29418,0
19701,0,0
19801,55124,0
19900,76744,0
20005,12852,0
20120,23133,0
20203,83721,0
20310,348840,11675
20413,32130,0
20514,28218,0
20614,15677,0
20721,70762,0
20822,558144,220979
20913,153489,0
21023,17690,0
21131,1161719,824554
21215,922452,585287
21315,1118124,780959
21421,33341,0
21517,76744,0
21617,125582,0
21722,14137,0
21824,12852,0
21929,20563,0
22054,376747,39582
22135,21228,0
22232,0,0
22337,0,0
22440,23133,0
22538,25704,0
22638,12852,0
22742,19459,0
22857,168745,0
22939,299605,0
23038,99099,0
23143,0,0
23245,12852,0
23345,35381,0
23448,14137,0
23546,13767,0
23647,12852,0
23749,0,0
23853,12852,0
23949,42411,0
24050,28274,0
24157,404654,67489
24248,916467,579302
24349,1132100,794935
24449,503155,165990
24551,0,0
24655,12852,0
24756,39715,0
24860,12852,0
24955,35381,0
25057,25704,0
25158,0,0
25258,14137,0
25358,38556,0
25458,11566,0
25561,0,0
25664,25704,0
